drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real,flag_delta_ae_worse,flag_delta_safety_worse,flag_delta_efficacy_worse,n_delta_flags
streptozocin,Streptozocin,2.593154832022263,5.723952632397408,2.593154832022263,100,0.334898,0.092086,0.334898,0.092086,2.593154832022263,0.2282781544285337,0.1328544003168752,0.2923660678944007,0.2029262354770437,0.334898,0.092086,5.723952632397408,unweighted_total_prob,0.2029262354770437,1298.0,94.0,113.0,26.0,-0.2734082887191773,-0.3869846634521484,-5.07804946601391,False,True,True,2
donepezil,Donepezil,2.28741914918646,5.42227627150714,2.28741914918646,100,0.278607,0.105474,0.278607,0.105474,2.28741914918646,0.1191142932497634,0.1542370878146791,0.3411809576918905,0.1775767439641551,0.278607,0.105474,5.42227627150714,unweighted_total_prob,0.1775767439641551,1340.0,11.0,143.0,8.0,-0.32969928871917725,-0.37359666345214837,-5.379725826904178,False,True,True,2
mitomycin,Mitomycin,2.3205055905506,5.239696582779284,2.3205055905506,100,0.349443,0.047072,0.349443,0.047072,2.3205055905506,0.2564849434506726,0.0609601446381968,0.3352775595734175,0.1940335471502313,0.349443,0.047072,5.239696582779284,unweighted_total_prob,0.1940335471502313,1380.0,136.0,49.0,18.0,-0.25886328871917724,-0.4319986634521484,-5.562305515632034,False,True,True,2
riboflavin,Riboflavin,2.685745807015335,5.196323907002801,2.685745807015335,100,0.297323,0.112374,0.297323,0.112374,2.685745807015335,0.1554098080891137,0.1652574451298006,0.2797751994035171,0.1842219411682691,0.297323,0.112374,5.196323907002801,unweighted_total_prob,0.1842219411682691,1387.0,25.0,161.0,11.0,-0.31098328871917724,-0.36669666345214835,-5.605678191408517,False,True,True,2
resveratrol,Resveratrol,2.1806158510269578,4.957790782675143,2.1806158510269578,100,0.335314,0.084294,0.335314,0.084294,2.1806158510269578,0.2290848938051724,0.1204093823169582,0.3614596587155109,0.2120896421919545,0.335314,0.084294,4.957790782675143,unweighted_total_prob,0.2120896421919545,1440.0,100.0,105.0,34.0,-0.27299228871917725,-0.3947766634521484,-5.8442113157361755,False,True,True,2
permethrin,Permethrin,2.1655014575924705,4.5439303200691885,2.1655014575924705,100,0.298169,0.076244,0.298169,0.076244,2.1655014575924705,0.1570504367252587,0.1075522987826498,0.364490990429125,0.1787392922889884,0.298169,0.076244,4.5439303200691885,unweighted_total_prob,0.1787392922889884,1483.0,26.0,93.0,10.0,-0.31013728871917723,-0.40282666345214835,-6.25807177834213,False,True,True,2
lumacaftor,Lumacaftor,11.189129399135709,29.87584337592125,11.189129399135709,100,0.447417,0.200196,0.447417,0.200196,11.189129399135709,0.4464837023131701,0.3055226364527866,0.0117899108417564,0.303160517674734,0.447417,0.200196,29.87584337592125,unweighted_total_prob,0.303160517674734,3.0,733.0,431.0,245.0,-0.16088928871917724,-0.2788746634521484,19.07384127750993,True,False,False,1
gilteritinib,Gilteritinib,10.21207328699529,24.41093491017818,10.21207328699529,100,0.590291,0.113704,0.590291,0.113704,10.21207328699529,0.7235560140869107,0.1673816589311212,0.0198881327321268,0.3603526957536381,0.590291,0.113704,24.41093491017818,unweighted_total_prob,0.3603526957536381,11.0,1573.0,166.0,591.0,-0.018015288719177236,-0.3653666634521484,13.608932811766863,True,False,False,1
infigratinib,Infigratinib,9.30338714737445,23.51827077567577,9.30338714737445,100,0.499243,0.1237,0.499243,0.1237,9.30338714737445,0.5469886901345083,0.1833468026589407,0.028946277817085,0.2979234526807967,0.499243,0.1237,23.51827077567577,unweighted_total_prob,0.2979234526807967,17.0,1260.0,187.0,225.0,-0.10906328871917725,-0.3553706634521484,12.716268677264452,True,False,False,1
ivacaftor,Ivacaftor,8.37199429515749,22.1285365819931,8.37199429515749,100,0.444672,0.258069,0.444672,0.258069,8.37199429515749,0.4411603859937633,0.3979546855684428,0.0402714097129159,0.3437003105674656,0.444672,0.258069,22.1285365819931,unweighted_total_prob,0.3437003105674656,25.0,702.0,728.0,475.0,-0.16363428871917723,-0.2210016634521484,11.326534483581781,True,False,False,1
tepotinib,Tepotinib,8.05269495397806,21.836365222930905,8.05269495397806,100,0.526582,0.336583,0.526582,0.336583,8.05269495397806,0.6000065935429822,0.5233535745886532,0.0447568826060234,0.4582954437738589,0.526582,0.336583,21.836365222930905,unweighted_total_prob,0.4582954437738589,28.0,1421.0,1140.0,1264.0,-0.08172428871917725,-0.14248766345214836,11.034363124519587,True,False,False,1
pacritinib,Pacritinib,8.263823118060825,20.45106293261051,8.263823118060825,100,0.480804,0.145426,0.480804,0.145426,8.263823118060825,0.511230355120468,0.2180465538224668,0.0417521606107378,0.3000611956993215,0.480804,0.145426,20.45106293261051,unweighted_total_prob,0.3000611956993215,39.0,1070.0,246.0,232.0,-0.12750228871917724,-0.3336446634521484,9.64906083419919,True,False,False,1
fedratinib,Fedratinib,8.478807384148238,20.119426213204857,8.478807384148238,100,0.546315,0.158327,0.546315,0.158327,8.478807384148238,0.6382743534449323,0.2386514276952759,0.0388463234054303,0.3585395771371694,0.546315,0.158327,20.119426213204857,unweighted_total_prob,0.3585395771371694,42.0,1496.0,275.0,579.0,-0.06199128871917725,-0.3207436634521484,9.317424114793539,True,False,False,1
avatrombopag,Avatrombopag,8.203131542541085,20.0632953941822,8.203131542541085,100,0.535549,0.174146,0.535549,0.174146,8.203131542541085,0.617396093519711,0.2639167947051176,0.0426000673919926,0.36104516876833,0.535549,0.174146,20.0632953941822,unweighted_total_prob,0.36104516876833,44.0,1461.0,324.0,596.0,-0.0727572887191772,-0.3049246634521484,9.261293295770884,True,False,False,1
tafamidis,Tafamidis,7.884432514198123,19.536441810429093,7.884432514198123,100,0.53366,0.137715,0.53366,0.137715,7.884432514198123,0.6137327986099261,0.20573090523451,0.0472667794896726,0.337238837435709,0.53366,0.137715,19.536441810429093,unweighted_total_prob,0.337238837435709,47.0,1452.0,222.0,436.0,-0.07464628871917722,-0.3413556634521484,8.734439712017775,True,False,False,1
anagrelide,Anagrelide,8.433703128248451,19.50159133225679,8.433703128248451,100,0.6168,0.239902,0.6168,0.239902,8.433703128248451,0.7749643172968026,0.3689392027649917,0.0394436953595927,0.4654501470966363,0.6168,0.239902,19.50159133225679,unweighted_total_prob,0.4654501470966363,48.0,1603.0,631.0,1313.0,0.008493711280822769,-0.23916866345214838,8.699589233845472,True,False,False,1
mirabegron,Mirabegron,8.159053735435007,19.3734024092555,8.159053735435007,100,0.484735,0.204972,0.484735,0.204972,8.159053735435007,0.5188536543742341,0.3131506402987316,0.0432237747913615,0.3414464728274586,0.484735,0.204972,19.3734024092555,unweighted_total_prob,0.3414464728274586,50.0,1118.0,456.0,460.0,-0.12357128871917722,-0.2740986634521484,8.571400310844183,True,False,False,1
leniolisib,Leniolisib,7.671289822086691,19.178949482738968,7.671289822086691,100,0.642297,0.517215,0.642297,0.517215,7.671289822086691,0.824410071830833,0.8118505575661941,0.0506042082288626,0.6646250934045834,0.642297,0.517215,19.178949482738968,unweighted_total_prob,0.6646250934045834,51.0,1614.0,1603.0,1623.0,0.03399071128082276,0.0381443365478516,8.37694738432765,True,False,False,1
nikethamide,Nikethamide,7.756829207763074,18.74765168130397,7.756829207763074,100,0.477693,0.227774,0.477693,0.227774,7.756829207763074,0.5051972632918068,0.349568928342123,0.0492427826919969,0.3517550331919714,0.477693,0.227774,18.74765168130397,unweighted_total_prob,0.3517550331919714,57.0,1035.0,554.0,529.0,-0.13061328871917727,-0.2512966634521484,7.945649582892653,True,False,False,1
tolvaptan,Tolvaptan,8.944219043478368,18.67717496305704,8.944219043478368,100,0.663864,0.265678,0.663864,0.265678,8.944219043478368,0.8662344663884451,0.4101074245265239,0.0330341247649249,0.5171435813189728,0.663864,0.265678,18.67717496305704,unweighted_total_prob,0.5171435813189728,58.0,1619.0,771.0,1518.0,0.055557711280822764,-0.21339266345214836,7.875172864645723,True,False,False,1
cefodizime,Cefodizime,7.790350075811146,18.56540276110172,7.790350075811146,100,0.477001,0.409693,0.477001,0.409693,7.790350075811146,0.5038552833672061,0.6401214475319191,0.0487174257941427,0.4673341775184786,0.477001,0.409693,18.56540276110172,unweighted_total_prob,0.4673341775184786,60.0,1028.0,1426.0,1324.0,-0.13130528871917724,-0.06937766345214841,7.763400662690401,True,False,False,1
nilotinib,Nilotinib,8.013547778502105,18.492202743887898,8.013547778502105,100,0.671373,0.198495,0.671373,0.198495,8.013547778502105,0.880796499992243,0.302805878801624,0.045331415289784,0.4825072345755036,0.671373,0.198495,18.492202743887898,unweighted_total_prob,0.4825072345755036,61.0,1621.0,422.0,1390.0,0.06306671128082275,-0.28057566345214835,7.69020064547658,True,False,False,1
sonidegib,Sonidegib,7.690989939495919,18.34893929958343,7.690989939495919,100,0.518759,0.152855,0.518759,0.152855,7.690989939495919,0.5848356268520098,0.2299118051984143,0.0502879815069861,0.3359565691215669,0.518759,0.152855,18.34893929958343,unweighted_total_prob,0.3359565691215669,62.0,1374.0,259.0,426.0,-0.08954728871917728,-0.32621566345214836,7.546937201172113,True,False,False,1
osilodrostat,Osilodrostat,7.702683682553468,18.204683810472485,7.702683682553468,100,0.545238,0.22422,0.545238,0.22422,7.702683682553468,0.6361857517414712,0.3438926457482184,0.0501010383270946,0.4020515666612948,0.545238,0.22422,18.204683810472485,unweighted_total_prob,0.4020515666612948,64.0,1493.0,531.0,890.0,-0.06306828871917725,-0.25485066345214835,7.402681712061167,True,False,False,1
pemigatinib,Pemigatinib,7.172103243879972,18.10441709309816,7.172103243879972,100,0.566087,0.158954,0.566087,0.158954,7.172103243879972,0.6766177451634424,0.2396528427730413,0.0591968827556916,0.3783476117257318,0.566087,0.158954,18.10441709309816,unweighted_total_prob,0.3783476117257318,65.0,1544.0,278.0,708.0,-0.04221928871917724,-0.3201166634521484,7.302414994686842,True,False,False,1
dibenzepin,Dibenzepin,7.385836232453583,17.963876366615292,7.385836232453583,100,0.482606,0.217813,0.482606,0.217813,7.385836232453583,0.5147249329010039,0.3336596849774961,0.0553756302409951,0.3504289731995991,0.482606,0.217813,17.963876366615292,unweighted_total_prob,0.3504289731995991,66.0,1099.0,502.0,517.0,-0.12570028871917727,-0.2612576634521484,7.161874268203974,True,False,False,1
epalrestat,Epalrestat,6.9382929001003495,17.727506220340725,6.9382929001003495,100,0.538795,0.326725,0.538795,0.326725,6.9382929001003495,0.62369098779031,0.5076088380071361,0.0636467283709009,0.4652492759931586,0.538795,0.326725,17.727506220340725,unweighted_total_prob,0.4652492759931586,68.0,1473.0,1086.0,1309.0,-0.06951128871917722,-0.1523456634521484,6.925504121929407,True,False,False,1
eliglustat,Eliglustat,7.350666538812219,17.69084098190069,7.350666538812219,100,0.582071,0.278512,0.582071,0.278512,7.350666538812219,0.7076151542889059,0.4306052891326499,0.0559891415541297,0.4664860056794483,0.582071,0.278512,17.69084098190069,unweighted_total_prob,0.4664860056794483,69.0,1567.0,843.0,1320.0,-0.02623528871917724,-0.2005586634521484,6.88883888348937,True,False,False,1
iprindole,Iprindole,7.033936887979506,17.675567820668217,7.033936887979506,100,0.471507,0.293817,0.471507,0.293817,7.033936887979506,0.4932008936190019,0.4550497193801767,0.06179068994037,0.3916583831877454,0.471507,0.293817,17.675567820668217,unweighted_total_prob,0.3916583831877454,70.0,964.0,921.0,800.0,-0.13679928871917724,-0.1852536634521484,6.873565722256899,True,False,False,1
thenalidine,Thenalidine,7.0884804790839535,17.65836194902658,7.0884804790839535,100,0.451748,0.366729,0.451748,0.366729,7.0884804790839535,0.4548827125060117,0.5715013559830958,0.0607546595411567,0.4227045593038744,0.451748,0.366729,17.65836194902658,unweighted_total_prob,0.4227045593038744,71.0,781.0,1277.0,1041.0,-0.15655828871917726,-0.11234166345214835,6.856359850615263,True,False,False,1
flutrimazole,Flutrimazole,7.279863409698008,17.53734295070171,7.279863409698008,100,0.487417,0.188345,0.487417,0.188345,7.279863409698008,0.5240547962207364,0.2865947734757568,0.0572422333445736,0.335708274547512,0.487417,0.188345,17.53734295070171,unweighted_total_prob,0.335708274547512,72.0,1149.0,378.0,425.0,-0.12088928871917726,-0.29072566345214834,6.735340852290392,True,False,False,1
ataluren,Ataluren,7.169682454317806,17.529689416289326,7.169682454317806,100,0.464775,0.201274,0.464775,0.201274,7.169682454317806,0.4801456785143584,0.30724436763912,0.0592414679814232,0.326804312057676,0.464775,0.201274,17.529689416289326,unweighted_total_prob,0.326804312057676,73.0,910.0,441.0,371.0,-0.14353128871917725,-0.2777966634521484,6.727687317878008,True,False,False,1
erdafitinib,Erdafitinib,7.0194118171930295,17.495559915900227,7.0194118171930295,100,0.538457,0.139249,0.538457,0.139249,7.0194118171930295,0.6230355120467909,0.2081809382955819,0.0620693017065083,0.3449004404782508,0.538457,0.139249,17.495559915900227,unweighted_total_prob,0.3449004404782508,74.0,1471.0,227.0,485.0,-0.06984928871917728,-0.33982166345214837,6.693557817488909,True,False,False,1
vismodegib,Vismodegib,7.194071006961165,17.489881470799443,7.194071006961165,100,0.489335,0.115209,0.489335,0.115209,7.194071006961165,0.5277743301736041,0.1697853745484049,0.0587936600598523,0.2907826139007741,0.489335,0.115209,17.489881470799443,unweighted_total_prob,0.2907826139007741,75.0,1175.0,169.0,197.0,-0.11897128871917723,-0.3638616634521484,6.6878793723881245,True,False,False,1
picotamide,Picotamide,7.227173670195041,17.407410569489,7.227173670195041,100,0.491535,0.258195,0.491535,0.258195,7.227173670195041,0.5320407403385202,0.3981559268759364,0.058190683943508,0.3837168036744842,0.491535,0.258195,17.407410569489,unweighted_total_prob,0.3837168036744842,76.0,1194.0,730.0,745.0,-0.11677128871917725,-0.22087566345214837,6.605408471077681,True,False,False,1
proxyphylline,Proxyphylline,7.403013786301015,17.347126603126522,7.403013786301015,100,0.489361,0.252979,0.489361,0.252979,7.403013786301015,0.527824751384644,0.3898251756069981,0.0550780983843904,0.3780755904735349,0.489361,0.252979,17.347126603126522,unweighted_total_prob,0.3780755904735349,78.0,1177.0,698.0,705.0,-0.11894528871917726,-0.22609166345214837,6.545124504715204,True,False,False,1
telotristat_ethyl,Telotristat_ethyl,7.442490723915396,17.22472712397575,7.442490723915396,100,0.593778,0.259604,0.593778,0.259604,7.442490723915396,0.7303182741983029,0.4004063157827488,0.0543995247510693,0.4631697409426346,0.593778,0.259604,17.22472712397575,unweighted_total_prob,0.4631697409426346,80.0,1578.0,738.0,1290.0,-0.014528288719177218,-0.21946666345214838,6.422725025564432,True,False,False,1
tezacaftor,Tezacaftor,6.775250420905648,17.21817924082279,6.775250420905648,100,0.443655,0.231577,0.443655,0.231577,6.775250420905648,0.4391881409311635,0.3556429020913125,0.0669314848242567,0.3313187141738417,0.443655,0.231577,17.21817924082279,unweighted_total_prob,0.3313187141738417,81.0,690.0,584.0,402.0,-0.16465128871917722,-0.24749366345214838,6.41617714241147,True,False,False,1
macitentan,Macitentan,8.385399524867532,17.196068905293938,8.385399524867532,100,0.434973,0.171323,0.434973,0.171323,8.385399524867532,0.4223513349985262,0.2594080311253222,0.0400905666047528,0.2807218597704899,0.434973,0.171323,17.196068905293938,unweighted_total_prob,0.2807218597704899,82.0,621.0,311.0,164.0,-0.17333328871917725,-0.3077476634521484,6.39406680688262,True,False,False,1
tetrabromo_2_benzotr,Tetrabromo_2_Benzotr,6.946194892749189,17.148638583719727,6.946194892749189,100,0.501747,0.174301,0.501747,0.174301,6.946194892749189,0.5518446406131221,0.2641643534563994,0.0634914476949702,0.3391018871668027,0.501747,0.174301,17.148638583719727,unweighted_total_prob,0.3391018871668027,83.0,1275.0,326.0,450.0,-0.10655928871917719,-0.3047696634521484,6.346636485308409,True,False,False,1
riociguat,Riociguat,7.87933205841109,17.131395585834976,7.87933205841109,100,0.379233,0.154066,0.379233,0.154066,7.87933205841109,0.3142560156383325,0.2318459577648799,0.0473445347051509,0.2279096963023151,0.379233,0.154066,17.131395585834976,unweighted_total_prob,0.2279096963023151,86.0,249.0,262.0,48.0,-0.22907328871917726,-0.3250046634521484,6.329393487423658,True,False,False,1
abemaciclib,Abemaciclib,6.907927548512815,17.09272406995296,6.907927548512815,100,0.567142,0.118759,0.567142,0.118759,6.907927548512815,0.6786636827652545,0.1754552685293732,0.0642467381047403,0.3544969281387992,0.567142,0.118759,17.09272406995296,unweighted_total_prob,0.3544969281387992,88.0,1546.0,177.0,550.0,-0.04116428871917721,-0.3603116634521484,6.290721971541643,True,False,False,1
temafloxacin,Temafloxacin,6.979069081135092,17.06762747466564,6.979069081135092,100,0.449505,0.325916,0.449505,0.325916,6.979069081135092,0.4505329134151449,0.506316741040769,0.0628492171404071,0.395309705210447,0.449505,0.325916,17.06762747466564,unweighted_total_prob,0.395309705210447,90.0,756.0,1080.0,837.0,-0.15880128871917726,-0.1531546634521484,6.26562537625432,True,False,False,1
benperidol,Benperidol,6.737031108699737,17.059333257377144,6.737031108699737,100,0.497954,0.247576,0.497954,0.247576,6.737031108699737,0.544488961633337,0.3811957566832877,0.0677244778141626,0.3838187828894824,0.497954,0.247576,17.059333257377144,unweighted_total_prob,0.3838187828894824,91.0,1246.0,667.0,747.0,-0.11035228871917724,-0.2314946634521484,6.257331158965826,True,False,False,1
tipiracil,Tipiracil,7.537223212234674,16.93220057338476,7.537223212234674,100,0.540938,0.179105,0.540938,0.179105,7.537223212234674,0.6278468591464078,0.2718370775928984,0.0528001521510445,0.3704336051259314,0.540938,0.179105,16.93220057338476,unweighted_total_prob,0.3704336051259314,92.0,1478.0,341.0,662.0,-0.06736828871917722,-0.29996566345214837,6.13019847497344,True,False,False,1
mizolastine,Mizolastine,6.601636672392487,16.732024200260636,6.601636672392487,100,0.502342,0.306786,0.502342,0.306786,6.601636672392487,0.5529985106349969,0.475763199672903,0.0706075866190865,0.4256262014469773,0.502342,0.306786,16.732024200260636,unweighted_total_prob,0.4256262014469773,95.0,1278.0,982.0,1065.0,-0.10596428871917729,-0.17228466345214838,5.9300221018493176,True,False,False,1
apremilast,Apremilast,7.68110422324389,16.720792196691033,7.68110422324389,100,0.49299,0.25792,0.49299,0.25792,7.68110422324389,0.534862388879408,0.3977167097365655,0.0504464644856476,0.3831209323435189,0.49299,0.25792,16.720792196691033,unweighted_total_prob,0.3831209323435189,96.0,1208.0,726.0,741.0,-0.11531628871917726,-0.2211506634521484,5.918790098279715,True,False,False,1
fenticonazole,Fenticonazole,7.169437714479862,16.67485052347183,7.169437714479862,100,0.48602,0.240081,0.48602,0.240081,7.169437714479862,0.5213456257660146,0.3692250931938912,0.0592459771870098,0.3680774830213643,0.48602,0.240081,16.67485052347183,unweighted_total_prob,0.3680774830213643,97.0,1133.0,632.0,645.0,-0.12228628871917724,-0.2389896634521484,5.872848425060511,True,False,False,1
trilaciclib,Trilaciclib,6.459344842471181,16.645944796502587,6.459344842471181,100,0.506463,0.195067,0.506463,0.195067,6.459344842471181,0.560990272584824,0.2973308375152129,0.0737678280369138,0.3580820096473975,0.506463,0.195067,16.645944796502587,unweighted_total_prob,0.3580820096473975,98.0,1298.0,409.0,575.0,-0.10184328871917725,-0.2840036634521484,5.8439426980912685,True,False,False,1
muzolimine,Muzolimine,7.237196550704537,16.64091612398624,7.237196550704537,100,0.490619,0.252107,0.490619,0.252107,7.237196550704537,0.5302643622880371,0.3884324579868842,0.0580092017249154,0.3790805684549516,0.490619,0.252107,16.64091612398624,unweighted_total_prob,0.3790805684549516,99.0,1189.0,692.0,716.0,-0.11768728871917722,-0.22696366345214836,5.838914025574923,True,False,False,1
pirfenidone,Pirfenidone,7.442658924497662,16.623512543737885,7.442658924497662,100,0.452435,0.24724,0.452435,0.24724,7.442658924497662,0.4562149960438741,0.3806591131966383,0.0543966489326474,0.3456289734827344,0.452435,0.24724,16.623512543737885,unweighted_total_prob,0.3456289734827344,100.0,785.0,666.0,491.0,-0.15587128871917727,-0.2318306634521484,5.821510445326567,True,False,False,1
oxatomide,Oxatomide,6.875347090885041,16.6010912284255,6.875347090885041,100,0.476539,0.194701,0.476539,0.194701,6.875347090885041,0.5029593372325736,0.2967462794315412,0.0648964116221092,0.3328615289900677,0.476539,0.194701,16.6010912284255,unweighted_total_prob,0.3328615289900677,101.0,1023.0,408.0,410.0,-0.13176728871917726,-0.28436966345214837,5.799089130014181,True,False,False,1
mebhydrolin,Mebhydrolin,6.66123137436807,16.515056408941742,6.66123137436807,100,0.481625,0.311652,0.481625,0.311652,6.66123137436807,0.5128225018229208,0.4835349473099148,0.0693241279136427,0.4124078052358628,0.481625,0.311652,16.515056408941742,unweighted_total_prob,0.4124078052358628,103.0,1079.0,1010.0,966.0,-0.12668128871917722,-0.1674186634521484,5.713054310530424,True,False,False,1
bithionol,Bithionol,6.196735738776623,16.51210424304008,6.196735738776623,100,0.470376,0.360551,0.470376,0.360551,6.196735738776623,0.4910075709387654,0.5616341433029768,0.079981362568986,0.4370529582104941,0.470376,0.360551,16.51210424304008,unweighted_total_prob,0.4370529582104941,104.0,954.0,1247.0,1140.0,-0.13793028871917723,-0.11851966345214837,5.710102144628763,True,False,False,1
bepridil,Bepridil,6.905103713460265,16.450446061789986,6.905103713460265,100,0.520577,0.224827,0.520577,0.224827,6.905103713460265,0.5883612330701088,0.3448621177613022,0.0643028043832983,0.3861499012092241,0.520577,0.224827,16.450446061789986,unweighted_total_prob,0.3861499012092241,106.0,1390.0,535.0,765.0,-0.08772928871917729,-0.2542436634521484,5.648443963378668,True,False,False,1
migalastat,Migalastat,6.708715418819336,16.42173488438129,6.708715418819336,100,0.475067,0.118728,0.475067,0.118728,6.708715418819336,0.5001047209767753,0.1754057567791169,0.0683178123261495,0.2838677535675868,0.475067,0.118728,16.42173488438129,unweighted_total_prob,0.2838677535675868,107.0,1009.0,176.0,176.0,-0.13323928871917723,-0.3603426634521484,5.619732785969973,True,False,False,1
lusutrombopag,Lusutrombopag,6.619778700638561,16.3793296739459,6.619778700638561,100,0.491368,0.249491,0.491368,0.249491,6.619778700638561,0.5317168810214563,0.3842543051265424,0.070214424982451,0.3804313594556897,0.491368,0.249491,16.3793296739459,unweighted_total_prob,0.3804313594556897,109.0,1192.0,676.0,723.0,-0.11693828871917722,-0.2295796634521484,5.577327575534582,True,False,False,1
lypressin,Lypressin,7.06624241620302,16.35338212549686,7.06624241620302,100,0.480157,0.175022,0.480157,0.175022,7.06624241620302,0.509975642676513,0.2653159009381678,0.0611751301651417,0.3223516434789007,0.480157,0.175022,16.35338212549686,unweighted_total_prob,0.3223516434789007,110.0,1062.0,328.0,349.0,-0.12814928871917725,-0.30404866345214837,5.551380027085543,True,False,False,1
diclofenamide,Diclofenamide,7.816976104117929,16.2981920838356,7.816976104117929,100,0.578339,0.339921,0.578339,0.339921,7.816976104117929,0.70037777122733,0.5286848720839974,0.0483033393469697,0.5012857251939249,0.578339,0.339921,16.2981920838356,unweighted_total_prob,0.5012857251939249,112.0,1564.0,1159.0,1464.0,-0.0299672887191772,-0.1391496634521484,5.49618998542428,True,False,False,1
baricitinib,Baricitinib,6.717971862759439,16.288198865950104,6.717971862759439,100,0.417414,0.250533,0.417414,0.250533,6.717971862759439,0.3882995640504523,0.3859185387964493,0.0681233000523912,0.3233119011492389,0.417414,0.250533,16.288198865950104,unweighted_total_prob,0.3233119011492389,113.0,476.0,679.0,356.0,-0.19089228871917724,-0.22853766345214838,5.486196767538786,True,False,False,1
ozanimod,Ozanimod,6.776756557635962,16.260803088545796,6.776756557635962,100,0.484996,0.267467,0.484996,0.267467,6.776756557635962,0.5193598057619809,0.4129647316622851,0.0669004179507739,0.3863098985598612,0.484996,0.267467,16.260803088545796,unweighted_total_prob,0.3863098985598612,114.0,1121.0,777.0,767.0,-0.12331028871917726,-0.21160366345214837,5.458800990134478,True,False,False,1
sulthiame,Sulthiame,7.005594800226389,16.24134191870689,7.005594800226389,100,0.541539,0.165923,0.541539,0.165923,7.005594800226389,0.6290123648323689,0.2507834036613141,0.0623354041972239,0.364385388236918,0.541539,0.165923,16.24134191870689,unweighted_total_prob,0.364385388236918,115.0,1479.0,292.0,620.0,-0.06676728871917725,-0.3131476634521484,5.439339820295572,True,False,False,1
meptazinol,Meptazinol,6.443444719538091,16.180694758892056,6.443444719538091,100,0.498884,0.301104,0.498884,0.301104,6.443444719538091,0.546292489566688,0.4666881749968855,0.0741296328084026,0.4200181923871099,0.498884,0.301104,16.180694758892056,unweighted_total_prob,0.4200181923871099,116.0,1254.0,957.0,1022.0,-0.10942228871917725,-0.1779666634521484,5.378692660480738,True,False,False,1
omacetaxine_mepesucc,Omacetaxine_mepesucc,7.0800703829154354,16.149256251752373,7.0800703829154354,100,0.534369,0.16152,0.534369,0.16152,7.0800703829154354,0.6151077462494376,0.2437511379716793,0.0609133645467544,0.3557262265977977,0.534369,0.16152,16.149256251752373,unweighted_total_prob,0.3557262265977977,117.0,1455.0,286.0,559.0,-0.07393728871917726,-0.3175506634521484,5.347254153341055,True,False,False,1
ceforanide,Ceforanide,7.18648989535868,16.139391809701916,7.18648989535868,100,0.471901,0.343687,0.471901,0.343687,7.18648989535868,0.4939649688939914,0.5346997511635262,0.0589325343129374,0.4232523948855946,0.471901,0.343687,16.139391809701916,unweighted_total_prob,0.4232523948855946,118.0,970.0,1173.0,1048.0,-0.13640528871917723,-0.13538366345214836,5.337389711290598,True,False,False,1
perampanel,Perampanel,7.07784384395927,16.131665825843807,7.07784384395927,100,0.537792,0.203653,0.537792,0.203653,7.07784384395927,0.6217458926105778,0.3110439951829858,0.0609554441980103,0.3853070439570275,0.537792,0.203653,16.131665825843807,unweighted_total_prob,0.3853070439570275,119.0,1468.0,451.0,757.0,-0.0705142887191772,-0.27541766345214835,5.329663727432489,True,False,False,1
benzbromarone,Benzbromarone,7.399789909459649,16.126117214560505,7.399789909459649,100,0.444052,0.545316,0.444052,0.545316,7.399789909459649,0.439958034038196,0.856732160596952,0.0551338337533234,0.5297028446047239,0.444052,0.545316,16.126117214560505,unweighted_total_prob,0.5297028446047239,120.0,695.0,1611.0,1547.0,-0.16425428871917724,0.06624533654785164,5.324115116149187,True,False,False,1
tofacitinib,Tofacitinib,6.611236453987657,16.076748542487618,6.611236453987657,100,0.365654,0.29757,0.365654,0.29757,6.611236453987657,0.2879225685340614,0.4610438354676624,0.0703992779092997,0.3136664171825495,0.365654,0.29757,16.076748542487618,unweighted_total_prob,0.3136664171825495,122.0,194.0,943.0,306.0,-0.24265228871917727,-0.18150066345214838,5.2747464440763,True,False,False,1
tetryzoline,Tetryzoline,7.307978974096476,16.07604658603668,7.307978974096476,100,0.484814,0.358648,0.484814,0.358648,7.307978974096476,0.5190068572847014,0.558594760698531,0.056741730359989,0.4423889932652908,0.484814,0.358648,16.07604658603668,unweighted_total_prob,0.4423889932652908,123.0,1119.0,1243.0,1173.0,-0.12349228871917722,-0.12042266345214836,5.2740444876253605,True,False,False,1
triclabendazole,Triclabendazole,6.597143894992767,16.040426626801487,6.597143894992767,100,0.519902,0.375503,0.519902,0.375503,6.597143894992767,0.5870522208604186,0.5855147784588749,0.0707052850775525,0.4831678567432279,0.519902,0.375503,16.040426626801487,unweighted_total_prob,0.4831678567432279,124.0,1382.0,1308.0,1394.0,-0.08840428871917727,-0.1035676634521484,5.238424528390169,True,False,False,1
