drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real,flag_ae_extreme,flag_safety_extreme,flag_efficacy_extreme,n_extremes
eliglustat,Eliglustat,7.350666538812219,17.69084098190069,7.350666538812219,100,0.582071,0.278512,0.582071,0.278512,7.350666538812219,0.7076151542889059,0.4306052891326499,0.0559891415541297,0.4664860056794483,0.582071,0.278512,17.69084098190069,unweighted_total_prob,0.4664860056794483,69.0,1567.0,843.0,1320.0,-0.02623528871917724,-0.2005586634521484,6.88883888348937,True,False,False,1
iprindole,Iprindole,7.033936887979506,17.675567820668217,7.033936887979506,100,0.471507,0.293817,0.471507,0.293817,7.033936887979506,0.4932008936190019,0.4550497193801767,0.06179068994037,0.3916583831877454,0.471507,0.293817,17.675567820668217,unweighted_total_prob,0.3916583831877454,70.0,964.0,921.0,800.0,-0.13679928871917724,-0.1852536634521484,6.873565722256899,True,False,False,1
thenalidine,Thenalidine,7.0884804790839535,17.65836194902658,7.0884804790839535,100,0.451748,0.366729,0.451748,0.366729,7.0884804790839535,0.4548827125060117,0.5715013559830958,0.0607546595411567,0.4227045593038744,0.451748,0.366729,17.65836194902658,unweighted_total_prob,0.4227045593038744,71.0,781.0,1277.0,1041.0,-0.15655828871917726,-0.11234166345214835,6.856359850615263,True,False,False,1
flutrimazole,Flutrimazole,7.279863409698008,17.53734295070171,7.279863409698008,100,0.487417,0.188345,0.487417,0.188345,7.279863409698008,0.5240547962207364,0.2865947734757568,0.0572422333445736,0.335708274547512,0.487417,0.188345,17.53734295070171,unweighted_total_prob,0.335708274547512,72.0,1149.0,378.0,425.0,-0.12088928871917726,-0.29072566345214834,6.735340852290392,True,False,False,1
ataluren,Ataluren,7.169682454317806,17.529689416289326,7.169682454317806,100,0.464775,0.201274,0.464775,0.201274,7.169682454317806,0.4801456785143584,0.30724436763912,0.0592414679814232,0.326804312057676,0.464775,0.201274,17.529689416289326,unweighted_total_prob,0.326804312057676,73.0,910.0,441.0,371.0,-0.14353128871917725,-0.2777966634521484,6.727687317878008,True,False,False,1
erdafitinib,Erdafitinib,7.0194118171930295,17.495559915900227,7.0194118171930295,100,0.538457,0.139249,0.538457,0.139249,7.0194118171930295,0.6230355120467909,0.2081809382955819,0.0620693017065083,0.3449004404782508,0.538457,0.139249,17.495559915900227,unweighted_total_prob,0.3449004404782508,74.0,1471.0,227.0,485.0,-0.06984928871917728,-0.33982166345214837,6.693557817488909,True,False,False,1
vismodegib,Vismodegib,7.194071006961165,17.489881470799443,7.194071006961165,100,0.489335,0.115209,0.489335,0.115209,7.194071006961165,0.5277743301736041,0.1697853745484049,0.0587936600598523,0.2907826139007741,0.489335,0.115209,17.489881470799443,unweighted_total_prob,0.2907826139007741,75.0,1175.0,169.0,197.0,-0.11897128871917723,-0.3638616634521484,6.6878793723881245,True,False,False,1
picotamide,Picotamide,7.227173670195041,17.407410569489,7.227173670195041,100,0.491535,0.258195,0.491535,0.258195,7.227173670195041,0.5320407403385202,0.3981559268759364,0.058190683943508,0.3837168036744842,0.491535,0.258195,17.407410569489,unweighted_total_prob,0.3837168036744842,76.0,1194.0,730.0,745.0,-0.11677128871917725,-0.22087566345214837,6.605408471077681,True,False,False,1
proxyphylline,Proxyphylline,7.403013786301015,17.347126603126522,7.403013786301015,100,0.489361,0.252979,0.489361,0.252979,7.403013786301015,0.527824751384644,0.3898251756069981,0.0550780983843904,0.3780755904735349,0.489361,0.252979,17.347126603126522,unweighted_total_prob,0.3780755904735349,78.0,1177.0,698.0,705.0,-0.11894528871917726,-0.22609166345214837,6.545124504715204,True,False,False,1
telotristat_ethyl,Telotristat_ethyl,7.442490723915396,17.22472712397575,7.442490723915396,100,0.593778,0.259604,0.593778,0.259604,7.442490723915396,0.7303182741983029,0.4004063157827488,0.0543995247510693,0.4631697409426346,0.593778,0.259604,17.22472712397575,unweighted_total_prob,0.4631697409426346,80.0,1578.0,738.0,1290.0,-0.014528288719177218,-0.21946666345214838,6.422725025564432,True,False,False,1
tezacaftor,Tezacaftor,6.775250420905648,17.21817924082279,6.775250420905648,100,0.443655,0.231577,0.443655,0.231577,6.775250420905648,0.4391881409311635,0.3556429020913125,0.0669314848242567,0.3313187141738417,0.443655,0.231577,17.21817924082279,unweighted_total_prob,0.3313187141738417,81.0,690.0,584.0,402.0,-0.16465128871917722,-0.24749366345214838,6.41617714241147,True,False,False,1
macitentan,Macitentan,8.385399524867532,17.196068905293938,8.385399524867532,100,0.434973,0.171323,0.434973,0.171323,8.385399524867532,0.4223513349985262,0.2594080311253222,0.0400905666047528,0.2807218597704899,0.434973,0.171323,17.196068905293938,unweighted_total_prob,0.2807218597704899,82.0,621.0,311.0,164.0,-0.17333328871917725,-0.3077476634521484,6.39406680688262,True,False,False,1
sorafenib,Sorafenib,6.993555372580884,17.144604355096813,6.993555372580884,100,0.442734,0.061646,0.442734,0.061646,6.993555372580884,0.4374020664939417,0.0842370558716144,0.0625681292805071,0.2211692748023239,0.442734,0.061646,17.144604355096813,unweighted_total_prob,0.2211692748023239,84.0,681.0,70.0,41.0,-0.16557228871917723,-0.4174246634521484,6.342602256685495,False,False,True,1
idelalisib,Idelalisib,7.464908182621,17.11129120737314,7.464908182621,100,0.636793,0.023725,0.636793,0.023725,7.464908182621,0.813736289309152,0.0236714080822342,0.0540173834379459,0.3457665556441437,0.636793,0.023725,17.11129120737314,unweighted_total_prob,0.3457665556441437,87.0,1612.0,11.0,494.0,0.028486711280822807,-0.4553456634521484,6.309289108961821,False,False,True,1
dacomitinib,Dacomitinib,6.530750305391846,16.76391607522964,6.530750305391846,100,0.417548,0.032568,0.417548,0.032568,6.530750305391846,0.3885594272150425,0.0377950341311646,0.0721647292906539,0.1849747303966136,0.417548,0.032568,16.76391607522964,unweighted_total_prob,0.1849747303966136,93.0,478.0,29.0,12.0,-0.19075828871917727,-0.4465026634521484,5.961913976818323,False,False,True,1
enzalutamide,Enzalutamide,7.580136067606507,16.572416618466374,7.580136067606507,100,0.604806,0.015061,0.604806,0.015061,7.580136067606507,0.7517046247886188,0.0098336724622033,0.052088808564936,0.3150330806133161,0.604806,0.015061,16.572416618466374,unweighted_total_prob,0.3150330806133161,102.0,1592.0,3.0,314.0,-0.0035002887191772913,-0.4640096634521484,5.770414520055056,False,False,True,1
romidepsin,Romidepsin,6.920178960263727,16.416395656764504,6.920178960263727,100,0.543805,0.023922,0.543805,0.023922,6.920178960263727,0.6334067673022326,0.0239860472693471,0.0640040204193744,0.2757579299125067,0.543805,0.023922,16.416395656764504,unweighted_total_prob,0.2757579299125067,108.0,1485.0,12.0,150.0,-0.06450128871917726,-0.4551486634521484,5.614393558353186,False,False,True,1
belinostat,Belinostat,6.690442735329269,16.34581165015697,6.690442735329269,100,0.474457,0.022258,0.474457,0.022258,6.690442735329269,0.4989217617946849,0.0213283842878453,0.0687033692349594,0.221840732280004,0.474457,0.022258,16.34581165015697,unweighted_total_prob,0.221840732280004,111.0,1001.0,8.0,42.0,-0.13384928871917723,-0.4568126634521484,5.543809551745653,False,False,True,1
azacitidine,Azacitidine,6.764865323156116,15.41502101719379,6.764865323156116,100,0.370106,0.046894,0.370106,0.046894,6.764865323156116,0.2965562312859736,0.0606758513625314,0.0671460733358057,0.1563220477265631,0.370106,0.046894,15.41502101719379,unweighted_total_prob,0.1563220477265631,145.0,217.0,47.0,2.0,-0.23820028871917726,-0.4321766634521484,4.613018918782473,False,False,True,1
vorinostat,Vorinostat,6.386183333862571,15.337428651750084,6.386183333862571,100,0.422504,0.034132,0.422504,0.034132,6.386183333862571,0.39817048575019,0.0402929817892588,0.0754475336942292,0.1904748937546254,0.422504,0.034132,15.337428651750084,unweighted_total_prob,0.1904748937546254,147.0,526.0,32.0,15.0,-0.18580228871917726,-0.4449386634521484,4.535426553338766,False,False,True,1
decitabine,Decitabine,6.617803243175147,15.065217219293114,6.617803243175147,100,0.386727,0.045329,0.386727,0.045329,6.617803243175147,0.328788960081915,0.0581763065512031,0.070257131164412,0.1688375328861297,0.386727,0.045329,15.065217219293114,unweighted_total_prob,0.1688375328861297,159.0,287.0,45.0,5.0,-0.22157928871917726,-0.4337416634521484,4.263215120881796,False,False,True,1
lenalidomide,Lenalidomide,6.346297965943812,14.472071371972556,6.346297965943812,100,0.514848,0.0691,0.514848,0.0691,6.346297965943812,0.5772511131451976,0.0961422360784138,0.0763795685347884,0.2846332533964023,0.514848,0.0691,14.472071371972556,unweighted_total_prob,0.2846332533964023,188.0,1351.0,80.0,177.0,-0.09345828871917727,-0.4099706634521484,3.6700692735612375,False,False,True,1
degarelix,Degarelix,7.382968805637208,14.08918638527393,7.382968805637208,100,0.611681,0.05235,0.611681,0.05235,7.382968805637208,0.7650371565539819,0.0693899194076478,0.0554254316947936,0.3448559167236106,0.611681,0.05235,14.08918638527393,unweighted_total_prob,0.3448559167236106,209.0,1597.0,55.0,484.0,0.003374711280822784,-0.4267206634521484,3.2871842868626118,False,False,True,1
afatinib,Afatinib,5.404279693029819,13.98989281058311,5.404279693029819,100,0.44265,0.048149,0.44265,0.048149,5.404279693029819,0.4372391671967358,0.0626802786712962,0.102392029192938,0.2204461841858004,0.44265,0.048149,13.98989281058311,unweighted_total_prob,0.2204461841858004,213.0,679.0,52.0,38.0,-0.16565628871917726,-0.4309216634521484,3.187890712171791,False,False,True,1
irinotecan,Irinotecan,5.560655696317552,13.29698850959539,5.560655696317552,100,0.472611,0.044482,0.472611,0.044482,5.560655696317552,0.4953418558108507,0.0568235177619411,0.097463847945462,0.2403589190182091,0.472611,0.044482,13.29698850959539,unweighted_total_prob,0.2403589190182091,258.0,984.0,42.0,76.0,-0.13569528871917724,-0.43458866345214836,2.4949864111840725,False,False,True,1
sirolimus,Sirolimus,6.039714642148463,13.27623691409826,6.039714642148463,100,0.420471,0.059529,0.420471,0.059529,6.039714642148463,0.394227934902338,0.0808558824750764,0.083954732452096,0.206824473441385,0.420471,0.059529,13.27623691409826,unweighted_total_prob,0.206824473441385,262.0,506.0,63.0,30.0,-0.18783528871917726,-0.4195416634521484,2.474234815686941,False,False,True,1
abiraterone,Abiraterone,6.228195695113389,13.163962893187996,6.228195695113389,100,0.630364,0.033638,0.630364,0.033638,6.228195695113389,0.8012686752408584,0.0395039880916254,0.0792093697242392,0.3521509392778414,0.630364,0.033638,13.163962893187996,unweighted_total_prob,0.3521509392778414,275.0,1607.0,30.0,530.0,0.02205771128082279,-0.4454326634521484,2.361960794776678,False,False,True,1
neratinib,Neratinib,5.207252202089874,13.047516990453,5.207252202089874,100,0.516205,0.043151,0.516205,0.043151,5.207252202089874,0.5798827125060119,0.0546977068073865,0.1090227506212544,0.2756367178496102,0.516205,0.043151,13.047516990453,unweighted_total_prob,0.2756367178496102,291.0,1358.0,41.0,149.0,-0.09210128871917722,-0.4359196634521484,2.2455148920416814,False,False,True,1
carboplatin,Carboplatin,4.729540380649267,11.685762662440537,4.729540380649267,100,0.370506,0.041891,0.370506,0.041891,4.729540380649267,0.2973319422250493,0.0526852937324512,0.1273931595464765,0.1654855262922955,0.370506,0.041891,11.685762662440537,unweighted_total_prob,0.1654855262922955,396.0,218.0,40.0,3.0,-0.23780028871917724,-0.43717966345214837,0.8837605640292185,False,False,True,1
lomustine,Lomustine,4.928098259586839,11.497662663459774,4.928098259586839,100,0.511988,0.029225,0.511988,0.029225,4.928098259586839,0.5717047799308067,0.0324557508696499,0.1193250977856128,0.2655292318773052,0.511988,0.029225,11.497662663459774,unweighted_total_prob,0.2655292318773052,420.0,1334.0,22.0,128.0,-0.09631828871917725,-0.4498456634521484,0.6956605650484562,False,False,True,1
bendamustine,Bendamustine,4.904069972876457,10.94264597818255,4.904069972876457,100,0.508886,0.046365,0.508886,0.046365,4.904069972876457,0.5656891415982748,0.0598309573017054,0.1202666993560541,0.2742613794312029,0.508886,0.046365,10.94264597818255,unweighted_total_prob,0.2742613794312029,492.0,1313.0,46.0,146.0,-0.0994202887191773,-0.4327056634521484,0.1406438797712326,False,False,True,1
paclitaxel,Paclitaxel,4.399031267967073,10.833579696714873,4.399031267967073,100,0.388553,0.018833,0.388553,0.018833,4.399031267967073,0.3323300805187955,0.0158581344611364,0.1424380086745292,0.1677628877268786,0.388553,0.018833,10.833579696714873,unweighted_total_prob,0.1677628877268786,503.0,292.0,6.0,4.0,-0.21975328871917726,-0.4602376634521484,0.031577598303554666,False,False,True,1
erlotinib,Erlotinib,4.10631992202252,10.75069054216146,4.10631992202252,100,0.319216,0.15955,0.319216,0.15955,4.10631992202252,0.1978664070620724,0.2406047461005504,0.1577845357917195,0.206945368423393,0.319216,0.15955,10.75069054216146,unweighted_total_prob,0.206945368423393,514.0,59.0,280.0,31.0,-0.28909028871917725,-0.31952066345214836,-0.051311556249858725,False,True,False,1
temozolomide,Temozolomide,4.341134999366475,9.783625248819586,4.341134999366475,100,0.40076,0.013941,0.40076,0.013941,4.341134999366475,0.356002839102037,0.0080448608400387,0.145309256103895,0.1746809311976093,0.40076,0.013941,9.783625248819586,unweighted_total_prob,0.1746809311976093,618.0,364.0,2.0,7.0,-0.20754628871917724,-0.4651296634521484,-1.018376849591732,False,False,True,1
dacarbazine,Dacarbazine,4.086895136302335,9.48046405240893,4.086895136302335,100,0.416172,0.028936,0.416172,0.028936,4.086895136302335,0.3858909815846223,0.031994173585002,0.1588807371743991,0.1989302095027296,0.416172,0.028936,9.48046405240893,unweighted_total_prob,0.1989302095027296,659.0,469.0,21.0,24.0,-0.19213428871917726,-0.45013466345214836,-1.321538046002388,False,False,True,1
daunorubicin,Daunorubicin,4.133019051514564,9.449534691870207,4.133019051514564,100,0.503369,0.060011,0.503369,0.060011,4.133019051514564,0.5549901484710738,0.0816257103339008,0.1562946351821386,0.2859052705584176,0.503369,0.060011,9.449534691870207,unweighted_total_prob,0.2859052705584176,665.0,1282.0,65.0,180.0,-0.10493728871917729,-0.4190596634521484,-1.3524674065411109,False,False,True,1
idarubicin,Idarubicin,4.085693118069319,9.368586786091324,4.085693118069319,100,0.472151,0.047524,0.472151,0.047524,4.085693118069319,0.4944497882309137,0.061682057899999,0.1589489132821491,0.2542425211087949,0.472151,0.047524,9.368586786091324,unweighted_total_prob,0.2542425211087949,674.0,976.0,51.0,100.0,-0.13615528871917726,-0.43154666345214837,-1.433415312319994,False,False,True,1
ifosfamide,Ifosfamide,3.918177084997294,8.931732300668951,3.918177084997294,100,0.465793,0.063266,0.465793,0.063266,3.918177084997294,0.482119862854306,0.0868244441108168,0.1688592169449732,0.2613495661750438,0.465793,0.063266,8.931732300668951,unweighted_total_prob,0.2613495661750438,737.0,918.0,73.0,122.0,-0.14251328871917723,-0.4158046634521484,-1.8702697977423668,False,False,True,1
lapatinib,Lapatinib,3.4938468662090583,8.883100349456068,3.4938468662090583,100,0.389185,0.040065,0.389185,0.040065,3.4938468662090583,0.3335557038025351,0.0497688919270292,0.1982151859291333,0.1929728754776524,0.389185,0.040065,8.883100349456068,unweighted_total_prob,0.1929728754776524,742.0,295.0,39.0,17.0,-0.21912128871917724,-0.43900566345214836,-1.9189017489552498,False,False,True,1
capecitabine,Capecitabine,3.776645704125984,8.733714293688532,3.776645704125984,100,0.409733,0.069412,0.409733,0.069412,3.776645704125984,0.3734039747428518,0.0966405478874454,0.1779174361127139,0.2236012962746617,0.409733,0.069412,8.733714293688532,unweighted_total_prob,0.2236012962746617,773.0,430.0,81.0,44.0,-0.19857328871917723,-0.4096586634521484,-2.068287804722786,False,False,True,1
canagliflozin,Canagliflozin,3.7526449913158992,8.628140594810242,3.7526449913158992,100,0.320735,0.187989,0.320735,0.187989,3.7526449913158992,0.2008121693532122,0.2860261869244259,0.1795212752239459,0.2306395975558444,0.320735,0.187989,8.628140594810242,unweighted_total_prob,0.2306395975558444,784.0,62.0,376.0,51.0,-0.28757128871917725,-0.29108166345214836,-2.173861503601076,False,True,False,1
acetylcholine,Acetylcholine,3.941628775279967,8.556522898375984,3.941628775279967,100,0.305909,0.22945,0.305909,0.22945,3.941628775279967,0.1720604433963727,0.3522457571624336,0.1674210981728795,0.2432066998580984,0.305909,0.22945,8.556522898375984,unweighted_total_prob,0.2432066998580984,798.0,38.0,569.0,78.0,-0.30239728871917726,-0.2496206634521484,-2.2454792000353336,False,True,False,1
deoxycholic_acid,Deoxycholic_acid,3.9873716355301423,8.539480105042454,3.9873716355301423,100,0.496867,0.046972,0.496867,0.046972,3.9873716355301423,0.5423809671563988,0.0608004293147893,0.1646647043526793,0.2742054994590112,0.496867,0.046972,8.539480105042454,unweighted_total_prob,0.2742054994590112,800.0,1239.0,48.0,145.0,-0.11143928871917724,-0.43209866345214837,-2.262521993368864,False,False,True,1
roxithromycin,Roxithromycin,3.9550917517859463,8.500550117343659,3.9550917517859463,100,0.312924,0.357291,0.312924,0.357291,3.9550917517859454,0.1856644739904122,0.5564274237598904,0.1666032189217382,0.3301574028844686,0.312924,0.357291,8.500550117343659,unweighted_total_prob,0.3301574028844686,807.0,46.0,1237.0,396.0,-0.29538228871917727,-0.12177966345214836,-2.3014519810676592,False,True,False,1
letrozole,Letrozole,3.803613675804807,8.070233236998314,3.803613675804807,100,0.520187,0.064462,0.520187,0.064462,3.803613675804807,0.58760491490451,0.0887346393787713,0.1761394595817349,0.3057637136296595,0.520187,0.064462,8.070233236998314,unweighted_total_prob,0.3057637136296595,881.0,1384.0,74.0,264.0,-0.08811928871917729,-0.41460866345214836,-2.731768861413004,False,False,True,1
laropiprant,Laropiprant,3.226397823076693,8.053396392613646,3.226397823076693,100,0.32437,0.423445,0.32437,0.423445,3.226397823076693,0.2078614425120623,0.6620854988069266,0.2206850089461894,0.3921157783168334,0.32437,0.423445,8.053396392613646,unweighted_total_prob,0.3921157783168334,882.0,68.0,1467.0,807.0,-0.28393628871917725,-0.055625663452148366,-2.7486057057976723,False,True,False,1
diflunisal,Diflunisal,3.312761984765528,8.016972132027146,3.312761984765528,100,0.280903,0.481755,0.280903,0.481755,3.312761984765528,0.1235668740400577,0.7552155038858738,0.2130324656149525,0.3941194442933631,0.280903,0.481755,8.016972132027146,unweighted_total_prob,0.3941194442933631,889.0,13.0,1576.0,830.0,-0.32740328871917723,0.002684336547851607,-2.7850299663841724,False,True,False,1
gefitinib,Gefitinib,3.097598892357199,7.950627505779262,3.097598892357199,100,0.328908,0.238231,0.328908,0.238231,3.097598892357199,0.2166618831158756,0.3662703597108514,0.2328903395231322,0.2797509650353172,0.328908,0.238231,7.950627505779262,unweighted_total_prob,0.2797509650353172,892.0,78.0,621.0,161.0,-0.27939828871917727,-0.24083966345214838,-2.851374592632056,False,True,False,1
vinorelbine,Vinorelbine,3.3547496667597425,7.93982313945889,3.3547496667597425,100,0.423225,0.061791,0.423225,0.061791,3.3547496667597425,0.399568704717874,0.0844686430905553,0.2094543700766976,0.2355058131387112,0.423225,0.061791,7.93982313945889,unweighted_total_prob,0.2355058131387112,893.0,530.0,71.0,61.0,-0.18508128871917723,-0.4172796634521484,-2.862178958952428,False,False,True,1
goserelin,Goserelin,3.845198479574172,7.903424430638547,3.845198479574172,100,0.479787,0.050025,0.479787,0.050025,3.845198479574172,0.509258110057868,0.065676538138422,0.1734466857403629,0.2646631964265886,0.479787,0.050025,7.903424430638547,unweighted_total_prob,0.2646631964265886,897.0,1057.0,53.0,127.0,-0.12851928871917723,-0.4290456634521484,-2.898577667772771,False,False,True,1
exemestane,Exemestane,3.6360427180305104,7.864865075796838,3.6360427180305104,100,0.543911,0.028871,0.543911,0.028871,3.6360427180305104,0.6336123307010877,0.0318903586247871,0.1876144877485232,0.3037239732800546,0.543911,0.028871,7.864865075796838,unweighted_total_prob,0.3037239732800546,901.0,1487.0,20.0,249.0,-0.06439528871917721,-0.4501996634521484,-2.93713702261448,False,False,True,1
mitoxantrone,Mitoxantrone,3.6637907332740713,7.837098196148868,3.6637907332740713,100,0.477319,0.053663,0.477319,0.053663,3.6637907332740713,0.5044719735637712,0.071486981603989,0.1856418257741754,0.2675119472219391,0.477319,0.053663,7.837098196148868,unweighted_total_prob,0.2675119472219391,908.0,1031.0,57.0,131.0,-0.13098728871917725,-0.42540766345214837,-2.96490390226245,False,False,True,1
meclizine,Meclizine,3.263968583894892,7.74240610376,3.263968583894892,100,0.315291,0.245197,0.315291,0.245197,3.263968583894892,0.1902547434723924,0.3773961291394219,0.2173061777976129,0.2705215846042483,0.315291,0.245197,7.74240610376,unweighted_total_prob,0.2705215846042483,927.0,52.0,655.0,138.0,-0.29301528871917726,-0.23387366345214838,-3.0595959946513185,False,True,False,1
docetaxel,Docetaxel,3.191268388321621,7.603600338101383,3.191268388321621,100,0.466691,0.038826,0.466691,0.038826,3.191268388321621,0.4838613339125309,0.0477900190700096,0.2239162570162513,0.2574437925962665,0.466691,0.038826,7.603600338101383,unweighted_total_prob,0.2574437925962665,957.0,926.0,38.0,111.0,-0.14161528871917722,-0.4402446634521484,-3.1984017603099355,False,False,True,1
doxorubicin,Doxorubicin,3.278388835303484,7.538850460201497,3.278388835303484,100,0.407173,0.027863,0.407173,0.027863,3.278388835303484,0.3684394247327676,0.0302804281648389,0.2160298953824802,0.2026939202355386,0.407173,0.027863,7.538850460201497,unweighted_total_prob,0.2026939202355386,972.0,415.0,18.0,25.0,-0.20113328871917724,-0.45120766345214836,-3.2631516382098207,False,False,True,1
triptorelin,Triptorelin,3.5703830805607124,7.508057497441765,3.5703830805607124,100,0.454717,0.06592,0.454717,0.06592,3.5703830805607124,0.4606404269513008,0.0910632887940535,0.1924044828936126,0.2591623828768643,0.454717,0.06592,7.508057497441765,unweighted_total_prob,0.2591623828768643,976.0,801.0,76.0,116.0,-0.15358928871917726,-0.41315066345214835,-3.293944600969553,False,False,True,1
eptifibatide,Eptifibatide,3.426465606875716,7.4347157850861505,3.426465606875716,100,0.440422,0.047095,0.440422,0.047095,3.426465606875716,0.4329184572660843,0.0609968791625806,0.2035457021083596,0.2382752749931379,0.440422,0.047095,7.4347157850861505,unweighted_total_prob,0.2382752749931379,988.0,667.0,50.0,70.0,-0.16788428871917727,-0.4319756634521484,-3.3672863133251676,False,False,True,1
linagliptin,Linagliptin,3.393025737069545,7.398669816553588,3.393025737069545,100,0.302895,0.236098,0.302895,0.236098,3.393025737069545,0.1662154614704377,0.3628636318625682,0.2062697292622737,0.2528855831856571,0.302895,0.236098,7.398669816553588,unweighted_total_prob,0.2528855831856571,995.0,34.0,611.0,96.0,-0.3054112887191772,-0.24297266345214838,-3.40333228185773,False,True,False,1
anastrozole,Anastrozole,3.341240617632864,7.256494067609306,3.341240617632864,100,0.523507,0.061613,0.523507,0.061613,3.341240617632864,0.594043315698838,0.0841843498148899,0.2105957685721759,0.3134102199199263,0.523507,0.061613,7.256494067609306,unweighted_total_prob,0.3134102199199263,1017.0,1409.0,69.0,305.0,-0.0847992887191773,-0.4174576634521484,-3.5455080308020124,False,False,True,1
nicorandil,Nicorandil,3.4074793544132245,6.8892996497452215,3.4074793544132245,100,0.314736,0.144032,0.314736,0.144032,3.4074793544132245,0.189178444544425,0.2158201222141655,0.2050857705681776,0.2030165808170717,0.314736,0.144032,6.8892996497452215,unweighted_total_prob,0.2030165808170717,1085.0,51.0,243.0,27.0,-0.29357028871917723,-0.3350386634521484,-3.9127024486660966,False,True,False,1
dipyridamole,Dipyridamole,2.941702210204674,6.883330639451738,2.941702210204674,100,0.291997,0.226824,0.291997,0.226824,2.941702210204674,0.1450812169353212,0.3480516327697512,0.2490932626190195,0.2470717924058329,0.291997,0.226824,6.883330639451738,unweighted_total_prob,0.2470717924058329,1086.0,22.0,544.0,84.0,-0.31630928871917724,-0.2522466634521484,-3.9186714589595804,False,True,False,1
fulvestrant,Fulvestrant,3.068924226239322,6.810712020844217,3.068924226239322,100,0.498307,0.029877,0.498307,0.029877,3.068924226239322,0.5451735265370712,0.0334970947782672,0.2357470577730229,0.2786176600807399,0.498307,0.029877,6.810712020844217,unweighted_total_prob,0.2786176600807399,1098.0,1248.0,25.0,159.0,-0.10999928871917725,-0.4491936634521484,-3.9912900775671014,False,False,True,1
sultamicillin,Sultamicillin,3.0960568851325645,6.75982895866036,3.0960568851325645,100,0.32965,0.488542,0.32965,0.488542,3.0960568851325645,0.218100826907861,0.7660553828855448,0.2330426159515146,0.4402710071076653,0.32965,0.488542,6.75982895866036,unweighted_total_prob,0.4402710071076653,1106.0,81.0,1585.0,1158.0,-0.27865628871917725,0.009471336547851594,-4.042173139750958,False,True,False,1
tranexamic_acid,Tranexamic_acid,3.244093615794553,6.485374275594945,3.244093615794553,100,0.391726,0.067095,0.391726,0.067095,3.244093615794553,0.3384834075430132,0.0929399438440923,0.2190838327922466,0.2163861071132915,0.391726,0.067095,6.485374275594945,unweighted_total_prob,0.2163861071132915,1158.0,317.0,79.0,36.0,-0.21658028871917723,-0.41197566345214837,-4.316627822816373,False,False,True,1
cilostazol,Cilostazol,2.8591744791250657,6.36182720586657,2.8591744791250657,100,0.308679,0.141238,0.308679,0.141238,2.8591744791250657,0.1774322416494717,0.2113576760781583,0.258385941399099,0.2071931553708718,0.308679,0.141238,6.36182720586657,unweighted_total_prob,0.2071931553708718,1180.0,41.0,233.0,32.0,-0.29962728871917726,-0.33783266345214835,-4.440174892544748,False,True,False,1
gentian_violet_catio,Gentian_violet_catio,2.9414937185123544,6.243070330470796,2.9414937185123544,100,0.295054,0.348627,0.295054,0.348627,2.9414937185123544,0.1510095877872069,0.5425896881398595,0.2491160819289921,0.327262926756625,0.295054,0.348627,6.243070330470796,unweighted_total_prob,0.327262926756625,1206.0,24.0,1194.0,375.0,-0.31325228871917726,-0.13044366345214836,-4.558931767940522,False,True,False,1
oxytocin,Oxytocin,2.6574355005286616,6.230333693325515,2.6574355005286616,100,0.471707,0.062487,0.471707,0.062487,2.6574355005286616,0.4935887490885396,0.085580261741472,0.2835318198467069,0.288373968301346,0.471707,0.062487,6.230333693325515,unweighted_total_prob,0.288373968301346,1207.0,966.0,72.0,189.0,-0.13659928871917726,-0.41658366345214837,-4.571668405085803,False,False,True,1
bivalirudin,Bivalirudin,2.9693654424045217,6.149449504911895,2.9693654424045217,100,0.361391,0.061229,0.361391,0.061229,2.9693654424045217,0.2796554292008626,0.0835710429730049,0.2460939554138796,0.1945093799523229,0.361391,0.061229,6.149449504911895,unweighted_total_prob,0.1945093799523229,1220.0,176.0,66.0,19.0,-0.24691528871917723,-0.4178416634521484,-4.652552593499423,False,False,True,1
phenazopyridine,Phenazopyridine,3.087941901618613,6.128026489168401,3.087941901618613,100,0.305172,0.201147,0.305172,0.201147,3.087941901618613,0.1706311959911259,0.3070415291783924,0.2338464936399394,0.2378383887957952,0.305172,0.201147,6.128026489168401,unweighted_total_prob,0.2378383887957952,1224.0,36.0,439.0,69.0,-0.30313428871917725,-0.27792366345214836,-4.673975609242917,False,True,False,1
indacaterol,Indacaterol,2.6222047988791,6.058963397517796,2.6222047988791,100,0.282455,0.208283,0.282455,0.208283,2.6222047988791,0.1265766324836713,0.3184388146567558,0.2883200204568807,0.235670182947547,0.282455,0.208283,6.058963397517796,unweighted_total_prob,0.235670182947547,1236.0,14.0,472.0,62.0,-0.32585128871917723,-0.2707876634521484,-4.743038700893522,False,True,False,1
