nct_id,arm,arm_label,safety,efficacy,ae_code,ae_kg_id,ae_label,ae_prob
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,188,KG00101579,Aspartate aminotransferase increase,0.046466853
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,212,KG00100576,shivers,0.045315869
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,243,KG00100947,Micturition frequency increased,0.044777669
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,27,KG00099303,hyperkalaemia,0.043988299
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,69,KG00100082,Palpitations NOS,0.04366916
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,350,KG00106765,decreased platelet count,0.04303214
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,30,KG00099500,Acute Kidney Failure,0.042585567
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,61,KG00099501,Chronic Kidney Failure,0.042535029
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,451,KG00101551,injection site pain,0.042269859
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,239,KG00100128,pareses,0.04210794
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,5,KG00099169,haematuria,0.041059222
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,396,KG00100373,"Embolism, Pulmonary",0.04085876
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,151,KG00098274,"Infarction, Cerebral",0.04055953
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,179,KG00099342,hypocalcaemia,0.039701331
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,269,KG00100399,pyaemia,0.039687704
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,18,KG00098307,"Pain, Chest",0.038360417
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,245,KG00101513,"Reaction, Injection Site",0.037783086
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,38,KG00098066,Binocular vision disorders,0.037773959
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,193,KG00108982,WHITE BLOOD CELL COUNT DECREASED,0.036962412
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,441,KG00098262,cellulitis nos,0.035598692
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,276,KG00099127,"Arrest, Cardiac",0.035170797
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,211,KG00100341,Pruritus NOS,0.034734681
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,96,KG00101679,Unattended death NOS,0.03298061
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,36,KG00106434,"Vision, Blurring Of",0.032916661
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,11,KG00097993,Asthma NOS,0.032887217
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,355,KG00110857,lymphocyte count decreased,0.031338006
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,282,KG00099309,hypernatraemia,0.030918049
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,456,KG00099420,Influenzae,0.030633017
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,194,KG00110727,Neutrophil Count Decreased,0.030135255
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,144,KG00099610,Leukopenia NOS,0.030112596
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,454,KG00098286,"Pain, Neck",0.030107606
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,138,KG00098796,epidemic vomiting syndrome,0.029966692
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,195,KG00097814,Atopic Rhinitis,0.029820768
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,31,KG00099872,"Infarction, Myocardial",0.02914975
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,4,KG00098817,epistaxis,0.028281199
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,130,KG00100683,Stomatitis NOS,0.027598567
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,1,KG00099959,Neutropenia NOS,0.027508138
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,253,KG00100232,Pleural effusion NOS (disorder),0.027396571
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,204,KG00098849,"Esophagitis, Peptic",0.027316632
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,75,KG00100195,"Dolens, Phlegmasia Alba",0.027038269
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,221,KG00101207,peripheral oedema,0.026818316
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,35,KG00101507,hypomagnesaemia,0.026671655
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,121,KG00099190,haemorrhage,0.026098412
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,100,KG00097815,alopecias,0.025906468
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,234,KG00098669,dysgeusias,0.025516622
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,199,KG00098371,Rhinitis (chronic) NOS,0.025494453
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,98,KG00097718,"Incised wound, NOS",0.025449438
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,82,KG00097697,abdomen distended,0.025181469
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,466,KG00101205,fall,0.02514207
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,249,KG00104430,hypoalbuminaemia,0.024821667
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,136,KG00101582,Dry;skin,0.024557583
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,142,KG00100923,Unspecified infectious and parasitic diseases,0.024430664
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,202,KG00098630,Disturbance of Skin Sensation,0.024300426
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,397,KG00100456,"Infections, Respiratory Tract",0.024181103
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,361,KG00098004,"Fibrillation, Atrial",0.024176909
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,268,KG00099557,"Heart Failure, Left-Sided",0.023920663
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,457,KG00099853,"Pain, Musculoskeletal",0.023644792
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,71,KG00100958,urticarias,0.023270303
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,288,KG00101223,hypophosphataemia,0.022763478
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_1,placebo,0.440548867,0.520796746,154,KG00099686,Lymphopenias,0.022395616
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,78,KG00099326,Hypertensive diseases,0.175397769
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,17,KG00097991,Asthenia NOS,0.156666562
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,87,KG00098599,diarrhoea,0.14416945
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,177,KG00099299,hyperglycaemia,0.137202322
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,21,KG00098675,dyspnoea,0.12641187
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,46,KG00099121,Headache NOS,0.124106318
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,173,KG00098172,Bronchopneumonia NOS,0.11769034
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,64,KG00097734,"Acrodermatitis, NOS",0.117542349
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,123,KG00099351,hypokalaemia,0.111037314
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,9,KG00098432,Confusion NOS,0.110644042
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,79,KG00100317,"Insomnia, Primary",0.096136749
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,68,KG00099901,nauseas,0.095457941
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,37,KG00097696,"Cramps, Abdominal",0.085777774
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,49,KG00099902,nausea with vomiting,0.083337136
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,104,KG00097963,arthralgias,0.083319902
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,85,KG00098474,coughs,0.082627088
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,77,KG00098450,Constipation NOS,0.081212118
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,114,KG00098933,fevers,0.080464043
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,20,KG00098540,dehydration,0.079802938
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,139,KG00098855,"Sinusitis, Ethmoid",0.072003558
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,14,KG00097852,Anemia NOS,0.067736872
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,126,KG00100076,Pain NOS,0.066855028
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,86,KG00098565,"Depression, Mental",0.064325362
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,122,KG00099321,Hypersensitivity NOS,0.061780807
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,200,KG00098539,"Disorders, Deglutition",0.058635902
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,67,KG00098673,"Dyspepsia, NOS",0.057201549
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,2,KG00100772,thrombocytopaenia,0.05701324
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,180,KG00099363,Hypotension NOS,0.055750024
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,116,KG00098964,Pain in foot,0.054546595
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,76,KG00100450,"Respiratory insufficiency, NOS",0.054446295
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,92,KG00100926,"Infections, Upper Respiratory",0.0506231
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,228,KG00114657,Weight below normal,0.050295763
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,28,KG00099347,hypoglycaemia,0.050075684
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,189,KG00101580,Alanine aminotransferase increase,0.049352746
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,131,KG00100948,Urinary tract infection (& [NOS]),0.048369225
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,29,KG00099354,hyponatraemia,0.048194155
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,72,KG00103771,myalgias,0.047924966
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,102,KG00097916,anxieties,0.047875568
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,147,KG00098000,atelectases,0.047107439
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,101,KG00097901,Anorexia NOS,0.046779916
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,188,KG00101579,Aspartate aminotransferase increase,0.046466853
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,212,KG00100576,shivers,0.045315869
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,243,KG00100947,Micturition frequency increased,0.044777669
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,27,KG00099303,hyperkalaemia,0.043988299
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,69,KG00100082,Palpitations NOS,0.04366916
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,350,KG00106765,decreased platelet count,0.04303214
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,30,KG00099500,Acute Kidney Failure,0.042585567
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,61,KG00099501,Chronic Kidney Failure,0.042535029
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,451,KG00101551,injection site pain,0.042269859
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,239,KG00100128,pareses,0.04210794
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,5,KG00099169,haematuria,0.041059222
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,396,KG00100373,"Embolism, Pulmonary",0.04085876
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,151,KG00098274,"Infarction, Cerebral",0.04055953
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,179,KG00099342,hypocalcaemia,0.039701331
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,269,KG00100399,pyaemia,0.039687704
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,18,KG00098307,"Pain, Chest",0.038360417
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,245,KG00101513,"Reaction, Injection Site",0.037783086
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,38,KG00098066,Binocular vision disorders,0.037773959
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,193,KG00108982,WHITE BLOOD CELL COUNT DECREASED,0.036962412
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,441,KG00098262,cellulitis nos,0.035598692
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,276,KG00099127,"Arrest, Cardiac",0.035170797
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,211,KG00100341,Pruritus NOS,0.034734681
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,96,KG00101679,Unattended death NOS,0.03298061
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,36,KG00106434,"Vision, Blurring Of",0.032916661
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,11,KG00097993,Asthma NOS,0.032887217
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,355,KG00110857,lymphocyte count decreased,0.031338006
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,282,KG00099309,hypernatraemia,0.030918049
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,456,KG00099420,Influenzae,0.030633017
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,194,KG00110727,Neutrophil Count Decreased,0.030135255
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,144,KG00099610,Leukopenia NOS,0.030112596
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,454,KG00098286,"Pain, Neck",0.030107606
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,138,KG00098796,epidemic vomiting syndrome,0.029966692
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,195,KG00097814,Atopic Rhinitis,0.029820768
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,31,KG00099872,"Infarction, Myocardial",0.02914975
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,4,KG00098817,epistaxis,0.028281199
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,130,KG00100683,Stomatitis NOS,0.027598567
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,1,KG00099959,Neutropenia NOS,0.027508138
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,253,KG00100232,Pleural effusion NOS (disorder),0.027396571
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,204,KG00098849,"Esophagitis, Peptic",0.027316632
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,75,KG00100195,"Dolens, Phlegmasia Alba",0.027038269
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,221,KG00101207,peripheral oedema,0.026818316
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,35,KG00101507,hypomagnesaemia,0.026671655
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,121,KG00099190,haemorrhage,0.026098412
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,100,KG00097815,alopecias,0.025906468
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,234,KG00098669,dysgeusias,0.025516622
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,199,KG00098371,Rhinitis (chronic) NOS,0.025494453
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,98,KG00097718,"Incised wound, NOS",0.025449438
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,82,KG00097697,abdomen distended,0.025181469
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,466,KG00101205,fall,0.02514207
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,249,KG00104430,hypoalbuminaemia,0.024821667
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,136,KG00101582,Dry;skin,0.024557583
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,142,KG00100923,Unspecified infectious and parasitic diseases,0.024430664
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,202,KG00098630,Disturbance of Skin Sensation,0.024300426
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,397,KG00100456,"Infections, Respiratory Tract",0.024181103
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,361,KG00098004,"Fibrillation, Atrial",0.024176909
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,268,KG00099557,"Heart Failure, Left-Sided",0.023920663
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,457,KG00099853,"Pain, Musculoskeletal",0.023644792
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,71,KG00100958,urticarias,0.023270303
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,288,KG00101223,hypophosphataemia,0.022763478
NCT04809974_CF_Leronlimab_NCT04678830_Predicted,trial_2,leronlimab,0.440548867,0.520796746,154,KG00099686,Lymphopenias,0.022395616
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,87,KG00098599,diarrhoea,0.191627011
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,78,KG00099326,Hypertensive diseases,0.135795012
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,64,KG00097734,"Acrodermatitis, NOS",0.124614924
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,123,KG00099351,hypokalaemia,0.099565931
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,17,KG00097991,Asthenia NOS,0.099078901
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,21,KG00098675,dyspnoea,0.0945196
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,173,KG00098172,Bronchopneumonia NOS,0.083972163
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,9,KG00098432,Confusion NOS,0.082545295
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,20,KG00098540,dehydration,0.082035936
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,46,KG00099121,Headache NOS,0.075355425
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,189,KG00101580,Alanine aminotransferase increase,0.068707138
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,79,KG00100317,"Insomnia, Primary",0.068110287
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,177,KG00099299,hyperglycaemia,0.067486607
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,85,KG00098474,coughs,0.0654535
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,228,KG00114657,Weight below normal,0.063806467
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,67,KG00098673,"Dyspepsia, NOS",0.063774243
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,14,KG00097852,Anemia NOS,0.057454985
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,68,KG00099901,nauseas,0.056316752
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,49,KG00099902,nausea with vomiting,0.056197502
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,37,KG00097696,"Cramps, Abdominal",0.055198379
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,126,KG00100076,Pain NOS,0.053278051
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,29,KG00099354,hyponatraemia,0.052017849
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,86,KG00098565,"Depression, Mental",0.051968325
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,193,KG00108982,WHITE BLOOD CELL COUNT DECREASED,0.0491127
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,350,KG00106765,decreased platelet count,0.04838448
NCT04809974_CF_Ritonavir_NCT05576662_Predicted,trial_1,placebo,0.21464926,0.527458578,114,KG00098933,fevers,0.048054382
