rank,drug,file,safety_drug
338,Benserazide,result_trial_data_NCT04809974_CF_Benserazide.json,0.339952
339,Methylprednisolone,result_trial_data_NCT04809974_CF_Methylprednisolone.json,0.339897
340,Cefamandole,result_trial_data_NCT04809974_CF_Cefamandole.json,0.339727
341,Sulindac,result_trial_data_NCT04809974_CF_Sulindac.json,0.339644
342,Amcinonide,result_trial_data_NCT04809974_CF_Amcinonide.json,0.339602
343,Fingolimod,result_trial_data_NCT04809974_CF_Fingolimod.json,0.339521
344,Silodosin,result_trial_data_NCT04809974_CF_Silodosin.json,0.339145
345,Ramipril,result_trial_data_NCT04809974_CF_Ramipril.json,0.339031
346,Vinblastine,result_trial_data_NCT04809974_CF_Vinblastine.json,0.339003
347,Icosapent_ethyl,result_trial_data_NCT04809974_CF_Icosapent_ethyl.json,0.338632
348,Aminocaproic_acid,result_trial_data_NCT04809974_CF_Aminocaproic_acid.json,0.338602
349,Phthalylsulfathiazol,result_trial_data_NCT04809974_CF_Phthalylsulfathiazol.json,0.338527
350,Cyclacillin,result_trial_data_NCT04809974_CF_Cyclacillin.json,0.338519
351,Dexchlorpheniramine_,result_trial_data_NCT04809974_CF_Dexchlorpheniramine_.json,0.338329
352,Bretylium,result_trial_data_NCT04809974_CF_Bretylium.json,0.338166
353,Amineptine,result_trial_data_NCT04809974_CF_Amineptine.json,0.337980
354,Suloctidil,result_trial_data_NCT04809974_CF_Suloctidil.json,0.337948
355,Levobunolol,result_trial_data_NCT04809974_CF_Levobunolol.json,0.337919
356,Testolactone,result_trial_data_NCT04809974_CF_Testolactone.json,0.337860
357,Dopexamine,result_trial_data_NCT04809974_CF_Dopexamine.json,0.337474
358,Fipexide,result_trial_data_NCT04809974_CF_Fipexide.json,0.337383
359,Zotepine,result_trial_data_NCT04809974_CF_Zotepine.json,0.337312
360,Mercaptopurine,result_trial_data_NCT04809974_CF_Mercaptopurine.json,0.336837
361,Fluoxetine,result_trial_data_NCT04809974_CF_Fluoxetine.json,0.336646
362,Butabarbital,result_trial_data_NCT04809974_CF_Butabarbital.json,0.336571
363,Pamidronic_acid,result_trial_data_NCT04809974_CF_Pamidronic_acid.json,0.336391
364,Desoxycorticosterone,result_trial_data_NCT04809974_CF_Desoxycorticosterone.json,0.336219
365,Pazopanib,result_trial_data_NCT04809974_CF_Pazopanib.json,0.335854
366,Zileuton,result_trial_data_NCT04809974_CF_Zileuton.json,0.335803
367,Pregabalin,result_trial_data_NCT04809974_CF_Pregabalin.json,0.335780
368,Cyclofenil,result_trial_data_NCT04809974_CF_Cyclofenil.json,0.335595
369,Sodium_aurothiomalat,result_trial_data_NCT04809974_CF_Sodium_aurothiomalat.json,0.335252
370,Mirtazapine,result_trial_data_NCT04809974_CF_Mirtazapine.json,0.335074
371,Moexipril,result_trial_data_NCT04809974_CF_Moexipril.json,0.334945
372,Lypressin,result_trial_data_NCT04809974_CF_Lypressin.json,0.334807
373,Goserelin,result_trial_data_NCT04809974_CF_Goserelin.json,0.334783
374,Tamsulosin,result_trial_data_NCT04809974_CF_Tamsulosin.json,0.334763
375,Secobarbital,result_trial_data_NCT04809974_CF_Secobarbital.json,0.334656
376,Flutrimazole,result_trial_data_NCT04809974_CF_Flutrimazole.json,0.334623
377,Ethinamate,result_trial_data_NCT04809974_CF_Ethinamate.json,0.334578
378,Cefpirome,result_trial_data_NCT04809974_CF_Cefpirome.json,0.334445
379,Hexaminolevulinate,result_trial_data_NCT04809974_CF_Hexaminolevulinate.json,0.334415
380,Alverine,result_trial_data_NCT04809974_CF_Alverine.json,0.334292
381,Benzphetamine,result_trial_data_NCT04809974_CF_Benzphetamine.json,0.334184
382,Brompheniramine,result_trial_data_NCT04809974_CF_Brompheniramine.json,0.334092
383,Dexbrompheniramine,result_trial_data_NCT04809974_CF_Dexbrompheniramine.json,0.334092
384,Duloxetine,result_trial_data_NCT04809974_CF_Duloxetine.json,0.333941
385,Telotristat,result_trial_data_NCT04809974_CF_Telotristat.json,0.333860
386,Dinoprost,result_trial_data_NCT04809974_CF_Dinoprost.json,0.333753
387,Masoprocol,result_trial_data_NCT04809974_CF_Masoprocol.json,0.333731
388,Isoxsuprine,result_trial_data_NCT04809974_CF_Isoxsuprine.json,0.333055
389,Agomelatine,result_trial_data_NCT04809974_CF_Agomelatine.json,0.332314
390,Acrivastine,result_trial_data_NCT04809974_CF_Acrivastine.json,0.332183
391,Pranlukast,result_trial_data_NCT04809974_CF_Pranlukast.json,0.332155
392,Vortioxetine,result_trial_data_NCT04809974_CF_Vortioxetine.json,0.331969
393,Dimetindene,result_trial_data_NCT04809974_CF_Dimetindene.json,0.331869
394,Piperazine,result_trial_data_NCT04809974_CF_Piperazine.json,0.331818
395,Sulfaguanidine,result_trial_data_NCT04809974_CF_Sulfaguanidine.json,0.331804
396,Apremilast,result_trial_data_NCT04809974_CF_Apremilast.json,0.331702
397,Cefaclor,result_trial_data_NCT04809974_CF_Cefaclor.json,0.331504
398,Clidinium,result_trial_data_NCT04809974_CF_Clidinium.json,0.331398
399,Norepinephrine,result_trial_data_NCT04809974_CF_Norepinephrine.json,0.331379
400,Cyclandelate,result_trial_data_NCT04809974_CF_Cyclandelate.json,0.331288
401,Brigatinib,result_trial_data_NCT04809974_CF_Brigatinib.json,0.331150
402,Betazole,result_trial_data_NCT04809974_CF_Betazole.json,0.330866
403,Halcinonide,result_trial_data_NCT04809974_CF_Halcinonide.json,0.330858
404,Perampanel,result_trial_data_NCT04809974_CF_Perampanel.json,0.330854
405,Eflornithine,result_trial_data_NCT04809974_CF_Eflornithine.json,0.330802
406,Ibandronate,result_trial_data_NCT04809974_CF_Ibandronate.json,0.330709
407,Mebhydrolin,result_trial_data_NCT04809974_CF_Mebhydrolin.json,0.330523
408,Zafirlukast,result_trial_data_NCT04809974_CF_Zafirlukast.json,0.330209
409,Aminophenazone,result_trial_data_NCT04809974_CF_Aminophenazone.json,0.329940
410,Ambrisentan,result_trial_data_NCT04809974_CF_Ambrisentan.json,0.329890
411,Calcitriol,result_trial_data_NCT04809974_CF_Calcitriol.json,0.329841
412,Dexfenfluramine,result_trial_data_NCT04809974_CF_Dexfenfluramine.json,0.329498
413,Estradiol_acetate,result_trial_data_NCT04809974_CF_Estradiol_acetate.json,0.329476
414,Fenticonazole,result_trial_data_NCT04809974_CF_Fenticonazole.json,0.329405
415,Quinacrine,result_trial_data_NCT04809974_CF_Quinacrine.json,0.329187
416,Fenoterol,result_trial_data_NCT04809974_CF_Fenoterol.json,0.329177
417,Coenzyme_M,result_trial_data_NCT04809974_CF_Coenzyme_M.json,0.329078
418,Estradiol_valerate,result_trial_data_NCT04809974_CF_Estradiol_valerate.json,0.329041
419,Flurandrenolide,result_trial_data_NCT04809974_CF_Flurandrenolide.json,0.328824
420,Tocainide,result_trial_data_NCT04809974_CF_Tocainide.json,0.328623
421,Quinethazone,result_trial_data_NCT04809974_CF_Quinethazone.json,0.328586
422,Coumarin,result_trial_data_NCT04809974_CF_Coumarin.json,0.328509
423,Vincamine,result_trial_data_NCT04809974_CF_Vincamine.json,0.328421
424,Prucalopride,result_trial_data_NCT04809974_CF_Prucalopride.json,0.328264
425,Oxymetholone,result_trial_data_NCT04809974_CF_Oxymetholone.json,0.327986
426,Cyproterone_acetate,result_trial_data_NCT04809974_CF_Cyproterone_acetate.json,0.327887
427,Fenspiride,result_trial_data_NCT04809974_CF_Fenspiride.json,0.327812
428,Hydroxyurea,result_trial_data_NCT04809974_CF_Hydroxyurea.json,0.327334
429,Edaravone,result_trial_data_NCT04809974_CF_Edaravone.json,0.327315
430,Propiomazine,result_trial_data_NCT04809974_CF_Propiomazine.json,0.327268
431,Mesoridazine,result_trial_data_NCT04809974_CF_Mesoridazine.json,0.327027
432,Fluoxymesterone,result_trial_data_NCT04809974_CF_Fluoxymesterone.json,0.327001
433,Cefsulodin,result_trial_data_NCT04809974_CF_Cefsulodin.json,0.326904
434,Tiopronin,result_trial_data_NCT04809974_CF_Tiopronin.json,0.326801
435,Clioquinol,result_trial_data_NCT04809974_CF_Clioquinol.json,0.326606
436,Chlorambucil,result_trial_data_NCT04809974_CF_Chlorambucil.json,0.326505
437,Ceftizoxime,result_trial_data_NCT04809974_CF_Ceftizoxime.json,0.326334
438,Mifepristone,result_trial_data_NCT04809974_CF_Mifepristone.json,0.326158
439,Beclomethasone_dipro,result_trial_data_NCT04809974_CF_Beclomethasone_dipro.json,0.325512
440,Aliskiren,result_trial_data_NCT04809974_CF_Aliskiren.json,0.325406
441,Sulpiride,result_trial_data_NCT04809974_CF_Sulpiride.json,0.325273
442,Cyclizine,result_trial_data_NCT04809974_CF_Cyclizine.json,0.325237
443,Prenylamine,result_trial_data_NCT04809974_CF_Prenylamine.json,0.325131
444,Mequitazine,result_trial_data_NCT04809974_CF_Mequitazine.json,0.325105
445,Remoxipride,result_trial_data_NCT04809974_CF_Remoxipride.json,0.325102
446,Bendroflumethiazide,result_trial_data_NCT04809974_CF_Bendroflumethiazide.json,0.324987
447,Azlocillin,result_trial_data_NCT04809974_CF_Azlocillin.json,0.324721
448,Losartan,result_trial_data_NCT04809974_CF_Losartan.json,0.324708
449,Sofosbuvir,result_trial_data_NCT04809974_CF_Sofosbuvir.json,0.324674
450,Pirfenidone,result_trial_data_NCT04809974_CF_Pirfenidone.json,0.324663
451,Doxylamine,result_trial_data_NCT04809974_CF_Doxylamine.json,0.324345
452,Phenindione,result_trial_data_NCT04809974_CF_Phenindione.json,0.324163
453,Dyphylline,result_trial_data_NCT04809974_CF_Dyphylline.json,0.324157
454,Venlafaxine,result_trial_data_NCT04809974_CF_Venlafaxine.json,0.324140
455,Methotrimeprazine,result_trial_data_NCT04809974_CF_Methotrimeprazine.json,0.323945
456,Fluocinonide,result_trial_data_NCT04809974_CF_Fluocinonide.json,0.323892
457,Cilastatin,result_trial_data_NCT04809974_CF_Cilastatin.json,0.323664
458,Nadolol,result_trial_data_NCT04809974_CF_Nadolol.json,0.323598
459,Tridihexethyl,result_trial_data_NCT04809974_CF_Tridihexethyl.json,0.323394
460,Methyprylon,result_trial_data_NCT04809974_CF_Methyprylon.json,0.323176
461,Tetryzoline,result_trial_data_NCT04809974_CF_Tetryzoline.json,0.323106
462,Oxaliplatin,result_trial_data_NCT04809974_CF_Oxaliplatin.json,0.323023
463,Ifenprodil,result_trial_data_NCT04809974_CF_Ifenprodil.json,0.322672
464,Bosentan,result_trial_data_NCT04809974_CF_Bosentan.json,0.322376
465,Adenosine_phosphate,result_trial_data_NCT04809974_CF_Adenosine_phosphate.json,0.322374
466,Ozanimod,result_trial_data_NCT04809974_CF_Ozanimod.json,0.322301
467,Cephalexin,result_trial_data_NCT04809974_CF_Cephalexin.json,0.322209
468,Cefpodoxime,result_trial_data_NCT04809974_CF_Cefpodoxime.json,0.321824
469,Phenylephrine,result_trial_data_NCT04809974_CF_Phenylephrine.json,0.321822
470,Phenylbutyric_acid,result_trial_data_NCT04809974_CF_Phenylbutyric_acid.json,0.321646
471,Talampicillin,result_trial_data_NCT04809974_CF_Talampicillin.json,0.321639
472,Thimerosal,result_trial_data_NCT04809974_CF_Thimerosal.json,0.321612
473,Isoetharine,result_trial_data_NCT04809974_CF_Isoetharine.json,0.321564
474,Penbutolol,result_trial_data_NCT04809974_CF_Penbutolol.json,0.321471
475,Naloxone,result_trial_data_NCT04809974_CF_Naloxone.json,0.321167
476,Bicalutamide,result_trial_data_NCT04809974_CF_Bicalutamide.json,0.320891
477,Tyrosine,result_trial_data_NCT04809974_CF_Tyrosine.json,0.320739
478,Pipenzolate,result_trial_data_NCT04809974_CF_Pipenzolate.json,0.320662
479,Etidocaine,result_trial_data_NCT04809974_CF_Etidocaine.json,0.320412
480,Eptifibatide,result_trial_data_NCT04809974_CF_Eptifibatide.json,0.320411
481,Alimemazine,result_trial_data_NCT04809974_CF_Alimemazine.json,0.320313
482,Iprindole,result_trial_data_NCT04809974_CF_Iprindole.json,0.320296
483,Oxyphenonium,result_trial_data_NCT04809974_CF_Oxyphenonium.json,0.320111
484,Methyltestosterone,result_trial_data_NCT04809974_CF_Methyltestosterone.json,0.320073
485,Acetohexamide,result_trial_data_NCT04809974_CF_Acetohexamide.json,0.320018
486,Pivampicillin,result_trial_data_NCT04809974_CF_Pivampicillin.json,0.319886
487,Desipramine,result_trial_data_NCT04809974_CF_Desipramine.json,0.319760
488,Gemcitabine,result_trial_data_NCT04809974_CF_Gemcitabine.json,0.319711
489,Suvorexant,result_trial_data_NCT04809974_CF_Suvorexant.json,0.319448
490,Thiotepa,result_trial_data_NCT04809974_CF_Thiotepa.json,0.319424
491,Oxitriptan,result_trial_data_NCT04809974_CF_Oxitriptan.json,0.319397
492,Melphalan,result_trial_data_NCT04809974_CF_Melphalan.json,0.318918
493,Eletriptan,result_trial_data_NCT04809974_CF_Eletriptan.json,0.318614
494,Tienilic_acid,result_trial_data_NCT04809974_CF_Tienilic_acid.json,0.318546
495,Topotecan,result_trial_data_NCT04809974_CF_Topotecan.json,0.318521
496,Droxidopa,result_trial_data_NCT04809974_CF_Droxidopa.json,0.318359
497,Fructose,result_trial_data_NCT04809974_CF_Fructose.json,0.317778
498,Bromperidol,result_trial_data_NCT04809974_CF_Bromperidol.json,0.317655
499,Cisplatin,result_trial_data_NCT04809974_CF_Cisplatin.json,0.317489
500,Choline_C_11,result_trial_data_NCT04809974_CF_Choline_C_11.json,0.317423
501,Idebenone,result_trial_data_NCT04809974_CF_Idebenone.json,0.317318
502,Triclabendazole,result_trial_data_NCT04809974_CF_Triclabendazole.json,0.317161
503,Oxamniquine,result_trial_data_NCT04809974_CF_Oxamniquine.json,0.317043
504,Racecadotril,result_trial_data_NCT04809974_CF_Racecadotril.json,0.316947
505,Valbenazine,result_trial_data_NCT04809974_CF_Valbenazine.json,0.316857
506,Posaconazole,result_trial_data_NCT04809974_CF_Posaconazole.json,0.316814
507,Benazepril,result_trial_data_NCT04809974_CF_Benazepril.json,0.316719
508,Sertraline,result_trial_data_NCT04809974_CF_Sertraline.json,0.316717
509,Bergapten,result_trial_data_NCT04809974_CF_Bergapten.json,0.316597
510,Tegafur,result_trial_data_NCT04809974_CF_Tegafur.json,0.316567
511,Metoprolol,result_trial_data_NCT04809974_CF_Metoprolol.json,0.316536
512,Estradiol_benzoate,result_trial_data_NCT04809974_CF_Estradiol_benzoate.json,0.316488
513,Tertatolol,result_trial_data_NCT04809974_CF_Tertatolol.json,0.316372
514,Idoxuridine,result_trial_data_NCT04809974_CF_Idoxuridine.json,0.316254
515,Hydrocortisone,result_trial_data_NCT04809974_CF_Hydrocortisone.json,0.316243
516,Osimertinib,result_trial_data_NCT04809974_CF_Osimertinib.json,0.316210
517,Tranexamic_acid,result_trial_data_NCT04809974_CF_Tranexamic_acid.json,0.316170
518,Rifamycin,result_trial_data_NCT04809974_CF_Rifamycin.json,0.316149
519,Practolol,result_trial_data_NCT04809974_CF_Practolol.json,0.316000
520,Ticagrelor,result_trial_data_NCT04809974_CF_Ticagrelor.json,0.315909
521,Minaprine,result_trial_data_NCT04809974_CF_Minaprine.json,0.315904
522,Dexamethasone,result_trial_data_NCT04809974_CF_Dexamethasone.json,0.315898
523,Halofantrine,result_trial_data_NCT04809974_CF_Halofantrine.json,0.315769
524,Vilazodone,result_trial_data_NCT04809974_CF_Vilazodone.json,0.315729
525,Mezlocillin,result_trial_data_NCT04809974_CF_Mezlocillin.json,0.315493
526,Oxprenolol,result_trial_data_NCT04809974_CF_Oxprenolol.json,0.315067
527,Cefapirin,result_trial_data_NCT04809974_CF_Cefapirin.json,0.315053
528,Ceftazidime,result_trial_data_NCT04809974_CF_Ceftazidime.json,0.315006
529,Mepenzolate,result_trial_data_NCT04809974_CF_Mepenzolate.json,0.314973
530,Thalidomide,result_trial_data_NCT04809974_CF_Thalidomide.json,0.314933
531,Iopanoic_acid,result_trial_data_NCT04809974_CF_Iopanoic_acid.json,0.314821
532,Latanoprost,result_trial_data_NCT04809974_CF_Latanoprost.json,0.314632
533,Metrizamide,result_trial_data_NCT04809974_CF_Metrizamide.json,0.314617
534,Floxuridine,result_trial_data_NCT04809974_CF_Floxuridine.json,0.314605
535,Quetiapine,result_trial_data_NCT04809974_CF_Quetiapine.json,0.314521
536,Doripenem,result_trial_data_NCT04809974_CF_Doripenem.json,0.314364
537,Cefpiramide,result_trial_data_NCT04809974_CF_Cefpiramide.json,0.314257
538,Oxytetracycline,result_trial_data_NCT04809974_CF_Oxytetracycline.json,0.314029
539,Brimonidine,result_trial_data_NCT04809974_CF_Brimonidine.json,0.314014
540,Tucatinib,result_trial_data_NCT04809974_CF_Tucatinib.json,0.314010
541,Isometheptene,result_trial_data_NCT04809974_CF_Isometheptene.json,0.313996
542,Almitrine,result_trial_data_NCT04809974_CF_Almitrine.json,0.313789
543,Bisindolylmaleimide_,result_trial_data_NCT04809974_CF_Bisindolylmaleimide_.json,0.313641
544,Pitolisant,result_trial_data_NCT04809974_CF_Pitolisant.json,0.313589
545,Ethynodiol_diacetate,result_trial_data_NCT04809974_CF_Ethynodiol_diacetate.json,0.313457
546,Carbenicillin,result_trial_data_NCT04809974_CF_Carbenicillin.json,0.313244
547,Escitalopram,result_trial_data_NCT04809974_CF_Escitalopram.json,0.313242
548,Bezafibrate,result_trial_data_NCT04809974_CF_Bezafibrate.json,0.313178
549,Profenamine,result_trial_data_NCT04809974_CF_Profenamine.json,0.313156
550,Zanubrutinib,result_trial_data_NCT04809974_CF_Zanubrutinib.json,0.313152
551,Proxyphylline,result_trial_data_NCT04809974_CF_Proxyphylline.json,0.313112
552,Cefadroxil,result_trial_data_NCT04809974_CF_Cefadroxil.json,0.313109
553,Bisoprolol,result_trial_data_NCT04809974_CF_Bisoprolol.json,0.313072
554,Bacampicillin,result_trial_data_NCT04809974_CF_Bacampicillin.json,0.312979
555,Primaquine,result_trial_data_NCT04809974_CF_Primaquine.json,0.312634
556,Ephedrine,result_trial_data_NCT04809974_CF_Ephedrine.json,0.312505
557,Tasimelteon,result_trial_data_NCT04809974_CF_Tasimelteon.json,0.312477
558,Trifluoperazine,result_trial_data_NCT04809974_CF_Trifluoperazine.json,0.312335
559,Apomorphine,result_trial_data_NCT04809974_CF_Apomorphine.json,0.312265
560,Teniposide,result_trial_data_NCT04809974_CF_Teniposide.json,0.312195
561,Liothyronine,result_trial_data_NCT04809974_CF_Liothyronine.json,0.312091
562,Bexarotene,result_trial_data_NCT04809974_CF_Bexarotene.json,0.311902
563,Hydrocortisone_aceta,result_trial_data_NCT04809974_CF_Hydrocortisone_aceta.json,0.311862
564,Enalaprilat,result_trial_data_NCT04809974_CF_Enalaprilat.json,0.311721
565,Colistin,result_trial_data_NCT04809974_CF_Colistin.json,0.311543
566,Imipramine,result_trial_data_NCT04809974_CF_Imipramine.json,0.311382
567,Nintedanib,result_trial_data_NCT04809974_CF_Nintedanib.json,0.311172
568,Loxoprofen,result_trial_data_NCT04809974_CF_Loxoprofen.json,0.311140
569,Glycine_betaine,result_trial_data_NCT04809974_CF_Glycine_betaine.json,0.311016
570,Benzquinamide,result_trial_data_NCT04809974_CF_Benzquinamide.json,0.310924
571,Buflomedil,result_trial_data_NCT04809974_CF_Buflomedil.json,0.310901
572,Dibenzepin,result_trial_data_NCT04809974_CF_Dibenzepin.json,0.310849
573,Leucovorin,result_trial_data_NCT04809974_CF_Leucovorin.json,0.310823
574,Clemastine,result_trial_data_NCT04809974_CF_Clemastine.json,0.310808
575,Cytarabine,result_trial_data_NCT04809974_CF_Cytarabine.json,0.310803
576,Fosinopril,result_trial_data_NCT04809974_CF_Fosinopril.json,0.310789
577,Demeclocycline,result_trial_data_NCT04809974_CF_Demeclocycline.json,0.310649
578,Pirenzepine,result_trial_data_NCT04809974_CF_Pirenzepine.json,0.310537
579,Lidoflazine,result_trial_data_NCT04809974_CF_Lidoflazine.json,0.310499
580,Etoposide,result_trial_data_NCT04809974_CF_Etoposide.json,0.310407
581,Omeprazole,result_trial_data_NCT04809974_CF_Omeprazole.json,0.310386
582,Triptorelin,result_trial_data_NCT04809974_CF_Triptorelin.json,0.310336
583,Naltrexone,result_trial_data_NCT04809974_CF_Naltrexone.json,0.310258
584,Hydroxyprogesterone_,result_trial_data_NCT04809974_CF_Hydroxyprogesterone_.json,0.310070
585,Flavoxate,result_trial_data_NCT04809974_CF_Flavoxate.json,0.310001
586,Fenbufen,result_trial_data_NCT04809974_CF_Fenbufen.json,0.309949
587,Ranitidine,result_trial_data_NCT04809974_CF_Ranitidine.json,0.309764
588,Nortriptyline,result_trial_data_NCT04809974_CF_Nortriptyline.json,0.309722
589,Midodrine,result_trial_data_NCT04809974_CF_Midodrine.json,0.309620
590,Paclitaxel,result_trial_data_NCT04809974_CF_Paclitaxel.json,0.309550
591,Dicoumarol,result_trial_data_NCT04809974_CF_Dicoumarol.json,0.309485
592,Olanzapine,result_trial_data_NCT04809974_CF_Olanzapine.json,0.309398
593,Afatinib,result_trial_data_NCT04809974_CF_Afatinib.json,0.309249
594,Quinagolide,result_trial_data_NCT04809974_CF_Quinagolide.json,0.309153
595,Valdecoxib,result_trial_data_NCT04809974_CF_Valdecoxib.json,0.309067
596,Tivozanib,result_trial_data_NCT04809974_CF_Tivozanib.json,0.308976
597,Acemetacin,result_trial_data_NCT04809974_CF_Acemetacin.json,0.308875
598,Pivmecillinam,result_trial_data_NCT04809974_CF_Pivmecillinam.json,0.308756
599,Hydroxyamphetamine,result_trial_data_NCT04809974_CF_Hydroxyamphetamine.json,0.308748
600,Tioconazole,result_trial_data_NCT04809974_CF_Tioconazole.json,0.308711
601,Temsirolimus,result_trial_data_NCT04809974_CF_Temsirolimus.json,0.308682
602,Iodipamide,result_trial_data_NCT04809974_CF_Iodipamide.json,0.308609
603,Dabigatran_etexilate,result_trial_data_NCT04809974_CF_Dabigatran_etexilate.json,0.308530
604,Esmolol,result_trial_data_NCT04809974_CF_Esmolol.json,0.308225
605,Isoconazole,result_trial_data_NCT04809974_CF_Isoconazole.json,0.307695
606,Nalmefene,result_trial_data_NCT04809974_CF_Nalmefene.json,0.307588
607,Arsenic_trioxide,result_trial_data_NCT04809974_CF_Arsenic_trioxide.json,0.307511
608,Dantron,result_trial_data_NCT04809974_CF_Dantron.json,0.307298
609,Vorinostat,result_trial_data_NCT04809974_CF_Vorinostat.json,0.307168
610,Pargyline,result_trial_data_NCT04809974_CF_Pargyline.json,0.306879
611,Triclocarban,result_trial_data_NCT04809974_CF_Triclocarban.json,0.306798
612,CI_1040,result_trial_data_NCT04809974_CF_CI_1040.json,0.306777
613,Diatrizoate,result_trial_data_NCT04809974_CF_Diatrizoate.json,0.306350
614,Dicyclomine,result_trial_data_NCT04809974_CF_Dicyclomine.json,0.306321
615,Phentermine,result_trial_data_NCT04809974_CF_Phentermine.json,0.306264
616,Procyclidine,result_trial_data_NCT04809974_CF_Procyclidine.json,0.306171
617,Chlorotrianisene,result_trial_data_NCT04809974_CF_Chlorotrianisene.json,0.306067
618,Chlorphentermine,result_trial_data_NCT04809974_CF_Chlorphentermine.json,0.305716
619,Crotamiton,result_trial_data_NCT04809974_CF_Crotamiton.json,0.305685
620,Magnesium_chloride,result_trial_data_NCT04809974_CF_Magnesium_chloride.json,0.305350
621,Clebopride,result_trial_data_NCT04809974_CF_Clebopride.json,0.304928
622,Rufinamide,result_trial_data_NCT04809974_CF_Rufinamide.json,0.304912
623,Estrone,result_trial_data_NCT04809974_CF_Estrone.json,0.304719
624,Mebeverine,result_trial_data_NCT04809974_CF_Mebeverine.json,0.304700
625,Novobiocin,result_trial_data_NCT04809974_CF_Novobiocin.json,0.304524
626,Pyrithione,result_trial_data_NCT04809974_CF_Pyrithione.json,0.304283
627,Nifurtimox,result_trial_data_NCT04809974_CF_Nifurtimox.json,0.304144
628,Mepyramine,result_trial_data_NCT04809974_CF_Mepyramine.json,0.303961
629,Cabergoline,result_trial_data_NCT04809974_CF_Cabergoline.json,0.303888
630,Carbamoylcholine,result_trial_data_NCT04809974_CF_Carbamoylcholine.json,0.303620
631,Cefazolin,result_trial_data_NCT04809974_CF_Cefazolin.json,0.303568
632,Dydrogesterone,result_trial_data_NCT04809974_CF_Dydrogesterone.json,0.303317
633,Vinpocetine,result_trial_data_NCT04809974_CF_Vinpocetine.json,0.303269
634,Sulfabenzamide,result_trial_data_NCT04809974_CF_Sulfabenzamide.json,0.302970
635,Clobetasol_propionat,result_trial_data_NCT04809974_CF_Clobetasol_propionat.json,0.302969
636,Erdosteine,result_trial_data_NCT04809974_CF_Erdosteine.json,0.302862
637,Epirubicin,result_trial_data_NCT04809974_CF_Epirubicin.json,0.302816
638,Glutathione_disulfid,result_trial_data_NCT04809974_CF_Glutathione_disulfid.json,0.302602
639,Methsuximide,result_trial_data_NCT04809974_CF_Methsuximide.json,0.302559
640,Dorzolamide,result_trial_data_NCT04809974_CF_Dorzolamide.json,0.302499
641,Thenalidine,result_trial_data_NCT04809974_CF_Thenalidine.json,0.302470
642,Oxcarbazepine,result_trial_data_NCT04809974_CF_Oxcarbazepine.json,0.302366
643,Fluocinolone_acetoni,result_trial_data_NCT04809974_CF_Fluocinolone_acetoni.json,0.302339
644,Oxyphencyclimine,result_trial_data_NCT04809974_CF_Oxyphencyclimine.json,0.302208
645,Metamizole,result_trial_data_NCT04809974_CF_Metamizole.json,0.302040
646,Diphenidol,result_trial_data_NCT04809974_CF_Diphenidol.json,0.301915
647,Vorapaxar,result_trial_data_NCT04809974_CF_Vorapaxar.json,0.301780
648,Suprofen,result_trial_data_NCT04809974_CF_Suprofen.json,0.301695
649,Tazobactam,result_trial_data_NCT04809974_CF_Tazobactam.json,0.301421
650,Proflavine,result_trial_data_NCT04809974_CF_Proflavine.json,0.301344
651,Amitriptyline,result_trial_data_NCT04809974_CF_Amitriptyline.json,0.301262
652,Nisoldipine,result_trial_data_NCT04809974_CF_Nisoldipine.json,0.301253
653,Triprolidine,result_trial_data_NCT04809974_CF_Triprolidine.json,0.301222
654,Cefradine,result_trial_data_NCT04809974_CF_Cefradine.json,0.300901
655,Methyl_aminolevulina,result_trial_data_NCT04809974_CF_Methyl_aminolevulina.json,0.300901
656,Nicergoline,result_trial_data_NCT04809974_CF_Nicergoline.json,0.300890
657,Tamibarotene,result_trial_data_NCT04809974_CF_Tamibarotene.json,0.300884
658,Fostamatinib,result_trial_data_NCT04809974_CF_Fostamatinib.json,0.300767
659,Pentoxifylline,result_trial_data_NCT04809974_CF_Pentoxifylline.json,0.300497
660,Moxisylyte,result_trial_data_NCT04809974_CF_Moxisylyte.json,0.300429
661,Telmisartan,result_trial_data_NCT04809974_CF_Telmisartan.json,0.300331
662,Methscopolamine_brom,result_trial_data_NCT04809974_CF_Methscopolamine_brom.json,0.300017
663,Isopropamide,result_trial_data_NCT04809974_CF_Isopropamide.json,0.299925
664,Ketotifen,result_trial_data_NCT04809974_CF_Ketotifen.json,0.299908
665,Etonogestrel,result_trial_data_NCT04809974_CF_Etonogestrel.json,0.299899
666,Paroxetine,result_trial_data_NCT04809974_CF_Paroxetine.json,0.299620
667,Formestane,result_trial_data_NCT04809974_CF_Formestane.json,0.299613
668,Carbidopa,result_trial_data_NCT04809974_CF_Carbidopa.json,0.299580
669,Cyproheptadine,result_trial_data_NCT04809974_CF_Cyproheptadine.json,0.299484
670,Cefoxitin,result_trial_data_NCT04809974_CF_Cefoxitin.json,0.299293
671,Bithionol,result_trial_data_NCT04809974_CF_Bithionol.json,0.299059
672,Gentamicin,result_trial_data_NCT04809974_CF_Gentamicin.json,0.299050
673,Succimer,result_trial_data_NCT04809974_CF_Succimer.json,0.298908
674,Triethylenetetramine,result_trial_data_NCT04809974_CF_Triethylenetetramine.json,0.298901
675,Cefixime,result_trial_data_NCT04809974_CF_Cefixime.json,0.298848
