rank	drug	file_base	safety_score	efficacy_score	ae_score	safety_norm	efficacy_norm	ae_inverse_norm	composite_score
304	Methimazole	NCT04809974_CF_Methimazole	0.382972	0.520027	1.1142933578812495	0.4984051384393499	0.3683596030356127	0.38274469658829635	0.42325483590764434
305	Methylprednisolone	NCT04809974_CF_Methylprednisolone	0.339897	0.521845	1.302701475797219	0.4261667980345134	0.4744892002335105	0.3149377532106545	0.4232499499493405
306	Sulfathiazole	NCT04809974_CF_Sulfathiazole	0.236979	0.524322	1.143484038789755	0.2535695718526221	0.6190893169877402	0.37077636590894947	0.42321882871793476
307	Pimecrolimus	NCT04809974_CF_Pimecrolimus	0.273025	0.524939	1.983154827868564	0.3140200238139161	0.65510799766492	0.17733857677479647	0.42311892394649375
308	Alvimopan	NCT04809974_CF_Alvimopan	0.387417	0.521235	1.6743525651283535	0.5058595649767731	0.43887915936952915	0.2259228761296189	0.4230800649644447
309	Valproic_acid	NCT04809974_CF_Valproic_acid	0.283928	0.523768	1.4424357171403226	0.3323047510439552	0.586748394629308	0.27608869707212047	0.42283899768372935
310	Tamoxifen	NCT04809974_CF_Tamoxifen	0.282286	0.523078	1.167181629978584	0.3295510573714132	0.5464681844716915	0.36150049586028815	0.4227077959092996
311	Tamibarotene	NCT04809974_CF_Tamibarotene	0.300884	0.524738	2.7362600557040406	0.3607405792483523	0.6433741973146568	0.10483479267201058	0.4226128691596058
312	Sorafenib	NCT04809974_CF_Sorafenib	0.377286	0.523216	4.665111480653285	0.4888695098022774	0.5545242265032135	0.025894563493006416	0.42253640722079766
313	Pargyline	NCT04809974_CF_Pargyline	0.306879	0.52426	2.315529600856824	0.3707944121149106	0.6154699357851712	0.13952566699518054	0.42241087255906884
314	Coenzyme_M	NCT04809974_CF_Coenzyme_M	0.329078	0.523104	1.83023763168603	0.40802294185715005	0.5479859894921217	0.19934813004171317	0.4222731985480514
315	Clobazam	NCT04809974_CF_Clobazam	0.355418	0.522805	2.2633450889494253	0.45219607908903386	0.530531231757151	0.144727537262632	0.42203643179100037
316	Vorapaxar	NCT04809974_CF_Vorapaxar	0.30178	0.524426	2.37180562186986	0.36224320381022657	0.6251605370694677	0.13417247333012092	0.4217959910179019
317	Midodrine	NCT04809974_CF_Midodrine	0.30962	0.522506	1.2517043259227627	0.3753911687266263	0.5130764740221867	0.3312764814746012	0.42164235339444545
318	Ethinamate	NCT04809974_CF_Ethinamate	0.334578	0.523175	2.056684052036142	0.41724664173472636	0.5521307647402206	0.16792066137059442	0.4213350948640977
319	Candesartan_cilexeti	NCT04809974_CF_Candesartan_cilexeti	0.35258	0.522623	2.024958712095393	0.44743664995220445	0.5199065966141261	0.17190028072895525	0.4213173547723233
320	Warfarin	NCT04809974_CF_Warfarin	0.2881	0.523911	1.6142670770641396	0.3393013466601822	0.5950963222416842	0.2375364609289773	0.42126635974654203
321	Epalrestat	NCT04809974_CF_Epalrestat	0.425905	0.521385	3.410055853193624	0.5704053396837109	0.44763572679509733	0.06710986301589975	0.42063839919470325
322	Rimexolone	NCT04809974_CF_Rimexolone	0.363641	0.520849	1.2342671451857292	0.46598634892418117	0.41634559252773123	0.3371728463497497	0.4203673458507149
323	Sirolimus	NCT04809974_CF_Sirolimus	0.269061	0.52568	2.968793214438481	0.3073722517566956	0.6983654407472313	0.08988047591618588	0.4202711721848079
324	Felbamate	NCT04809974_CF_Felbamate	0.269402	0.524665	1.7847876941319534	0.3079441211491053	0.6391126678342138	0.206616855249224	0.4201460866431725
325	Hydrocortisone_succi	NCT04809974_CF_Hydrocortisone_succi	0.401086	0.521111	1.973276467341928	0.5287829747270624	0.43164039696439116	0.17865731719469896	0.4199008121155212
326	Dacomitinib	NCT04809974_CF_Dacomitinib	0.231472	0.526582	2.6983425237238388	0.2443341327206561	0.7510215995329849	0.10751769348576884	0.4196458315986102
327	Oxymetazoline	NCT04809974_CF_Oxymetazoline	0.178845	0.525822	1.141601761477066	0.15607674118298145	0.7066549912434353	0.371529648401207	0.4193986226508082
328	Bifonazole	NCT04809974_CF_Bifonazole	0.189979	0.526153	1.375891780597156	0.17474886380787874	0.7259778166958563	0.29360517347028336	0.4190117068955507
329	Ledipasvir	NCT04809974_CF_Ledipasvir	0.483771	0.518952	2.2249548477120684	0.6674487246138625	0.30560420315236403	0.1487101480655243	0.41896320071959553
330	Ciclopirox	NCT04809974_CF_Ciclopirox	0.204149	0.526008	1.5025155113544295	0.19851246876519815	0.7175131348511423	0.2616065815352161	0.41873155775357945
331	Saquinavir	NCT04809974_CF_Saquinavir	0.205463	0.526306	1.6981809000717456	0.20071609451776823	0.7349095154699409	0.22154481485277622	0.4185592069656389
332	Phenoxymethylpenicil	NCT04809974_CF_Phenoxymethylpenicil	0.249072	0.524441	1.3826981214573586	0.27384997232890035	0.6260361938120304	0.29173612291354967	0.4183016910390822
333	Vincamine	NCT04809974_CF_Vincamine	0.328421	0.522941	1.8267245514783983	0.4069211289808651	0.5384705195563352	0.19989707212015434	0.418136073838911
334	Aminohippuric_acid	NCT04809974_CF_Aminohippuric_acid	0.243853	0.525309	1.7860753326676766	0.2650975196632511	0.6767075306479896	0.20640583378430777	0.41800318688135785
335	Pentetic_acid	NCT04809974_CF_Pentetic_acid	0.342289	0.521621	1.3367336440831403	0.43017826896308853	0.461412726211327	0.30472791548834266	0.4175819811674347
336	Amitriptyline	NCT04809974_CF_Amitriptyline	0.301262	0.522489	1.2270293874200415	0.361374498985393	0.5120840630472863	0.3396695035384459	0.4173173255207609
337	Ramipril	NCT04809974_CF_Ramipril	0.339031	0.522963	2.175546457525341	0.4247144845628806	0.5397548161120833	0.1540426392202048	0.4165962481140265
338	Methyldopa	NCT04809974_CF_Methyldopa	0.222295	0.524196	1.0758038677624404	0.22894397021583457	0.6117338003502644	0.3995183829399267	0.41617478481442494
339	Hydrocortisone_aceta	NCT04809974_CF_Hydrocortisone_aceta	0.311862	0.522498	1.3629921042593176	0.3791510842039947	0.5126094570928226	0.2971986945827797	0.4161439554352829
340	Eletriptan	NCT04809974_CF_Eletriptan	0.318614	0.523209	1.882500283932312	0.3904744335809757	0.5541155866900215	0.19142370214582952	0.4161207485375648
341	Triclocarban	NCT04809974_CF_Triclocarban	0.306798	0.523835	2.1448902694508414	0.37065857217125897	0.5906596614127311	0.1574747691023524	0.4160222472540665
342	Succinylcholine	NCT04809974_CF_Succinylcholine	0.275946	0.520992	0.7694393909536283	0.31891864696707983	0.42469352014010747	0.5928709279138826	0.4160190524256515
343	Edaravone	NCT04809974_CF_Edaravone	0.327315	0.523807	2.9450076680630426	0.40506632678730153	0.5890251021599565	0.09130171046767216	0.4158969136724377
344	Testosterone	NCT04809974_CF_Testosterone	0.226169	0.524404	1.1722621894907188	0.2354408090023311	0.6238762405137195	0.35956064945170424	0.41563894969676113
345	Ropivacaine	NCT04809974_CF_Ropivacaine	0.268748	0.521205	0.7725613370072075	0.3068473393818444	0.4371278458844168	0.5901272254633514	0.4156155191991748
346	Tropicamide	NCT04809974_CF_Tropicamide	0.255534	0.522602	0.9385318712098504	0.2846869811668819	0.5186806771745501	0.4705446233183885	0.4154559880002505
347	Telotristat_ethyl	NCT04809974_CF_Telotristat_ethyl	0.434873	0.520907	3.429430197412146	0.5854450015931846	0.41973146526561816	0.06624437201785939	0.415319461147093
348	Mitotane	NCT04809974_CF_Mitotane	0.294783	0.523447	1.6081555574201023	0.3505089805296081	0.568009340338589	0.23876634668041363	0.41516059768336155
349	Bortezomib	NCT04809974_CF_Bortezomib	0.371158	0.522758	3.50544625543989	0.4785926311023159	0.5277875072971382	0.06294098796704176	0.41514025295319
350	Sildenafil	NCT04809974_CF_Sildenafil	0.233012	0.525721	1.9666274189949016	0.24691676868637744	0.7007589025102178	0.179552410827514	0.41498075064414086
351	Desipramine	NCT04809974_CF_Desipramine	0.31976	0.522234	1.371539750439113	0.39239631722819435	0.4971978984238183	0.2948099825291218	0.41479968276662943
352	Carbenoxolone	NCT04809974_CF_Carbenoxolone	0.412994	0.520762	2.1820161392679416	0.5487531234801859	0.4112667834208977	0.15333064642242428	0.41467409204491834
353	Moclobemide	NCT04809974_CF_Moclobemide	0.269077	0.523491	1.2973887253552656	0.30739908433815766	0.5705779334500918	0.31657994317869814	0.41450679575103944
354	Desloratadine	NCT04809974_CF_Desloratadine	0.247085	0.523596	1.1269132339861223	0.27051770111858325	0.5767075306479851	0.3774943971437987	0.41438897213538706
355	Methantheline	NCT04809974_CF_Methantheline	0.290599	0.524097	2.0349666604306536	0.34349226047728454	0.605954465849391	0.1706314882745373	0.41390498818557775
356	Ziprasidone	NCT04809974_CF_Ziprasidone	0.285311	0.523405	1.4766332081286218	0.3346240923040802	0.5655575014594304	0.26770097274633786	0.4136128320546718
357	Methoxamine	NCT04809974_CF_Methoxamine	0.272006	0.523728	1.4540059497579911	0.3123111237820524	0.5844133099824871	0.2732066674355811	0.4133311069929321
358	Talbutal	NCT04809974_CF_Talbutal	0.270559	0.524173	1.6841736067552102	0.3098844521960791	0.610391126678344	0.22410341498142197	0.41293091454605363
359	Indacaterol	NCT04809974_CF_Indacaterol	0.148007	0.526169	1.071843247697687	0.10436029448758156	0.7269118505545846	0.4013127769412951	0.41277141340512546
360	Midazolam	NCT04809974_CF_Midazolam	0.239706	0.523967	1.195994800864717	0.2581428499555586	0.5983654407472268	0.3507174283860853	0.41274680195833124
361	Benzthiazide	NCT04809974_CF_Benzthiazide	0.421241	0.520889	2.790911066718398	0.5625836421875261	0.41868067717455204	0.10109615105692629	0.41272495795621655
362	Choline_C_11	NCT04809974_CF_Choline_C_11	0.317423	0.521964	1.2776836024364435	0.3884770832983951	0.4814360770577942	0.3227901306527751	0.4125232902730308
363	Rifapentine	NCT04809974_CF_Rifapentine	0.217546	0.525885	1.830020932783371	0.22097972463063276	0.7103327495621765	0.19938192968971452	0.4124013756150666
364	Sodium_aurothiomalat	NCT04809974_CF_Sodium_aurothiomalat	0.335252	0.522463	1.8011941340519095	0.4183769642288149	0.510566258026856	0.20395069487688358	0.4123674278776451
365	Formestane	NCT04809974_CF_Formestane	0.299613	0.523257	1.6527316064340976	0.35860906605846155	0.5569176882661999	0.2300046101966938	0.41221162376920334
366	Eliglustat	NCT04809974_CF_Eliglustat	0.395063	0.521791	3.1328950844239425	0.5186821848429456	0.4713368359603056	0.08066311201766041	0.41214023072483263
367	Macimorelin	NCT04809974_CF_Macimorelin	0.4355	0.520358	2.64337568595074	0.5864965033792282	0.38768242848803364	0.11154360094572838	0.41198029293605043
368	Oxiconazole	NCT04809974_CF_Oxiconazole	0.263897	0.524033	1.5182394231203924	0.29871203608982205	0.6022183304144778	0.25800560432314174	0.4119732674663483
369	Alverine	NCT04809974_CF_Alverine	0.334292	0.52181	1.4234340446535478	0.4167670093410924	0.47244600116754387	0.28092348039283593	0.4118699002820217
370	Zileuton	NCT04809974_CF_Zileuton	0.335803	0.522573	1.9209909275639785	0.41930101125291397	0.5169877408056034	0.18586320256104802	0.41168814133561654
371	Hydroxyurea	NCT04809974_CF_Hydroxyurea	0.327334	0.523028	2.1197035537334137	0.4050981904777877	0.5435493286631687	0.16036884780252023	0.4115327772168867
372	Simvastatin	NCT04809974_CF_Simvastatin	0.26682	0.52323	1.2269665050785972	0.30361401331566856	0.5553415061295975	0.3396913238042343	0.4115204725389533
373	Dimetindene	NCT04809974_CF_Dimetindene	0.331869	0.522036	1.505801176209932	0.41270355028593475	0.4856392294220651	0.26084790671647184	0.4115066932264943
374	Axitinib	NCT04809974_CF_Axitinib	0.357419	0.523376	5.112318712286649	0.45555182880813033	0.5638645650904837	0.01609858384120846	0.41098627432768725
375	Chlorpromazine	NCT04809974_CF_Chlorpromazine	0.23295	0.52375	1.097641659213694	0.24681279243321202	0.5856976065382418	0.389857117054412	0.41097558299946396
376	Alosetron	NCT04809974_CF_Alosetron	0.364203	0.521956	2.1374544345540905	0.4669288433480354	0.48096906012843005	0.15832208781444068	0.4108235789534743
377	Staurosporine	NCT04809974_CF_Staurosporine	0.274904	0.524774	2.4638280050130543	0.3171711750993644	0.6454757734967891	0.1259458237555169	0.41024794418956473
378	Minaprine	NCT04809974_CF_Minaprine	0.315904	0.523203	2.0301845284644497	0.3859296650958427	0.5537653239929952	0.17123619910630772	0.4101252354567967
379	Dopexamine	NCT04809974_CF_Dopexamine	0.337474	0.520906	1.1556284443475286	0.42210333897935576	0.419673088149446	0.36597519755086505	0.4099056103616937
380	Trioxsalen	NCT04809974_CF_Trioxsalen	0.396911	0.521201	2.396566920168696	0.5217813480018112	0.4368943374197347	0.13189672747126852	0.4098496196628721
381	Vecuronium	NCT04809974_CF_Vecuronium	0.222449	0.523909	1.0729242007015252	0.22920223381240676	0.5949795680093398	0.4008217271868453	0.4098370661660677
382	Mizolastine	NCT04809974_CF_Mizolastine	0.274605	0.524642	2.309963254723696	0.3166697412332925	0.6377699941622935	0.1400693350353465	0.40978976116530375
383	Chlortetracycline	NCT04809974_CF_Chlortetracycline	0.383287	0.520764	1.664537710067814	0.4989334048868839	0.4113835376532419	0.2277626410921702	0.40967930523448437
384	Telaprevir	NCT04809974_CF_Telaprevir	0.374148	0.521862	2.41877783956006	0.4836069697630348	0.4754816112084109	0.1298950228211503	0.4096144369528084
385	Clarithromycin	NCT04809974_CF_Clarithromycin	0.204916	0.525456	1.436243567429481	0.19979875563903468	0.6852889667250478	0.2776501751341457	0.40956512397246214
386	Tolvaptan	NCT04809974_CF_Tolvaptan	0.532216	0.517934	3.63113274592906	0.7486927501718963	0.24617629889083664	0.057782503057807535	0.4095041202366547
387	Regadenoson	NCT04809974_CF_Regadenoson	0.127034	0.527058	1.1984070943435634	0.0691878112998709	0.7788091068301263	0.34983817209779555	0.409166401671558
388	Estradiol	NCT04809974_CF_Estradiol	0.271361	0.522139	0.9972050170996208	0.3112294353418639	0.49165207238762704	0.4377935982482972	0.40871132274145583
389	Oxitropium	NCT04809974_CF_Oxitropium	0.240906	0.52428	1.3900496504735185	0.2601552935652116	0.6166374781085816	0.28973792273542814	0.408664693216603
390	Carvedilol	NCT04809974_CF_Carvedilol	0.251258	0.523157	1.1105105366674235	0.2775159737711516	0.5510799766491544	0.3843417248207584	0.4083067251322741
391	Lasofoxifene	NCT04809974_CF_Lasofoxifene	0.21486	0.525042	1.403020872757768	0.21647520501769274	0.6611208406304754	0.28626331757639173	0.40829108177454565
392	Butriptyline	NCT04809974_CF_Butriptyline	0.352809	0.521967	1.951538424147291	0.44782069127437996	0.4816112084063041	0.18160631471678565	0.4080940228156308
393	Lanatoside_C	NCT04809974_CF_Lanatoside_C	0.427941	0.520126	2.2795047036372105	0.5738197856747556	0.374138937536486	0.14309125306278825	0.40780173989705426
394	Ketoprofen	NCT04809974_CF_Ketoprofen	0.226066	0.522996	0.9166918497416172	0.2352680742591692	0.5416812609457121	0.4838063376506794	0.40754100161208845
395	Metoprolol	NCT04809974_CF_Metoprolol	0.316536	0.521366	1.144287497980984	0.3869895520635932	0.4465265615878591	0.37045557831328285	0.40749756112323754
396	Xamoterol	NCT04809974_CF_Xamoterol	0.26055	0.524732	2.0816606868756917	0.29309899545523155	0.6430239346176305	0.16487293897003263	0.4074237598231514
397	Pyridoxine	NCT04809974_CF_Pyridoxine	0.192828	0.524206	0.9690682108630404	0.17952674034446328	0.6123175715119663	0.4530045013855164	0.40733862501967516
398	Zafirlukast	NCT04809974_CF_Zafirlukast	0.330209	0.522118	1.6263337374664824	0.409919669959248	0.4904261529480445	0.23513530129930565	0.40716538942277813
399	Cobimetinib	NCT04809974_CF_Cobimetinib	0.509022	0.518905	5.484994726721196	0.709795569269986	0.3028604786923513	0.009155437629465456	0.406893506710828
400	Mianserin	NCT04809974_CF_Mianserin	0.281881	0.523657	1.7283072701189648	0.32887185765315535	0.5802685347343883	0.2161823939287458	0.4068926357407667
401	Maraviroc	NCT04809974_CF_Maraviroc	0.262823	0.524487	1.9478370971512031	0.2969108990591826	0.628721541155871	0.1821149971252404	0.4066759755110695
402	Methylprednisolone_h	NCT04809974_CF_Methylprednisolone_h	0.427998	0.519066	1.509645286900921	0.5739153767462141	0.3122591943958001	0.2599644763150629	0.40646272371981823
403	Desonide	NCT04809974_CF_Desonide	0.35148	0.520854	1.3292027602670695	0.4455919099766892	0.4166374781085855	0.30694217662388784	0.4062801905588874
404	Daclatasvir	NCT04809974_CF_Daclatasvir	0.44235	0.519635	2.2670220178551954	0.5979842023176642	0.34547577349678843	0.14435317012148363	0.4062546243500778
405	Oxitriptan	NCT04809974_CF_Oxitriptan	0.319397	0.522298	1.5797008252236977	0.39178755303627427	0.5009340338587316	0.2446178924327173	0.40601221324454584
406	Noscapine	NCT04809974_CF_Noscapine	0.283135	0.523729	1.8346082859439756	0.33097486122524283	0.5844716870986593	0.19866812109761117	0.4059122435490831
407	Temsirolimus	NCT04809974_CF_Temsirolimus	0.308682	0.524432	4.469917667005209	0.37381810863841425	0.625510799766494	0.03078472837901602	0.4058885090377666
408	Nialamide	NCT04809974_CF_Nialamide	0.287611	0.523752	1.958282087929545	0.33848127588924853	0.5858143607705796	0.18068445984536508	0.40585514663300426
409	Ipratropium	NCT04809974_CF_Ipratropium	0.174733	0.523593	0.7876708729774673	0.1491807677472371	0.5765323992994751	0.5771556605416065	0.40571639892700617
410	Acitretin	NCT04809974_CF_Acitretin	0.253128	0.523358	1.2221545799751747	0.28065203172952763	0.5628137769994176	0.34136772906699725	0.40565986930497755
411	Griseofulvin	NCT04809974_CF_Griseofulvin	0.198895	0.524845	1.1993661329732257	0.18970131982760066	0.6496205487448944	0.34948959491843873	0.4056266664126858
412	Trimetrexate	NCT04809974_CF_Trimetrexate	0.36332	0.521602	1.991630656551568	0.46544802025859894	0.46030356100408876	0.17621749898322114	0.40554413230171926
413	Pentagastrin	NCT04809974_CF_Pentagastrin	0.343748	0.522415	2.243029343103988	0.4326250649851583	0.507764156450671	0.1468181136670102	0.4055193113077338
414	Ambrisentan	NCT04809974_CF_Ambrisentan	0.32989	0.52295	2.471453078277407	0.40938469536634864	0.5389959136018715	0.12529163922886982	0.404410571433062
415	Quinagolide	NCT04809974_CF_Quinagolide	0.309153	0.522862	1.7946563351433709	0.37460799275520307	0.5338587273788722	0.20500729033984677	0.4043881461215995
416	Glycopyrronium	NCT04809974_CF_Glycopyrronium	0.271102	0.522523	1.144011359149588	0.31079508292944713	0.5140688849970807	0.3705657781614297	0.4040587428028971
417	Sulfathiourea	NCT04809974_CF_Sulfathiourea	0.386256	0.521415	2.617003880580885	0.5039125257844338	0.4493870402802097	0.113535171093488	0.40402686064455495
418	Tranylcypromine	NCT04809974_CF_Tranylcypromine	0.295031	0.522415	1.3436663884669524	0.3509248855422697	0.507764156450671	0.30271146362700035	0.4040179095225764
419	Topotecan	NCT04809974_CF_Topotecan	0.318521	0.523051	2.223809177475048	0.3903184692012276	0.544892002335089	0.14883111311689048	0.40385041123790477
420	Phylloquinone	NCT04809974_CF_Phylloquinone	0.248865	0.523518	1.2619766818592302	0.27350282580623525	0.5721541155866943	0.3278791652043046	0.40383860959803275
421	Triethylenetetramine	NCT04809974_CF_Triethylenetetramine	0.298901	0.523831	2.49393656128086	0.35741501618340066	0.590426152948049	0.12338598184355047	0.40381366402129
422	Rufinamide	NCT04809974_CF_Rufinamide	0.304912	0.523727	2.607522352365775	0.367495681631421	0.5843549328663215	0.1142610512743146	0.4035924560539599
423	Clothiapine	NCT04809974_CF_Clothiapine	0.411653	0.520842	2.947973732883109	0.5465042177463986	0.41593695271453923	0.09112323044928698	0.40320111427423255
424	Midostaurin	NCT04809974_CF_Midostaurin	0.389911	0.522019	4.637516570929436	0.5100420936121686	0.48464681844717117	0.026560910544740305	0.40318774693268394
425	Lusutrombopag	NCT04809974_CF_Lusutrombopag	0.373053	0.52197	2.993964227195828	0.4817706149692265	0.48178633975482055	0.08840105028793507	0.4031029919472059
426	Diazepam	NCT04809974_CF_Diazepam	0.255833	0.523592	1.3823940945323538	0.2851884150329537	0.5764740221833029	0.29181921732337457	0.4030288183511776
427	Cyclothiazide	NCT04809974_CF_Cyclothiazide	0.420487	0.520548	2.9023549134843027	0.5613191567861276	0.39877408056042263	0.09390863907962078	0.4028190227545443
428	Perampanel	NCT04809974_CF_Perampanel	0.330854	0.523049	2.770302915014325	0.4110013583994365	0.5447752481027448	0.10248861766544172	0.40280836613396087
429	Benzocaine	NCT04809974_CF_Benzocaine	0.145613	0.522399	0.5899545039399504	0.10034546948632377	0.5068301225919427	0.7994346029337527	0.4027571574180572
430	Cyclopentolate	NCT04809974_CF_Cyclopentolate	0.281807	0.521173	0.9167336756130658	0.32874775696389336	0.43525977816696015	0.4837803362079529	0.402359081293932
431	Nalfurafine	NCT04809974_CF_Nalfurafine	0.430877	0.519902	2.409312715986742	0.5787435643730401	0.3610624635143026	0.13074353120563056	0.40207111739606316
432	Lornoxicam	NCT04809974_CF_Lornoxicam	0.270327	0.522804	1.256947666569611	0.3094953797648795	0.5304728546409854	0.3295354439655864	0.4018943825554632
433	Methyprylon	NCT04809974_CF_Methyprylon	0.323176	0.523101	2.5674429532140475	0.39812507337034	0.5478108581436119	0.11738865241719461	0.4018521030890197
434	Coumarin	NCT04809974_CF_Coumarin	0.328509	0.522573	2.116299525462089	0.4070687081789062	0.5169877408056034	0.16076527176607844	0.40177563394701954
435	Quetiapine	NCT04809974_CF_Quetiapine	0.314521	0.521892	1.4023206000449118	0.3836103238357175	0.47723292469352324	0.28644925840464897	0.40162715109262614
436	Indigotindisulfonic_	NCT04809974_CF_Indigotindisulfonic_	0.265623	0.522949	1.2664723960915558	0.30160660081503965	0.5389375364856993	0.32640966164509266	0.4014995872493141
437	Donepezil	NCT04809974_CF_Donepezil	0.115705	0.52634	1.0067033522878752	0.050188666588404984	0.7368943374197353	0.4328507130382601	0.4014033442109082
438	Cetylpyridinium	NCT04809974_CF_Cetylpyridinium	0.096876	0.522151	0.4877504917210877	0.01861174931660771	0.4923525977816733	0.9849887694290086	0.40138349272511414
439	Chlormadinone_acetat	NCT04809974_CF_Chlormadinone_acetat	0.398422	0.520644	2.220657530426977	0.5243153499136327	0.40437828371278606	0.14916452223557686	0.4013103578976829
440	Tafenoquine	NCT04809974_CF_Tafenoquine	0.44306	0.519426	2.294893624354152	0.5991748981200422	0.3332749562171677	0.14155442913515717	0.4012908275619154
441	Alitretinoin	NCT04809974_CF_Alitretinoin	0.278753	0.522529	1.2574608025257457	0.32362608797732645	0.514419147694107	0.3293658385175916	0.4010912619720917
442	Ozanimod	NCT04809974_CF_Ozanimod	0.322301	0.523388	3.0935000746976566	0.39665766657163465	0.5645650904845299	0.08278667053759377	0.4010464369299846
443	Lormetazepam	NCT04809974_CF_Lormetazepam	0.226032	0.523996	1.2429839263902958	0.2352110550235624	0.6000583771161735	0.3342045964142217	0.40094869213873874
444	Sulpiride	NCT04809974_CF_Sulpiride	0.325273	0.521821	1.5344278840348105	0.4016418185782086	0.473088149445418	0.25437534358997305	0.4007670559274453
445	Rosuvastatin	NCT04809974_CF_Rosuvastatin	0.253508	0.523133	1.2213869564235191	0.2812893055392511	0.5496789258610619	0.34163637970536553	0.40071456850119835
446	Zinc_chloride	NCT04809974_CF_Zinc_chloride	0.410531	0.51962	1.6821111579425614	0.5446225829713729	0.3446001167542323	0.22448374502520899	0.40058582889528394
447	Escitalopram	NCT04809974_CF_Escitalopram	0.313242	0.521724	1.3394294476951456	0.38146539435509574	0.46742556917688244	0.30394133615325164	0.40034465264344166
448	Ruboxistaurin	NCT04809974_CF_Ruboxistaurin	0.244234	0.525435	2.779123157449065	0.265736470509316	0.6840630472854653	0.1018901172255246	0.40029783056301743
449	Chlordiazepoxide	NCT04809974_CF_Chlordiazepoxide	0.177052	0.524881	1.0931131737073865	0.15306981502289155	0.6517221249270331	0.39182884174736343	0.40028254432944255
450	Oxcarbazepine	NCT04809974_CF_Oxcarbazepine	0.302366	0.52248	1.546453876444137	0.36322594710627387	0.5115586690017564	0.2517277185778571	0.40025939015878353
451	Loratadine	NCT04809974_CF_Loratadine	0.251658	0.522724	1.0900464455131422	0.27818678830770266	0.5258026853473438	0.39317341404053036	0.4002304722701247
452	Metacycline	NCT04809974_CF_Metacycline	0.374542	0.521262	2.197714240523053	0.48426772208153757	0.4404553415061315	0.15162048561702185	0.40021332255847203
453	Bupivacaine	NCT04809974_CF_Bupivacaine	0.24916	0.521561	0.8387486710911596	0.2739975515269416	0.4579100992411023	0.5367655967696555	0.40011617966114865
454	Levobupivacaine	NCT04809974_CF_Levobupivacaine	0.24916	0.521561	0.8387486710911596	0.2739975515269416	0.4579100992411023	0.5367655967696555	0.40011617966114865
455	Lercanidipine	NCT04809974_CF_Lercanidipine	0.341892	0.521891	1.9124171909410488	0.4295124855355615	0.4771745475773511	0.18708242006479409	0.40009129725812387
456	Ampicillin	NCT04809974_CF_Ampicillin	0.268186	0.522909	1.3019336382392774	0.30590484495799025	0.5366024518388786	0.31517426598441156	0.40003777191562984
457	Cilazapril	NCT04809974_CF_Cilazapril	0.406468	0.520295	2.166523071331901	0.5378087843163561	0.3840046701692925	0.155042770173843	0.3997339358290281
458	Imiquimod	NCT04809974_CF_Imiquimod	0.271917	0.522101	1.086206997092811	0.31216186754766984	0.48943374197315054	0.394867479710308	0.39961173975038977
459	Medazepam	NCT04809974_CF_Medazepam	0.250491	0.524247	1.7296441922895591	0.27622968689731514	0.6147110332749592	0.2159487538203379	0.39956603883297737
460	Natamycin	NCT04809974_CF_Natamycin	0.232223	0.523777	1.2493895621271784	0.2455935870130306	0.5872737886748443	0.33204974238745116	0.3995568987526402
461	Ataluren	NCT04809974_CF_Ataluren	0.267564	0.524736	2.785909538576378	0.3048617283536535	0.6432574430823126	0.10143220478085195	0.39953410953055685
462	Loxapine	NCT04809974_CF_Loxapine	0.117348	0.526665	1.1216542307287434	0.052944037297288235	0.7558669001751364	0.37966796380994433	0.3994579677509587
463	Chloroform	NCT04809974_CF_Chloroform	0.378782	0.520836	1.9501311754342148	0.49137835616897824	0.41558669001751286	0.18179948883208963	0.39914591624101436
464	Sulfaguanidine	NCT04809974_CF_Sulfaguanidine	0.331804	0.522656	2.4665678730234486	0.41259454292374514	0.5218330414477549	0.12571029432201683	0.39891309261300334
465	Azathioprine	NCT04809974_CF_Azathioprine	0.350995	0.520817	1.4543428487610048	0.44477854735112116	0.4144775248102746	0.273123436314249	0.3983271161274082
466	Rolapitant	NCT04809974_CF_Rolapitant	0.459617	0.518724	2.2009145139716546	0.6269415888242299	0.29229422066549854	0.15127483948977508	0.3979492916938464
467	Fluocinonide	NCT04809974_CF_Fluocinonide	0.323892	0.521597	1.4636636998737211	0.3993258313907663	0.46001167542323457	0.27083590803174035	0.39790218433194846
468	Ozagrel	NCT04809974_CF_Ozagrel	0.269661	0.523111	1.445130579546092	0.3083784735615221	0.5483946293053138	0.27541331109296907	0.39779190336532816
469	Amcinonide	NCT04809974_CF_Amcinonide	0.339602	0.522129	2.178628630237652	0.42567207231380716	0.4910683012259186	0.15370291664596172	0.3974367327450827
470	Chloroquine	NCT04809974_CF_Chloroquine	0.414422	0.51976	1.9703440047800524	0.551147931375673	0.35277291301809854	0.17905134011579543	0.3973786057806677
471	Cysteine	NCT04809974_CF_Cysteine	0.212829	0.524278	1.2627996185328787	0.213069144208355	0.6165207238762438	0.32760939147988577	0.3973578255298167
472	Procaine	NCT04809974_CF_Procaine	0.294162	0.520981	0.9942040443886052	0.34946754096161264	0.42405137186223335	0.43937492300065467	0.3972825497296693
473	Ramatroban	NCT04809974_CF_Ramatroban	0.271541	0.524242	2.371144340373574	0.3115313018833118	0.6144191476941051	0.13423390160064103	0.397226960151095
