source_file	trial_id	trial_label	n_ae	total_prob	total_weighted_prob	ae_score
result_trial_data_NCT04880161_CF_Cyclizine_AE_mapped.tsv	trial_1	active	100	13.535194821655747	6.158256630506365	6.158256630506365
result_trial_data_NCT04880161_CF_Cyclizine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Cyclobenzaprine_AE_mapped.tsv	trial_1	active	100	9.23862041905522	3.9523506866767986	3.9523506866767986
result_trial_data_NCT04880161_CF_Cyclobenzaprine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Cyclofenil_AE_mapped.tsv	trial_1	active	100	11.610710151493546	4.715771488379685	4.715771488379685
result_trial_data_NCT04880161_CF_Cyclofenil_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Cyclopenthiazide_AE_mapped.tsv	trial_1	active	100	9.093382984399792	4.307167346961795	4.307167346961795
result_trial_data_NCT04880161_CF_Cyclopenthiazide_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Cyclopentolate_AE_mapped.tsv	trial_1	active	100	4.016265522688623	1.9915148846339414	1.9915148846339414
result_trial_data_NCT04880161_CF_Cyclopentolate_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Cyclophosphamide_AE_mapped.tsv	trial_1	active	100	6.531454702839251	3.066930838022379	3.066930838022379
result_trial_data_NCT04880161_CF_Cyclophosphamide_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Cycloserine_AE_mapped.tsv	trial_1	active	100	6.140042508020993	2.8991605483461154	2.8991605483461154
result_trial_data_NCT04880161_CF_Cycloserine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Cyclosporine_AE_mapped.tsv	trial_1	active	100	7.679937776178117	3.601165141398085	3.601165141398085
result_trial_data_NCT04880161_CF_Cyclosporine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Cyclothiazide_AE_mapped.tsv	trial_1	active	100	14.292269885540005	6.751248411834238	6.751248411834238
result_trial_data_NCT04880161_CF_Cyclothiazide_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Cyproheptadine_AE_mapped.tsv	trial_1	active	100	8.404443144798275	3.575589130073784	3.575589130073784
result_trial_data_NCT04880161_CF_Cyproheptadine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Cyproterone_acetate_AE_mapped.tsv	trial_1	active	100	4.210638342425223	1.9331539356382543	1.9331539356382543
result_trial_data_NCT04880161_CF_Cyproterone_acetate_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Cysteine_AE_mapped.tsv	trial_1	active	100	6.747542899101968	3.177293989667667	3.177293989667667
result_trial_data_NCT04880161_CF_Cysteine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Cystine_AE_mapped.tsv	trial_1	active	100	4.25076080858707	2.1954055809648687	2.1954055809648687
result_trial_data_NCT04880161_CF_Cystine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Cytarabine_AE_mapped.tsv	trial_1	active	100	11.782835666090246	5.356104258354752	5.356104258354752
result_trial_data_NCT04880161_CF_Cytarabine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dabigatran_etexilate_AE_mapped.tsv	trial_1	active	100	11.306239400058981	5.0771247219294295	5.0771247219294295
result_trial_data_NCT04880161_CF_Dabigatran_etexilate_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dabrafenib_AE_mapped.tsv	trial_1	active	100	20.02354811131954	8.56438750196248	8.56438750196248
result_trial_data_NCT04880161_CF_Dabrafenib_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dacarbazine_AE_mapped.tsv	trial_1	active	100	9.48046405240893	4.086895136302335	4.086895136302335
result_trial_data_NCT04880161_CF_Dacarbazine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Daclatasvir_AE_mapped.tsv	trial_1	active	100	12.468941073864695	5.082900918088852	5.082900918088852
result_trial_data_NCT04880161_CF_Daclatasvir_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dacomitinib_AE_mapped.tsv	trial_1	active	100	16.76391607522964	6.530750305391846	6.530750305391846
result_trial_data_NCT04880161_CF_Dacomitinib_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dactinomycin_AE_mapped.tsv	trial_1	active	100	10.777832996100184	5.125986693706362	5.125986693706362
result_trial_data_NCT04880161_CF_Dactinomycin_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dalfampridine_AE_mapped.tsv	trial_1	active	100	13.198653716593977	6.33143948856741	6.33143948856741
result_trial_data_NCT04880161_CF_Dalfampridine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Danazol_AE_mapped.tsv	trial_1	active	100	5.9627356529235795	2.7977827111026254	2.7977827111026254
result_trial_data_NCT04880161_CF_Danazol_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dantrolene_AE_mapped.tsv	trial_1	active	100	7.243898397311565	3.4917260795831666	3.4917260795831666
result_trial_data_NCT04880161_CF_Dantrolene_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dantron_AE_mapped.tsv	trial_1	active	100	11.450529094785448	4.691877723205833	4.691877723205833
result_trial_data_NCT04880161_CF_Dantron_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dapagliflozin_AE_mapped.tsv	trial_1	active	100	6.333058129996057	2.73281637849286	2.73281637849286
result_trial_data_NCT04880161_CF_Dapagliflozin_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dapiprazole_AE_mapped.tsv	trial_1	active	100	13.213647268712517	6.0610460162162765	6.0610460162162765
result_trial_data_NCT04880161_CF_Dapiprazole_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dapsone_AE_mapped.tsv	trial_1	active	100	4.640770213678475	2.292854043329133	2.292854043329133
result_trial_data_NCT04880161_CF_Dapsone_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Darifenacin_AE_mapped.tsv	trial_1	active	100	9.155820019543167	4.195434383116661	4.195434383116661
result_trial_data_NCT04880161_CF_Darifenacin_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Darunavir_AE_mapped.tsv	trial_1	active	100	8.080965101718899	3.417564708460121	3.417564708460121
result_trial_data_NCT04880161_CF_Darunavir_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dasatinib_AE_mapped.tsv	trial_1	active	100	15.285999752581116	6.538487282581626	6.538487282581626
result_trial_data_NCT04880161_CF_Dasatinib_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Daunorubicin_AE_mapped.tsv	trial_1	active	100	9.449534691870209	4.133019051514564	4.133019051514564
result_trial_data_NCT04880161_CF_Daunorubicin_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Debrisoquine_AE_mapped.tsv	trial_1	active	100	14.40189099311828	6.177774416282771	6.177774416282771
result_trial_data_NCT04880161_CF_Debrisoquine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Decamethonium_AE_mapped.tsv	trial_1	active	100	7.746768407523628	3.4436177252791804	3.4436177252791804
result_trial_data_NCT04880161_CF_Decamethonium_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Decitabine_AE_mapped.tsv	trial_1	active	100	15.065217219293114	6.617803243175147	6.617803243175147
result_trial_data_NCT04880161_CF_Decitabine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Deferiprone_AE_mapped.tsv	trial_1	active	100	17.082555949687954	7.570576817542313	7.570576817542313
result_trial_data_NCT04880161_CF_Deferiprone_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Deflazacort_AE_mapped.tsv	trial_1	active	100	11.626632355153555	4.9286065325140935	4.9286065325140935
result_trial_data_NCT04880161_CF_Deflazacort_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Degarelix_AE_mapped.tsv	trial_1	active	100	14.08918638527393	7.3829688056372085	7.3829688056372085
result_trial_data_NCT04880161_CF_Degarelix_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Delafloxacin_AE_mapped.tsv	trial_1	active	100	10.575739953666922	4.669779717922209	4.669779717922209
result_trial_data_NCT04880161_CF_Delafloxacin_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Delamanid_AE_mapped.tsv	trial_1	active	100	9.229177791625258	3.900339933112262	3.900339933112262
result_trial_data_NCT04880161_CF_Delamanid_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Delavirdine_AE_mapped.tsv	trial_1	active	100	8.856627821922299	3.683705540839581	3.683705540839581
result_trial_data_NCT04880161_CF_Delavirdine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Demeclocycline_AE_mapped.tsv	trial_1	active	100	9.996725033968682	5.1270949224010085	5.1270949224010085
result_trial_data_NCT04880161_CF_Demeclocycline_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Deoxycholic_acid_AE_mapped.tsv	trial_1	active	100	8.539480105042454	3.9873716355301423	3.9873716355301423
result_trial_data_NCT04880161_CF_Deoxycholic_acid_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dequalinium_AE_mapped.tsv	trial_1	active	100	5.901214813813563	2.788931554509325	2.788931554509325
result_trial_data_NCT04880161_CF_Dequalinium_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Deserpidine_AE_mapped.tsv	trial_1	active	100	13.459103174507614	5.534244283102451	5.534244283102451
result_trial_data_NCT04880161_CF_Deserpidine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Desipramine_AE_mapped.tsv	trial_1	active	100	7.421109979972239	3.1772605892736445	3.1772605892736445
result_trial_data_NCT04880161_CF_Desipramine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Deslanoside_AE_mapped.tsv	trial_1	active	100	10.117772329598662	4.500085827335713	4.500085827335713
result_trial_data_NCT04880161_CF_Deslanoside_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Desloratadine_AE_mapped.tsv	trial_1	active	100	6.81408809125423	3.125552653660996	3.125552653660996
result_trial_data_NCT04880161_CF_Desloratadine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Desmopressin_AE_mapped.tsv	trial_1	active	100	9.536211688071484	4.639265369344501	4.639265369344501
result_trial_data_NCT04880161_CF_Desmopressin_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Desogestrel_AE_mapped.tsv	trial_1	active	100	4.7048809882253355	2.1013479598099347	2.1013479598099347
result_trial_data_NCT04880161_CF_Desogestrel_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Desonide_AE_mapped.tsv	trial_1	active	100	7.244842659682031	3.3601069116499254	3.3601069116499254
result_trial_data_NCT04880161_CF_Desonide_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Desoximetasone_AE_mapped.tsv	trial_1	active	100	6.3592325337231115	3.000888567604123	3.000888567604123
result_trial_data_NCT04880161_CF_Desoximetasone_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Desoxycorticosterone_AE_mapped.tsv	trial_1	active	100	10.132113035768267	4.523747563455252	4.523747563455252
result_trial_data_NCT04880161_CF_Desoxycorticosterone_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Desvenlafaxine_AE_mapped.tsv	trial_1	active	100	11.576501660048958	4.27336344309151	4.27336344309151
result_trial_data_NCT04880161_CF_Desvenlafaxine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dexamethasone_AE_mapped.tsv	trial_1	active	100	7.800482712686057	3.639466051431371	3.639466051431371
result_trial_data_NCT04880161_CF_Dexamethasone_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dexamethasone_acetat_AE_mapped.tsv	trial_1	active	100	7.085362933576103	3.4208712241146695	3.4208712241146695
result_trial_data_NCT04880161_CF_Dexamethasone_acetat_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dexbrompheniramine_AE_mapped.tsv	trial_1	active	100	10.223113574087616	4.586298977956174	4.586298977956174
result_trial_data_NCT04880161_CF_Dexbrompheniramine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dexchlorpheniramine_AE_mapped.tsv	trial_1	active	100	6.938393879681821	3.2496579804923367	3.2496579804923367
result_trial_data_NCT04880161_CF_Dexchlorpheniramine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dexchlorpheniramine__AE_mapped.tsv	trial_1	active	100	11.659479625523087	5.3545505175366985	5.3545505175366985
result_trial_data_NCT04880161_CF_Dexchlorpheniramine__AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dexfenfluramine_AE_mapped.tsv	trial_1	active	100	9.936893776059147	3.9550395972095416	3.9550395972095416
result_trial_data_NCT04880161_CF_Dexfenfluramine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dexibuprofen_AE_mapped.tsv	trial_1	active	100	5.962105628103013	2.6175797131843845	2.6175797131843845
result_trial_data_NCT04880161_CF_Dexibuprofen_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dexketoprofen_AE_mapped.tsv	trial_1	active	100	3.463714711368079	1.6186842696741204	1.6186842696741204
result_trial_data_NCT04880161_CF_Dexketoprofen_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dexpanthenol_AE_mapped.tsv	trial_1	active	100	3.6745180785655926	1.8361197979189434	1.8361197979189434
result_trial_data_NCT04880161_CF_Dexpanthenol_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dexrazoxane_AE_mapped.tsv	trial_1	active	100	9.57359696179628	4.516620220057664	4.516620220057664
result_trial_data_NCT04880161_CF_Dexrazoxane_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dextroamphetamine_AE_mapped.tsv	trial_1	active	100	5.2569558359682516	2.1625817283755153	2.1625817283755153
result_trial_data_NCT04880161_CF_Dextroamphetamine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dextromethorphan_AE_mapped.tsv	trial_1	active	100	7.913898149505254	3.1835231177275984	3.1835231177275984
result_trial_data_NCT04880161_CF_Dextromethorphan_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dextropropoxyphene_AE_mapped.tsv	trial_1	active	100	8.795533366501328	3.731278703035785	3.731278703035785
result_trial_data_NCT04880161_CF_Dextropropoxyphene_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dextrothyroxine_AE_mapped.tsv	trial_1	active	100	5.861998256295915	2.541242832969872	2.541242832969872
result_trial_data_NCT04880161_CF_Dextrothyroxine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Diacerein_AE_mapped.tsv	trial_1	active	100	6.379433467984195	2.989292565733192	2.989292565733192
result_trial_data_NCT04880161_CF_Diacerein_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Diatrizoate_AE_mapped.tsv	trial_1	active	100	3.320933986455197	1.7813027994707205	1.7813027994707205
result_trial_data_NCT04880161_CF_Diatrizoate_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Diazepam_AE_mapped.tsv	trial_1	active	100	7.285237617790695	3.351768736541269	3.351768736541269
result_trial_data_NCT04880161_CF_Diazepam_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Diazoxide_AE_mapped.tsv	trial_1	active	100	6.291383426636453	2.988613434135912	2.988613434135912
result_trial_data_NCT04880161_CF_Diazoxide_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dibenzepin_AE_mapped.tsv	trial_1	active	100	17.963876366615292	7.385836232453583	7.385836232453583
result_trial_data_NCT04880161_CF_Dibenzepin_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dichloroacetic_acid_AE_mapped.tsv	trial_1	active	100	10.948368061333891	4.787688056472687	4.787688056472687
result_trial_data_NCT04880161_CF_Dichloroacetic_acid_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Diclofenac_AE_mapped.tsv	trial_1	active	100	3.6524667497724246	1.7176130072446518	1.7176130072446518
result_trial_data_NCT04880161_CF_Diclofenac_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Diclofenamide_AE_mapped.tsv	trial_1	active	100	16.2981920838356	7.816976104117929	7.816976104117929
result_trial_data_NCT04880161_CF_Diclofenamide_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dicloxacillin_AE_mapped.tsv	trial_1	active	100	9.751092825084921	4.420523237623272	4.420523237623272
result_trial_data_NCT04880161_CF_Dicloxacillin_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dicoumarol_AE_mapped.tsv	trial_1	active	100	9.765495255589482	4.371975776832549	4.371975776832549
result_trial_data_NCT04880161_CF_Dicoumarol_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dicyclomine_AE_mapped.tsv	trial_1	active	100	12.320345606654879	5.897945348452774	5.897945348452774
result_trial_data_NCT04880161_CF_Dicyclomine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Didanosine_AE_mapped.tsv	trial_1	active	100	6.659860163927074	3.0893643806222806	3.0893643806222806
result_trial_data_NCT04880161_CF_Didanosine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dienestrol_AE_mapped.tsv	trial_1	active	100	11.143694359809157	4.5697199790738505	4.5697199790738505
result_trial_data_NCT04880161_CF_Dienestrol_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Diethylcarbamazine_AE_mapped.tsv	trial_1	active	100	7.300797268748279	3.0447643608786152	3.0447643608786152
result_trial_data_NCT04880161_CF_Diethylcarbamazine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Diethylpropion_AE_mapped.tsv	trial_1	active	100	13.64379762113094	5.585486565250902	5.585486565250902
result_trial_data_NCT04880161_CF_Diethylpropion_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Diethylstilbestrol_AE_mapped.tsv	trial_1	active	100	5.1829707249999	2.317437301063908	2.317437301063908
result_trial_data_NCT04880161_CF_Diethylstilbestrol_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Diflunisal_AE_mapped.tsv	trial_1	active	100	8.016972132027146	3.312761984765528	3.312761984765528
result_trial_data_NCT04880161_CF_Diflunisal_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Digitoxin_AE_mapped.tsv	trial_1	active	100	5.357654239982362	2.6086133897770174	2.6086133897770174
result_trial_data_NCT04880161_CF_Digitoxin_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Digoxin_AE_mapped.tsv	trial_1	active	100	8.271826028823847	3.4294035522732864	3.4294035522732864
result_trial_data_NCT04880161_CF_Digoxin_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dihydrocodeine_AE_mapped.tsv	trial_1	active	100	7.0196409020572865	2.891880501760168	2.891880501760168
result_trial_data_NCT04880161_CF_Dihydrocodeine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dihydroergocristine_AE_mapped.tsv	trial_1	active	100	12.64229145646095	5.726316633261739	5.726316633261739
result_trial_data_NCT04880161_CF_Dihydroergocristine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dihydroergotamine_AE_mapped.tsv	trial_1	active	100	11.567858077585694	4.933143942849709	4.933143942849709
result_trial_data_NCT04880161_CF_Dihydroergotamine_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dihydrostreptomycin_AE_mapped.tsv	trial_1	active	100	11.018558446317908	4.94257111456245	4.94257111456245
result_trial_data_NCT04880161_CF_Dihydrostreptomycin_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dihydrotachysterol_AE_mapped.tsv	trial_1	active	100	7.599582809954877	3.448725955234839	3.448725955234839
result_trial_data_NCT04880161_CF_Dihydrotachysterol_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Diltiazem_AE_mapped.tsv	trial_1	active	100	6.450494140386577	3.027600148366762	3.027600148366762
result_trial_data_NCT04880161_CF_Diltiazem_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dimenhydrinate_AE_mapped.tsv	trial_1	active	100	4.714922903105611	2.285360477771608	2.285360477771608
result_trial_data_NCT04880161_CF_Dimenhydrinate_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dimethyl_fumarate_AE_mapped.tsv	trial_1	active	100	8.803836394101378	4.297378813568501	4.297378813568501
result_trial_data_NCT04880161_CF_Dimethyl_fumarate_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dimethyl_sulfoxide_AE_mapped.tsv	trial_1	active	100	8.755765538662667	4.01604780545458	4.01604780545458
result_trial_data_NCT04880161_CF_Dimethyl_sulfoxide_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dimetindene_AE_mapped.tsv	trial_1	active	100	8.444914396852251	3.9553530798293632	3.9553530798293632
result_trial_data_NCT04880161_CF_Dimetindene_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dinoprost_AE_mapped.tsv	trial_1	active	100	5.873210566118355	2.76540676015429	2.76540676015429
result_trial_data_NCT04880161_CF_Dinoprost_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Dinoprostone_AE_mapped.tsv	trial_1	active	100	4.092509780079121	1.9593581936554962	1.9593581936554962
result_trial_data_NCT04880161_CF_Dinoprostone_AE_mapped.tsv	trial_2	control	100	10.802002098411316	5.1764235201291715	5.1764235201291715
result_trial_data_NCT04880161_CF_Diosmin_AE_mapped.tsv	trial_1	active	100	5.637221643701191	2.6720196953043325	2.6720196953043325
