rank,drug,file,safety_drug
340,Ciprofibrate,result_trial_data_NCT04880161_CF_Ciprofibrate.json,0.608306
341,Ciprofloxacin,result_trial_data_NCT04880161_CF_Ciprofloxacin.json,0.608306
342,Cisapride,result_trial_data_NCT04880161_CF_Cisapride.json,0.608306
343,Cisplatin,result_trial_data_NCT04880161_CF_Cisplatin.json,0.608306
344,Citalopram,result_trial_data_NCT04880161_CF_Citalopram.json,0.608306
345,Citric_acid,result_trial_data_NCT04880161_CF_Citric_acid.json,0.608306
346,Cladribine,result_trial_data_NCT04880161_CF_Cladribine.json,0.608306
347,Clarithromycin,result_trial_data_NCT04880161_CF_Clarithromycin.json,0.608306
348,Clavulanic_acid,result_trial_data_NCT04880161_CF_Clavulanic_acid.json,0.608306
349,Clebopride,result_trial_data_NCT04880161_CF_Clebopride.json,0.608306
350,Clemastine,result_trial_data_NCT04880161_CF_Clemastine.json,0.608306
351,Clenbuterol,result_trial_data_NCT04880161_CF_Clenbuterol.json,0.608306
352,Clidinium,result_trial_data_NCT04880161_CF_Clidinium.json,0.608306
353,Clindamycin,result_trial_data_NCT04880161_CF_Clindamycin.json,0.608306
354,Clioquinol,result_trial_data_NCT04880161_CF_Clioquinol.json,0.608306
355,Clobazam,result_trial_data_NCT04880161_CF_Clobazam.json,0.608306
356,Clobetasol_propionat,result_trial_data_NCT04880161_CF_Clobetasol_propionat.json,0.608306
357,Clobutinol,result_trial_data_NCT04880161_CF_Clobutinol.json,0.608306
358,Clofarabine,result_trial_data_NCT04880161_CF_Clofarabine.json,0.608306
359,Clofazimine,result_trial_data_NCT04880161_CF_Clofazimine.json,0.608306
360,Clofedanol,result_trial_data_NCT04880161_CF_Clofedanol.json,0.608306
361,Clofibrate,result_trial_data_NCT04880161_CF_Clofibrate.json,0.608306
362,Clomifene,result_trial_data_NCT04880161_CF_Clomifene.json,0.608306
363,Clomipramine,result_trial_data_NCT04880161_CF_Clomipramine.json,0.608306
364,Clonazepam,result_trial_data_NCT04880161_CF_Clonazepam.json,0.608306
365,Clonidine,result_trial_data_NCT04880161_CF_Clonidine.json,0.608306
366,Clopidogrel,result_trial_data_NCT04880161_CF_Clopidogrel.json,0.608306
367,Clothiapine,result_trial_data_NCT04880161_CF_Clothiapine.json,0.608306
368,Clotrimazole,result_trial_data_NCT04880161_CF_Clotrimazole.json,0.608306
369,Cloxacillin,result_trial_data_NCT04880161_CF_Cloxacillin.json,0.608306
370,Clozapine,result_trial_data_NCT04880161_CF_Clozapine.json,0.608306
371,Cobalt_chloride,result_trial_data_NCT04880161_CF_Cobalt_chloride.json,0.608306
372,Cobimetinib,result_trial_data_NCT04880161_CF_Cobimetinib.json,0.608306
373,Cocaine,result_trial_data_NCT04880161_CF_Cocaine.json,0.608306
374,Codeine,result_trial_data_NCT04880161_CF_Codeine.json,0.608306
375,Coenzyme_M,result_trial_data_NCT04880161_CF_Coenzyme_M.json,0.608306
376,Colchicine,result_trial_data_NCT04880161_CF_Colchicine.json,0.608306
377,Colfosceril_palmitat,result_trial_data_NCT04880161_CF_Colfosceril_palmitat.json,0.608306
378,Colistin,result_trial_data_NCT04880161_CF_Colistin.json,0.608306
379,Copanlisib,result_trial_data_NCT04880161_CF_Copanlisib.json,0.608306
380,Copper,result_trial_data_NCT04880161_CF_Copper.json,0.608306
381,Cortisone_acetate,result_trial_data_NCT04880161_CF_Cortisone_acetate.json,0.608306
382,Coumarin,result_trial_data_NCT04880161_CF_Coumarin.json,0.608306
383,Crisaborole,result_trial_data_NCT04880161_CF_Crisaborole.json,0.608306
384,Crizotinib,result_trial_data_NCT04880161_CF_Crizotinib.json,0.608306
385,Cromoglicic_acid,result_trial_data_NCT04880161_CF_Cromoglicic_acid.json,0.608306
386,Crotamiton,result_trial_data_NCT04880161_CF_Crotamiton.json,0.608306
387,Cyclacillin,result_trial_data_NCT04880161_CF_Cyclacillin.json,0.608306
388,Cyclandelate,result_trial_data_NCT04880161_CF_Cyclandelate.json,0.608306
389,Cyclizine,result_trial_data_NCT04880161_CF_Cyclizine.json,0.608306
390,Cyclobenzaprine,result_trial_data_NCT04880161_CF_Cyclobenzaprine.json,0.608306
391,Cyclofenil,result_trial_data_NCT04880161_CF_Cyclofenil.json,0.608306
392,Cyclopenthiazide,result_trial_data_NCT04880161_CF_Cyclopenthiazide.json,0.608306
393,Cyclopentolate,result_trial_data_NCT04880161_CF_Cyclopentolate.json,0.608306
394,Cyclophosphamide,result_trial_data_NCT04880161_CF_Cyclophosphamide.json,0.608306
395,Cycloserine,result_trial_data_NCT04880161_CF_Cycloserine.json,0.608306
396,Cyclosporine,result_trial_data_NCT04880161_CF_Cyclosporine.json,0.608306
397,Cyclothiazide,result_trial_data_NCT04880161_CF_Cyclothiazide.json,0.608306
398,Cyproheptadine,result_trial_data_NCT04880161_CF_Cyproheptadine.json,0.608306
399,Cyproterone_acetate,result_trial_data_NCT04880161_CF_Cyproterone_acetate.json,0.608306
400,Cysteine,result_trial_data_NCT04880161_CF_Cysteine.json,0.608306
401,Cystine,result_trial_data_NCT04880161_CF_Cystine.json,0.608306
402,Cytarabine,result_trial_data_NCT04880161_CF_Cytarabine.json,0.608306
403,Dabigatran_etexilate,result_trial_data_NCT04880161_CF_Dabigatran_etexilate.json,0.608306
404,Dabrafenib,result_trial_data_NCT04880161_CF_Dabrafenib.json,0.608306
405,Dacarbazine,result_trial_data_NCT04880161_CF_Dacarbazine.json,0.608306
406,Daclatasvir,result_trial_data_NCT04880161_CF_Daclatasvir.json,0.608306
407,Dacomitinib,result_trial_data_NCT04880161_CF_Dacomitinib.json,0.608306
408,Dactinomycin,result_trial_data_NCT04880161_CF_Dactinomycin.json,0.608306
409,Dalfampridine,result_trial_data_NCT04880161_CF_Dalfampridine.json,0.608306
410,Danazol,result_trial_data_NCT04880161_CF_Danazol.json,0.608306
411,Dantrolene,result_trial_data_NCT04880161_CF_Dantrolene.json,0.608306
412,Dantron,result_trial_data_NCT04880161_CF_Dantron.json,0.608306
413,Dapagliflozin,result_trial_data_NCT04880161_CF_Dapagliflozin.json,0.608306
414,Dapiprazole,result_trial_data_NCT04880161_CF_Dapiprazole.json,0.608306
415,Dapsone,result_trial_data_NCT04880161_CF_Dapsone.json,0.608306
416,Darifenacin,result_trial_data_NCT04880161_CF_Darifenacin.json,0.608306
417,Darunavir,result_trial_data_NCT04880161_CF_Darunavir.json,0.608306
418,Dasatinib,result_trial_data_NCT04880161_CF_Dasatinib.json,0.608306
419,Daunorubicin,result_trial_data_NCT04880161_CF_Daunorubicin.json,0.608306
420,Debrisoquine,result_trial_data_NCT04880161_CF_Debrisoquine.json,0.608306
421,Decamethonium,result_trial_data_NCT04880161_CF_Decamethonium.json,0.608306
422,Decitabine,result_trial_data_NCT04880161_CF_Decitabine.json,0.608306
423,Deferiprone,result_trial_data_NCT04880161_CF_Deferiprone.json,0.608306
424,Deflazacort,result_trial_data_NCT04880161_CF_Deflazacort.json,0.608306
425,Degarelix,result_trial_data_NCT04880161_CF_Degarelix.json,0.608306
426,Delafloxacin,result_trial_data_NCT04880161_CF_Delafloxacin.json,0.608306
427,Delamanid,result_trial_data_NCT04880161_CF_Delamanid.json,0.608306
428,Delavirdine,result_trial_data_NCT04880161_CF_Delavirdine.json,0.608306
429,Demeclocycline,result_trial_data_NCT04880161_CF_Demeclocycline.json,0.608306
430,Deoxycholic_acid,result_trial_data_NCT04880161_CF_Deoxycholic_acid.json,0.608306
431,Dequalinium,result_trial_data_NCT04880161_CF_Dequalinium.json,0.608306
432,Deserpidine,result_trial_data_NCT04880161_CF_Deserpidine.json,0.608306
433,Desipramine,result_trial_data_NCT04880161_CF_Desipramine.json,0.608306
434,Deslanoside,result_trial_data_NCT04880161_CF_Deslanoside.json,0.608306
435,Desloratadine,result_trial_data_NCT04880161_CF_Desloratadine.json,0.608306
436,Desmopressin,result_trial_data_NCT04880161_CF_Desmopressin.json,0.608306
437,Desogestrel,result_trial_data_NCT04880161_CF_Desogestrel.json,0.608306
438,Desonide,result_trial_data_NCT04880161_CF_Desonide.json,0.608306
439,Desoximetasone,result_trial_data_NCT04880161_CF_Desoximetasone.json,0.608306
440,Desoxycorticosterone,result_trial_data_NCT04880161_CF_Desoxycorticosterone.json,0.608306
441,Desvenlafaxine,result_trial_data_NCT04880161_CF_Desvenlafaxine.json,0.608306
442,Dexamethasone,result_trial_data_NCT04880161_CF_Dexamethasone.json,0.608306
443,Dexamethasone_acetat,result_trial_data_NCT04880161_CF_Dexamethasone_acetat.json,0.608306
444,Dexbrompheniramine,result_trial_data_NCT04880161_CF_Dexbrompheniramine.json,0.608306
445,Dexchlorpheniramine,result_trial_data_NCT04880161_CF_Dexchlorpheniramine.json,0.608306
446,Dexchlorpheniramine_,result_trial_data_NCT04880161_CF_Dexchlorpheniramine_.json,0.608306
447,Dexfenfluramine,result_trial_data_NCT04880161_CF_Dexfenfluramine.json,0.608306
448,Dexibuprofen,result_trial_data_NCT04880161_CF_Dexibuprofen.json,0.608306
449,Dexketoprofen,result_trial_data_NCT04880161_CF_Dexketoprofen.json,0.608306
450,Dexpanthenol,result_trial_data_NCT04880161_CF_Dexpanthenol.json,0.608306
451,Dexrazoxane,result_trial_data_NCT04880161_CF_Dexrazoxane.json,0.608306
452,Dextroamphetamine,result_trial_data_NCT04880161_CF_Dextroamphetamine.json,0.608306
453,Dextromethorphan,result_trial_data_NCT04880161_CF_Dextromethorphan.json,0.608306
454,Dextropropoxyphene,result_trial_data_NCT04880161_CF_Dextropropoxyphene.json,0.608306
455,Dextrothyroxine,result_trial_data_NCT04880161_CF_Dextrothyroxine.json,0.608306
456,Diacerein,result_trial_data_NCT04880161_CF_Diacerein.json,0.608306
457,Diatrizoate,result_trial_data_NCT04880161_CF_Diatrizoate.json,0.608306
458,Diazepam,result_trial_data_NCT04880161_CF_Diazepam.json,0.608306
459,Diazoxide,result_trial_data_NCT04880161_CF_Diazoxide.json,0.608306
460,Dibenzepin,result_trial_data_NCT04880161_CF_Dibenzepin.json,0.608306
461,Dichloroacetic_acid,result_trial_data_NCT04880161_CF_Dichloroacetic_acid.json,0.608306
462,Diclofenac,result_trial_data_NCT04880161_CF_Diclofenac.json,0.608306
463,Diclofenamide,result_trial_data_NCT04880161_CF_Diclofenamide.json,0.608306
464,Dicloxacillin,result_trial_data_NCT04880161_CF_Dicloxacillin.json,0.608306
465,Dicoumarol,result_trial_data_NCT04880161_CF_Dicoumarol.json,0.608306
466,Dicyclomine,result_trial_data_NCT04880161_CF_Dicyclomine.json,0.608306
467,Didanosine,result_trial_data_NCT04880161_CF_Didanosine.json,0.608306
468,Dienestrol,result_trial_data_NCT04880161_CF_Dienestrol.json,0.608306
469,Diethylcarbamazine,result_trial_data_NCT04880161_CF_Diethylcarbamazine.json,0.608306
470,Diethylpropion,result_trial_data_NCT04880161_CF_Diethylpropion.json,0.608306
471,Diethylstilbestrol,result_trial_data_NCT04880161_CF_Diethylstilbestrol.json,0.608306
472,Diflunisal,result_trial_data_NCT04880161_CF_Diflunisal.json,0.608306
473,Digitoxin,result_trial_data_NCT04880161_CF_Digitoxin.json,0.608306
474,Digoxin,result_trial_data_NCT04880161_CF_Digoxin.json,0.608306
475,Dihydrocodeine,result_trial_data_NCT04880161_CF_Dihydrocodeine.json,0.608306
476,Dihydroergocristine,result_trial_data_NCT04880161_CF_Dihydroergocristine.json,0.608306
477,Dihydroergotamine,result_trial_data_NCT04880161_CF_Dihydroergotamine.json,0.608306
478,Dihydrostreptomycin,result_trial_data_NCT04880161_CF_Dihydrostreptomycin.json,0.608306
479,Dihydrotachysterol,result_trial_data_NCT04880161_CF_Dihydrotachysterol.json,0.608306
480,Diltiazem,result_trial_data_NCT04880161_CF_Diltiazem.json,0.608306
481,Dimenhydrinate,result_trial_data_NCT04880161_CF_Dimenhydrinate.json,0.608306
482,Dimethyl_fumarate,result_trial_data_NCT04880161_CF_Dimethyl_fumarate.json,0.608306
483,Dimethyl_sulfoxide,result_trial_data_NCT04880161_CF_Dimethyl_sulfoxide.json,0.608306
484,Dimetindene,result_trial_data_NCT04880161_CF_Dimetindene.json,0.608306
485,Dinoprost,result_trial_data_NCT04880161_CF_Dinoprost.json,0.608306
486,Dinoprostone,result_trial_data_NCT04880161_CF_Dinoprostone.json,0.608306
487,Diosmin,result_trial_data_NCT04880161_CF_Diosmin.json,0.608306
488,Diphemanil,result_trial_data_NCT04880161_CF_Diphemanil.json,0.608306
489,Diphenhydramine,result_trial_data_NCT04880161_CF_Diphenhydramine.json,0.608306
490,Diphenidol,result_trial_data_NCT04880161_CF_Diphenidol.json,0.608306
491,Diphenylpyraline,result_trial_data_NCT04880161_CF_Diphenylpyraline.json,0.608306
492,Dipyridamole,result_trial_data_NCT04880161_CF_Dipyridamole.json,0.608306
493,Dirithromycin,result_trial_data_NCT04880161_CF_Dirithromycin.json,0.608306
494,Disopyramide,result_trial_data_NCT04880161_CF_Disopyramide.json,0.608306
495,Disulfiram,result_trial_data_NCT04880161_CF_Disulfiram.json,0.608306
496,Dobutamine,result_trial_data_NCT04880161_CF_Dobutamine.json,0.608306
497,Docetaxel,result_trial_data_NCT04880161_CF_Docetaxel.json,0.608306
498,Dofetilide,result_trial_data_NCT04880161_CF_Dofetilide.json,0.608306
499,Dolasetron,result_trial_data_NCT04880161_CF_Dolasetron.json,0.608306
500,Domiphen,result_trial_data_NCT04880161_CF_Domiphen.json,0.608306
501,Domperidone,result_trial_data_NCT04880161_CF_Domperidone.json,0.608306
502,Donepezil,result_trial_data_NCT04880161_CF_Donepezil.json,0.608306
503,Dopamine,result_trial_data_NCT04880161_CF_Dopamine.json,0.608306
504,Dopexamine,result_trial_data_NCT04880161_CF_Dopexamine.json,0.608306
505,Doripenem,result_trial_data_NCT04880161_CF_Doripenem.json,0.608306
506,Dorzolamide,result_trial_data_NCT04880161_CF_Dorzolamide.json,0.608306
507,Dosulepin,result_trial_data_NCT04880161_CF_Dosulepin.json,0.608306
508,Doxapram,result_trial_data_NCT04880161_CF_Doxapram.json,0.608306
509,Doxazosin,result_trial_data_NCT04880161_CF_Doxazosin.json,0.608306
510,Doxepin,result_trial_data_NCT04880161_CF_Doxepin.json,0.608306
511,Doxorubicin,result_trial_data_NCT04880161_CF_Doxorubicin.json,0.608306
512,Doxycycline,result_trial_data_NCT04880161_CF_Doxycycline.json,0.608306
513,Doxylamine,result_trial_data_NCT04880161_CF_Doxylamine.json,0.608306
514,Dronedarone,result_trial_data_NCT04880161_CF_Dronedarone.json,0.608306
515,Droperidol,result_trial_data_NCT04880161_CF_Droperidol.json,0.608306
516,Drospirenone,result_trial_data_NCT04880161_CF_Drospirenone.json,0.608306
517,Droxidopa,result_trial_data_NCT04880161_CF_Droxidopa.json,0.608306
518,Duloxetine,result_trial_data_NCT04880161_CF_Duloxetine.json,0.608306
519,Dutasteride,result_trial_data_NCT04880161_CF_Dutasteride.json,0.608306
520,Duvelisib,result_trial_data_NCT04880161_CF_Duvelisib.json,0.608306
521,Dyclonine,result_trial_data_NCT04880161_CF_Dyclonine.json,0.608306
522,Dydrogesterone,result_trial_data_NCT04880161_CF_Dydrogesterone.json,0.608306
523,Dyphylline,result_trial_data_NCT04880161_CF_Dyphylline.json,0.608306
524,Ebastine,result_trial_data_NCT04880161_CF_Ebastine.json,0.608306
525,Echothiophate,result_trial_data_NCT04880161_CF_Echothiophate.json,0.608306
526,Econazole,result_trial_data_NCT04880161_CF_Econazole.json,0.608306
527,Edaravone,result_trial_data_NCT04880161_CF_Edaravone.json,0.608306
528,Edrophonium,result_trial_data_NCT04880161_CF_Edrophonium.json,0.608306
529,Efavirenz,result_trial_data_NCT04880161_CF_Efavirenz.json,0.608306
530,Eflornithine,result_trial_data_NCT04880161_CF_Eflornithine.json,0.608306
531,Eletriptan,result_trial_data_NCT04880161_CF_Eletriptan.json,0.608306
532,Eliglustat,result_trial_data_NCT04880161_CF_Eliglustat.json,0.608306
533,Empagliflozin,result_trial_data_NCT04880161_CF_Empagliflozin.json,0.608306
534,Emtricitabine,result_trial_data_NCT04880161_CF_Emtricitabine.json,0.608306
535,Enalapril,result_trial_data_NCT04880161_CF_Enalapril.json,0.608306
536,Enalaprilat,result_trial_data_NCT04880161_CF_Enalaprilat.json,0.608306
537,Enasidenib,result_trial_data_NCT04880161_CF_Enasidenib.json,0.608306
538,Encainide,result_trial_data_NCT04880161_CF_Encainide.json,0.608306
539,Encorafenib,result_trial_data_NCT04880161_CF_Encorafenib.json,0.608306
540,Enoxacin,result_trial_data_NCT04880161_CF_Enoxacin.json,0.608306
541,Enoximone,result_trial_data_NCT04880161_CF_Enoximone.json,0.608306
542,Entecavir,result_trial_data_NCT04880161_CF_Entecavir.json,0.608306
543,Entrectinib,result_trial_data_NCT04880161_CF_Entrectinib.json,0.608306
544,Enzalutamide,result_trial_data_NCT04880161_CF_Enzalutamide.json,0.608306
545,Epalrestat,result_trial_data_NCT04880161_CF_Epalrestat.json,0.608306
546,Ephedrine,result_trial_data_NCT04880161_CF_Ephedrine.json,0.608306
547,Epinastine,result_trial_data_NCT04880161_CF_Epinastine.json,0.608306
548,Epinephrine,result_trial_data_NCT04880161_CF_Epinephrine.json,0.608306
549,Epirubicin,result_trial_data_NCT04880161_CF_Epirubicin.json,0.608306
550,Eplerenone,result_trial_data_NCT04880161_CF_Eplerenone.json,0.608306
551,Eprosartan,result_trial_data_NCT04880161_CF_Eprosartan.json,0.608306
552,Eptifibatide,result_trial_data_NCT04880161_CF_Eptifibatide.json,0.608306
553,Erdafitinib,result_trial_data_NCT04880161_CF_Erdafitinib.json,0.608306
554,Erdosteine,result_trial_data_NCT04880161_CF_Erdosteine.json,0.608306
555,Ergocalciferol,result_trial_data_NCT04880161_CF_Ergocalciferol.json,0.608306
556,Ergoloid_mesylate,result_trial_data_NCT04880161_CF_Ergoloid_mesylate.json,0.608306
557,Ergometrine,result_trial_data_NCT04880161_CF_Ergometrine.json,0.608306
558,Ergotamine,result_trial_data_NCT04880161_CF_Ergotamine.json,0.608306
559,Erlotinib,result_trial_data_NCT04880161_CF_Erlotinib.json,0.608306
560,Ertapenem,result_trial_data_NCT04880161_CF_Ertapenem.json,0.608306
561,Erythromycin,result_trial_data_NCT04880161_CF_Erythromycin.json,0.608306
562,Escitalopram,result_trial_data_NCT04880161_CF_Escitalopram.json,0.608306
563,Esketamine,result_trial_data_NCT04880161_CF_Esketamine.json,0.608306
564,Eslicarbazepine_acet,result_trial_data_NCT04880161_CF_Eslicarbazepine_acet.json,0.608306
565,Esmolol,result_trial_data_NCT04880161_CF_Esmolol.json,0.608306
566,Estazolam,result_trial_data_NCT04880161_CF_Estazolam.json,0.608306
567,Estradiol,result_trial_data_NCT04880161_CF_Estradiol.json,0.608306
568,Estradiol_acetate,result_trial_data_NCT04880161_CF_Estradiol_acetate.json,0.608306
569,Estradiol_benzoate,result_trial_data_NCT04880161_CF_Estradiol_benzoate.json,0.608306
570,Estradiol_cypionate,result_trial_data_NCT04880161_CF_Estradiol_cypionate.json,0.608306
571,Estradiol_valerate,result_trial_data_NCT04880161_CF_Estradiol_valerate.json,0.608306
572,Estramustine_phospha,result_trial_data_NCT04880161_CF_Estramustine_phospha.json,0.608306
573,Estriol,result_trial_data_NCT04880161_CF_Estriol.json,0.608306
574,Estrone,result_trial_data_NCT04880161_CF_Estrone.json,0.608306
575,Etacrynic_acid,result_trial_data_NCT04880161_CF_Etacrynic_acid.json,0.608306
576,Ethambutol,result_trial_data_NCT04880161_CF_Ethambutol.json,0.608306
577,Ethanol,result_trial_data_NCT04880161_CF_Ethanol.json,0.608306
578,Ethinamate,result_trial_data_NCT04880161_CF_Ethinamate.json,0.608306
579,Ethinylestradiol,result_trial_data_NCT04880161_CF_Ethinylestradiol.json,0.608306
580,Ethionamide,result_trial_data_NCT04880161_CF_Ethionamide.json,0.608306
581,Ethosuximide,result_trial_data_NCT04880161_CF_Ethosuximide.json,0.608306
582,Ethotoin,result_trial_data_NCT04880161_CF_Ethotoin.json,0.608306
583,Ethoxzolamide,result_trial_data_NCT04880161_CF_Ethoxzolamide.json,0.608306
584,Ethyl_chloride,result_trial_data_NCT04880161_CF_Ethyl_chloride.json,0.608306
585,Ethylestrenol,result_trial_data_NCT04880161_CF_Ethylestrenol.json,0.608306
586,Ethynodiol_diacetate,result_trial_data_NCT04880161_CF_Ethynodiol_diacetate.json,0.608306
587,Etidocaine,result_trial_data_NCT04880161_CF_Etidocaine.json,0.608306
588,Etidronic_acid,result_trial_data_NCT04880161_CF_Etidronic_acid.json,0.608306
589,Etodolac,result_trial_data_NCT04880161_CF_Etodolac.json,0.608306
590,Etomidate,result_trial_data_NCT04880161_CF_Etomidate.json,0.608306
591,Etonogestrel,result_trial_data_NCT04880161_CF_Etonogestrel.json,0.608306
592,Etoposide,result_trial_data_NCT04880161_CF_Etoposide.json,0.608306
593,Etoricoxib,result_trial_data_NCT04880161_CF_Etoricoxib.json,0.608306
594,Etrasimod,result_trial_data_NCT04880161_CF_Etrasimod.json,0.608306
595,Etravirine,result_trial_data_NCT04880161_CF_Etravirine.json,0.608306
596,Etretinate,result_trial_data_NCT04880161_CF_Etretinate.json,0.608306
597,Everolimus,result_trial_data_NCT04880161_CF_Everolimus.json,0.608306
598,Exemestane,result_trial_data_NCT04880161_CF_Exemestane.json,0.608306
599,Ezetimibe,result_trial_data_NCT04880161_CF_Ezetimibe.json,0.608306
600,Famciclovir,result_trial_data_NCT04880161_CF_Famciclovir.json,0.608306
601,Famotidine,result_trial_data_NCT04880161_CF_Famotidine.json,0.608306
602,Febuxostat,result_trial_data_NCT04880161_CF_Febuxostat.json,0.608306
603,Fedratinib,result_trial_data_NCT04880161_CF_Fedratinib.json,0.608306
604,Felbamate,result_trial_data_NCT04880161_CF_Felbamate.json,0.608306
605,Felbinac,result_trial_data_NCT04880161_CF_Felbinac.json,0.608306
606,Felodipine,result_trial_data_NCT04880161_CF_Felodipine.json,0.608306
607,Fenbufen,result_trial_data_NCT04880161_CF_Fenbufen.json,0.608306
608,Fenfluramine,result_trial_data_NCT04880161_CF_Fenfluramine.json,0.608306
609,Fenofibrate,result_trial_data_NCT04880161_CF_Fenofibrate.json,0.608306
610,Fenofibric_acid,result_trial_data_NCT04880161_CF_Fenofibric_acid.json,0.608306
611,Fenoldopam,result_trial_data_NCT04880161_CF_Fenoldopam.json,0.608306
612,Fenoprofen,result_trial_data_NCT04880161_CF_Fenoprofen.json,0.608306
613,Fenoterol,result_trial_data_NCT04880161_CF_Fenoterol.json,0.608306
614,Fenspiride,result_trial_data_NCT04880161_CF_Fenspiride.json,0.608306
615,Fentanyl,result_trial_data_NCT04880161_CF_Fentanyl.json,0.608306
616,Fenticonazole,result_trial_data_NCT04880161_CF_Fenticonazole.json,0.608306
617,Feprazone,result_trial_data_NCT04880161_CF_Feprazone.json,0.608306
618,Fesoterodine,result_trial_data_NCT04880161_CF_Fesoterodine.json,0.608306
619,Fexofenadine,result_trial_data_NCT04880161_CF_Fexofenadine.json,0.608306
620,Fidaxomicin,result_trial_data_NCT04880161_CF_Fidaxomicin.json,0.608306
621,Filgotinib,result_trial_data_NCT04880161_CF_Filgotinib.json,0.608306
622,Finasteride,result_trial_data_NCT04880161_CF_Finasteride.json,0.608306
623,Fingolimod,result_trial_data_NCT04880161_CF_Fingolimod.json,0.608306
624,Fipexide,result_trial_data_NCT04880161_CF_Fipexide.json,0.608306
625,Flavin_mononucleotid,result_trial_data_NCT04880161_CF_Flavin_mononucleotid.json,0.608306
626,Flavoxate,result_trial_data_NCT04880161_CF_Flavoxate.json,0.608306
627,Flecainide,result_trial_data_NCT04880161_CF_Flecainide.json,0.608306
628,Flibanserin,result_trial_data_NCT04880161_CF_Flibanserin.json,0.608306
629,Floxuridine,result_trial_data_NCT04880161_CF_Floxuridine.json,0.608306
630,Flucloxacillin,result_trial_data_NCT04880161_CF_Flucloxacillin.json,0.608306
631,Fluconazole,result_trial_data_NCT04880161_CF_Fluconazole.json,0.608306
632,Flucytosine,result_trial_data_NCT04880161_CF_Flucytosine.json,0.608306
633,Flufenamic_acid,result_trial_data_NCT04880161_CF_Flufenamic_acid.json,0.608306
634,Flumazenil,result_trial_data_NCT04880161_CF_Flumazenil.json,0.608306
635,Flunarizine,result_trial_data_NCT04880161_CF_Flunarizine.json,0.608306
636,Flunisolide,result_trial_data_NCT04880161_CF_Flunisolide.json,0.608306
637,Flunitrazepam,result_trial_data_NCT04880161_CF_Flunitrazepam.json,0.608306
638,Fluocinolone_acetoni,result_trial_data_NCT04880161_CF_Fluocinolone_acetoni.json,0.608306
639,Fluocinonide,result_trial_data_NCT04880161_CF_Fluocinonide.json,0.608306
640,Fluorometholone,result_trial_data_NCT04880161_CF_Fluorometholone.json,0.608306
641,Fluorouracil,result_trial_data_NCT04880161_CF_Fluorouracil.json,0.608306
642,Fluoxetine,result_trial_data_NCT04880161_CF_Fluoxetine.json,0.608306
643,Fluoxymesterone,result_trial_data_NCT04880161_CF_Fluoxymesterone.json,0.608306
644,Fluphenazine,result_trial_data_NCT04880161_CF_Fluphenazine.json,0.608306
645,Flupirtine,result_trial_data_NCT04880161_CF_Flupirtine.json,0.608306
646,Flurandrenolide,result_trial_data_NCT04880161_CF_Flurandrenolide.json,0.608306
647,Flurazepam,result_trial_data_NCT04880161_CF_Flurazepam.json,0.608306
648,Flurbiprofen,result_trial_data_NCT04880161_CF_Flurbiprofen.json,0.608306
649,Fluspirilene,result_trial_data_NCT04880161_CF_Fluspirilene.json,0.608306
650,Flutamide,result_trial_data_NCT04880161_CF_Flutamide.json,0.608306
651,Fluticasone_furoate,result_trial_data_NCT04880161_CF_Fluticasone_furoate.json,0.608306
652,Fluticasone_propiona,result_trial_data_NCT04880161_CF_Fluticasone_propiona.json,0.608306
653,Flutrimazole,result_trial_data_NCT04880161_CF_Flutrimazole.json,0.608306
654,Fluvastatin,result_trial_data_NCT04880161_CF_Fluvastatin.json,0.608306
655,Fluvoxamine,result_trial_data_NCT04880161_CF_Fluvoxamine.json,0.608306
656,Folic_acid,result_trial_data_NCT04880161_CF_Folic_acid.json,0.608306
657,Fomepizole,result_trial_data_NCT04880161_CF_Fomepizole.json,0.608306
658,Formestane,result_trial_data_NCT04880161_CF_Formestane.json,0.608306
659,Foscarnet,result_trial_data_NCT04880161_CF_Foscarnet.json,0.608306
660,Fosfomycin,result_trial_data_NCT04880161_CF_Fosfomycin.json,0.608306
661,Fosinopril,result_trial_data_NCT04880161_CF_Fosinopril.json,0.608306
662,Fostamatinib,result_trial_data_NCT04880161_CF_Fostamatinib.json,0.608306
663,Fructose,result_trial_data_NCT04880161_CF_Fructose.json,0.608306
664,Fulvestrant,result_trial_data_NCT04880161_CF_Fulvestrant.json,0.608306
665,Fumaric_Acid,result_trial_data_NCT04880161_CF_Fumaric_Acid.json,0.608306
666,Furazolidone,result_trial_data_NCT04880161_CF_Furazolidone.json,0.608306
667,Furosemide,result_trial_data_NCT04880161_CF_Furosemide.json,0.608306
668,Fursultiamine,result_trial_data_NCT04880161_CF_Fursultiamine.json,0.608306
669,Fusidic_acid,result_trial_data_NCT04880161_CF_Fusidic_acid.json,0.608306
670,Gabapentin,result_trial_data_NCT04880161_CF_Gabapentin.json,0.608306
671,Galantamine,result_trial_data_NCT04880161_CF_Galantamine.json,0.608306
672,Gallamine,result_trial_data_NCT04880161_CF_Gallamine.json,0.608306
673,Gallamine_triethiodi,result_trial_data_NCT04880161_CF_Gallamine_triethiodi.json,0.608306
674,Gamolenic_acid,result_trial_data_NCT04880161_CF_Gamolenic_acid.json,0.608306
675,Ganciclovir,result_trial_data_NCT04880161_CF_Ganciclovir.json,0.608306
676,Gatifloxacin,result_trial_data_NCT04880161_CF_Gatifloxacin.json,0.608306
