drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real,flag_delta_ae_worse,flag_delta_safety_worse,flag_delta_efficacy_worse,n_delta_flags
ceritinib,Ceritinib,3.5810725684277696,9.270801588892931,3.5810725684277696,100.0,0.613098,0.52227,0.613098,0.52227,3.5810725684277696,0.8843348035351927,0.499299474605957,0.059793707136239,0.5654124526837078,0.613098,0.52227,9.270801588892931,unweighted_total_prob,0.5654124526837078,42.0,1624.0,1047.0,1616.0,0.06451014100000008,0.0035301509999999814,3.6495844268929307,True,False,False,1
enasidenib,Enasidenib,3.7632594462484095,9.246013093739744,3.7632594462484095,100.0,0.417443,0.520409,0.417443,0.520409,3.7632594462484095,0.5562142581629744,0.3906596614127285,0.0527312013809844,0.3892958081064781,0.417443,0.520409,9.246013093739744,unweighted_total_prob,0.3892958081064781,44.0,1541.0,544.0,1080.0,-0.13114485899999995,0.0016691509999999798,3.624795931739744,True,False,False,1
ribociclib,Ribociclib,3.671860005799679,9.216178104281422,3.671860005799679,100.0,0.513849,0.524734,0.513849,0.524734,3.671860005799679,0.7178906236898154,0.6431406888499748,0.056186712266489,0.5556498674692139,0.513849,0.524734,9.216178104281422,unweighted_total_prob,0.5556498674692139,45.0,1611.0,1479.0,1612.0,-0.034738858999999955,0.005994151000000003,3.5949609422814213,True,False,False,1
alpelisib,Alpelisib,3.544003952806814,9.171006530523297,3.544003952806814,100.0,0.471663,0.521068,0.471663,0.521068,3.544003952806814,0.6471431685924635,0.4291301809690604,0.0613195789519271,0.442773255614995,0.471663,0.521068,9.171006530523297,unweighted_total_prob,0.442773255614995,46.0,1600.0,732.0,1432.0,-0.07692485899999996,0.002328150999999945,3.549789368523296,True,False,False,1
nilotinib,Nilotinib,3.6750397855881594,9.170251999050375,3.6750397855881594,100.0,0.497076,0.525306,0.497076,0.525306,3.67503978558816,0.6897616931358903,0.6765323992994796,0.0560636094786305,0.5577303588698741,0.497076,0.525306,9.170251999050375,unweighted_total_prob,0.5577303588698741,47.0,1607.0,1527.0,1613.0,-0.05151185899999994,0.00656615100000002,3.5490348370503746,True,False,False,1
belinostat,Belinostat,3.5466200717724843,9.166825044900174,3.5466200717724843,100.0,0.383269,0.523168,0.383269,0.523168,3.5466200717724843,0.4989032182327392,0.5517221249270285,0.0612108443853315,0.4324923061409734,0.383269,0.523168,9.166825044900174,unweighted_total_prob,0.4324923061409734,48.0,1471.0,1234.0,1370.0,-0.16531885899999993,0.004428150999999936,3.545607882900173,True,False,False,1
niraparib,Niraparib,3.582146192016078,9.152182009071106,3.582146192016078,100.0,0.39845,0.519682,0.39845,0.519682,3.582146192016078,0.5243623069311913,0.3482194979568012,0.0597499836663121,0.3609827186884595,0.39845,0.519682,9.152182009071106,unweighted_total_prob,0.3609827186884595,49.0,1509.0,356.0,806.0,-0.15013785899999993,0.0009421509999999467,3.5309648470711057,True,False,False,1
omacetaxine mepesuccinate,omacetaxine mepesuccinate,3.6829077848233274,9.071527086198326,3.6829077848233274,100.0,,,,,,,,,,,,9.071527086198326,unweighted_total_prob,,50.0,,,,,,3.4503099241983257,True,False,False,1
epalrestat,Epalrestat,3.410055853193624,9.002261213958258,3.410055853193624,100.0,0.425905,0.521385,0.425905,0.521385,3.410055853193624,0.5704053396837109,0.4476357267950973,0.0671098630158997,0.4206383991947032,0.425905,0.521385,9.002261213958258,unweighted_total_prob,0.4206383991947032,51.0,1554.0,826.0,1305.0,-0.12268285899999998,0.0026451509999999567,3.3810440519582574,True,False,False,1
avatrombopag,Avatrombopag,3.4743044555187206,8.926980577409262,3.4743044555187206,100.0,0.41363,0.522497,0.41363,0.522497,3.4743044555187206,0.549819718593302,0.5125510799766504,0.06427681899726,0.437803683227433,0.41363,0.522497,8.926980577409262,unweighted_total_prob,0.437803683227433,52.0,1536.0,1094.0,1396.0,-0.13495785899999996,0.0037571509999999586,3.3057634154092614,True,False,False,1
lorlatinib,Lorlatinib,3.2803661695215838,8.80522986873984,3.2803661695215838,100.0,0.341198,0.520501,0.341198,0.520501,3.280366169521584,0.4283486223146455,0.3960303561004099,0.0731666265431584,0.3443849166746539,0.341198,0.520501,8.80522986873984,unweighted_total_prob,0.3443849166746539,54.0,1292.0,573.0,622.0,-0.20738985899999995,0.0017611509999999608,3.184012706739839,True,False,False,1
bortezomib,Bortezomib,3.50544625543989,8.7980374507606,3.50544625543989,100.0,0.371158,0.522758,0.371158,0.522758,3.50544625543989,0.4785926311023159,0.5277875072971382,0.0629409879670417,0.41514025295319,0.371158,0.522758,8.7980374507606,unweighted_total_prob,0.41514025295319,55.0,1430.0,1144.0,1277.0,-0.17742985899999997,0.004018150999999914,3.1768202887605987,True,False,False,1
dasatinib,Dasatinib,3.535276316897942,8.79057780653238,3.535276316897942,100.0,0.517818,0.525777,0.517818,0.525777,3.535276316897942,0.7245467809287427,0.7040280210157668,0.0616834923647008,0.5837666192507439,0.517818,0.525777,8.79057780653238,unweighted_total_prob,0.5837666192507439,56.0,1612.0,1550.0,1622.0,-0.030769858999999955,0.007037151000000019,3.1693606445323788,True,False,False,1
benzbromarone,Benzbromarone,3.614225785806773,8.768369171768422,3.614225785806773,100.0,0.268434,0.51935,0.268434,0.51935,3.614225785806773,0.3063207499706519,0.3288382953882082,0.0584555217493678,0.2657547224934176,0.268434,0.51935,8.768369171768422,unweighted_total_prob,0.2657547224934176,57.0,677.0,293.0,76.0,-0.28015385899999995,0.0006101509999999477,3.147152009768421,True,False,False,1
rucaparib,Rucaparib,3.312127210525794,8.741393964737648,3.312127210525794,100.0,0.368019,0.521437,0.368019,0.521437,3.312127210525794,0.4733284140267319,0.4506713368359644,0.0716394670393545,0.3839277937529494,0.368019,0.521437,8.741393964737648,unweighted_total_prob,0.3839277937529494,58.0,1416.0,843.0,1038.0,-0.18056885899999997,0.0026971510000000087,3.1201768027376477,True,False,False,1
vemurafenib,Vemurafenib,3.380547684850169,8.725515875965353,3.380547684850169,100.0,0.42497,0.522669,0.42497,0.522669,3.380547684850169,0.568837310704523,0.5225919439579733,0.0684471132957499,0.4502611245241484,0.42497,0.522669,8.725515875965353,unweighted_total_prob,0.4502611245241484,59.0,1552.0,1129.0,1477.0,-0.12361785899999994,0.00392915100000002,3.1042987139653526,True,False,False,1
idelalisib,Idelalisib,3.49685884779319,8.716370407491919,3.49685884779319,100.0,0.543565,0.525138,0.543565,0.525138,3.49685884779319,0.7677254356101896,0.6667250437828388,0.0633069699180404,0.5864415857408195,0.543565,0.525138,8.716370407491919,unweighted_total_prob,0.5864415857408195,60.0,1619.0,1515.0,1623.0,-0.005022858999999991,0.006398150999999963,3.095153245491918,True,False,False,1
crizotinib,Crizotinib,3.1811541090719384,8.673120643943543,3.1811541090719384,100.0,0.39158,0.522944,0.39158,0.522944,3.1811541090719384,0.5128410672659277,0.5386456509048451,0.078133423882281,0.4362213720447653,0.39158,0.522944,8.673120643943543,unweighted_total_prob,0.4362213720447653,62.0,1492.0,1185.0,1387.0,-0.15700785899999997,0.004204150999999934,3.051903481943542,True,False,False,1
telotristat ethyl,telotristat ethyl,3.429430197412146,8.582719344645733,3.429430197412146,100.0,,,,,,,,,,,,8.582719344645733,unweighted_total_prob,,63.0,,,,,,2.9615021826457326,True,False,False,1
alectinib,Alectinib,3.318874778132884,8.578436460345978,3.318874778132884,100.0,0.484971,0.520485,0.484971,0.520485,3.318874778132884,0.6694611682235154,0.3950963222416815,0.0713187896251071,0.4400867541111002,0.484971,0.520485,8.578436460345978,unweighted_total_prob,0.4400867541111002,64.0,1605.0,565.0,1411.0,-0.06361685899999997,0.0017451509999999448,2.9572192983459775,True,False,False,1
entrectinib,Entrectinib,3.2256224218290286,8.563597768545145,3.2256224218290286,100.0,0.293142,0.518654,0.293142,0.518654,3.2256224218290286,0.3477569638934076,0.2882078225335654,0.0758694499754267,0.2695598045658746,0.293142,0.518654,8.563597768545145,unweighted_total_prob,0.2695598045658746,65.0,901.0,172.0,89.0,-0.25544585899999994,-8.584900000008222e-05,2.9423806065451448,True,False,False,1
osimertinib,Osimertinib,3.268537572119384,8.534140028059479,3.268537572119384,100.0,0.31621,0.524635,0.31621,0.524635,3.268537572119384,0.3864428382163041,0.637361354349095,0.0737429634722864,0.424270269720617,0.31621,0.524635,8.534140028059479,unweighted_total_prob,0.424270269720617,66.0,1110.0,1464.0,1329.0,-0.23237785899999996,0.005895150999999932,2.9129228660594784,True,False,False,1
romidepsin,Romidepsin,3.382130576437337,8.530464638024565,3.382130576437337,100.0,0.440057,0.523255,0.440057,0.523255,3.382130576437337,0.5941387579868856,0.5568009340338621,0.0683747875804444,0.474050834324388,0.440057,0.523255,8.530464638024565,unweighted_total_prob,0.474050834324388,67.0,1577.0,1253.0,1530.0,-0.10853085899999998,0.004515150999999995,2.9092474760245643,True,False,False,1
duvelisib,Duvelisib,3.3424895092379288,8.451811321079727,3.3424895092379288,100.0,0.346574,0.519624,0.346574,0.519624,3.3424895092379288,0.4373643696858911,0.3448336252189143,0.0702066966718202,0.3269205372962863,0.346574,0.519624,8.451811321079727,unweighted_total_prob,0.3269205372962863,69.0,1324.0,340.0,413.0,-0.20201385899999996,0.0008841509999999442,2.830594159079727,True,False,False,1
bosutinib,Bosutinib,3.1399837738368643,8.361054413020607,3.1399837738368643,100.0,0.367409,0.519731,0.367409,0.519731,3.1399837738368643,0.4723054218584916,0.3510799766491583,0.0802866582076243,0.3454114910445849,0.367409,0.519731,8.361054413020607,unweighted_total_prob,0.3454114910445849,70.0,1414.0,373.0,633.0,-0.18117885899999997,0.0009911510000000234,2.7398372510206066,True,False,False,1
venetoclax,Venetoclax,3.477535753790288,8.343988548964258,3.477535753790288,100.0,0.438386,0.522563,0.438386,0.522563,3.477535753790288,0.5913364302604438,0.5164039696439015,0.0641370996413591,0.45592357989001,0.438386,0.522563,8.343988548964258,unweighted_total_prob,0.45592357989001,71.0,1576.0,1107.0,1496.0,-0.11020185899999996,0.003823150999999969,2.722771386964258,True,False,False,1
mirabegron,Mirabegron,3.320383598562328,8.333760324865576,3.320383598562328,100.0,0.270889,0.522246,0.270889,0.522246,3.320383598562328,0.3104378741887337,0.4978984238178645,0.0712472614026045,0.3375839714831602,0.270889,0.522246,8.333760324865576,unweighted_total_prob,0.3375839714831602,72.0,706.0,1043.0,542.0,-0.27769885899999996,0.0035061509999999574,2.7125431628655754,True,False,False,1
osilodrostat,Osilodrostat,3.331864768359808,8.290159672498698,3.331864768359808,100.0,0.358186,0.519648,0.358186,0.519648,3.331864768359808,0.4568381156819668,0.3462346760070068,0.0707050988499889,0.3353701364455872,0.358186,0.519648,8.290159672498698,unweighted_total_prob,0.3353701364455872,73.0,1378.0,346.0,511.0,-0.19040185899999995,0.0009081509999999682,2.668942510498697,True,False,False,1
vandetanib,Vandetanib,3.150089867692439,8.263413719832892,3.150089867692439,100.0,0.387746,0.521121,0.387746,0.521121,3.150089867692439,0.5064113099330863,0.4322241681260931,0.079752890884206,0.391404769400513,0.387746,0.521121,8.263413719832892,unweighted_total_prob,0.391404769400513,75.0,1486.0,749.0,1103.0,-0.16084185899999998,0.0023811509999999148,2.642196557832891,True,False,False,1
lenalidomide,Lenalidomide,3.3074177423026394,8.242274630814787,3.3074177423026394,100.0,0.427618,0.519513,0.427618,0.519513,3.3074177423026394,0.5732781029364907,0.3383537653239948,0.0718640593142605,0.3790255591670463,0.427618,0.519513,8.242274630814787,unweighted_total_prob,0.3790255591670463,77.0,1556.0,321.0,989.0,-0.12096985899999996,0.0007731509999999719,2.6210574688147865,True,False,False,1
palbociclib,Palbociclib,3.1917318158783,8.141050249338145,3.1917318158783,100.0,0.436815,0.524248,0.436815,0.524248,3.1917318158783,0.5887018061681397,0.6147694103911314,0.0775891726422784,0.4969063211521641,0.436815,0.524248,8.141050249338145,unweighted_total_prob,0.4969063211521641,78.0,1575.0,1417.0,1571.0,-0.11177285899999995,0.005508151000000017,2.519833087338144,True,False,False,1
azacitidine,Azacitidine,3.3784421950113006,8.132531143724913,3.3784421950113006,100.0,0.276849,0.521415,0.276849,0.521415,3.3784421950113006,0.3204330107833437,0.4493870402802097,0.068543422677432,0.3216367049609077,0.276849,0.521415,8.132531143724913,unweighted_total_prob,0.3216367049609077,79.0,768.0,835.0,369.0,-0.27173885899999994,0.0026751509999999312,2.5113139817249124,True,False,False,1
ozanimod,Ozanimod,3.0935000746976566,8.120399355888363,3.0935000746976566,100.0,0.322301,0.523388,0.322301,0.523388,3.0935000746976566,0.3966576665716346,0.5645650904845299,0.0827866705375937,0.4010464369299846,0.322301,0.523388,8.120399355888363,unweighted_total_prob,0.4010464369299846,80.0,1160.0,1276.0,1184.0,-0.22628685899999995,0.004648150999999934,2.4991821938883625,True,False,False,1
brigatinib,Brigatinib,3.029584423452614,7.864985652267928,3.029584423452614,100.0,0.33115,0.520362,0.33115,0.520362,3.029584423452614,0.4114977611564843,0.3879159369527157,0.0863494835677715,0.3370353759572344,0.33115,0.520362,7.864985652267928,unweighted_total_prob,0.3370353759572344,83.0,1225.0,533.0,536.0,-0.21743785899999996,0.0016221509999999606,2.243768490267927,True,False,False,1
vorinostat,Vorinostat,3.100547694484701,7.848045419901605,3.100547694484701,100.0,0.307168,0.526431,0.307168,0.526431,3.100547694484701,0.3712790756175686,0.7422066549912445,0.08240281048123,0.4618748543397712,0.307168,0.526431,7.848045419901605,unweighted_total_prob,0.4618748543397712,84.0,1017.0,1582.0,1509.0,-0.24141985899999996,0.007691150999999952,2.2268282579016043,True,False,False,1
ipragliflozin,Ipragliflozin,2.96659977803938,7.840205371379849,2.96659977803938,100.0,0.216558,0.523985,0.216558,0.523985,2.96659977803938,0.2193228127253517,0.5994162288382994,0.0900105842577601,0.3454977334770124,0.216558,0.523985,7.840205371379849,unweighted_total_prob,0.3454977334770124,85.0,304.0,1383.0,637.0,-0.3320298589999999,0.0052451510000000034,2.218988209379848,True,False,False,1
decitabine,Decitabine,3.219011277565731,7.839616024866696,3.219011277565731,100.0,0.297992,0.521117,0.297992,0.521117,3.219011277565731,0.3558905901490885,0.4319906596614175,0.0762020785925669,0.3303929156427158,0.297992,0.521117,7.839616024866696,unweighted_total_prob,0.3303929156427158,86.0,945.0,747.0,460.0,-0.250595859,0.0023771510000000218,2.218398862866695,True,False,False,1
eliglustat,Eliglustat,3.1328950844239425,7.805810019373889,3.1328950844239425,100.0,0.395063,0.521791,0.395063,0.521791,3.1328950844239425,0.5186821848429456,0.4713368359603056,0.0806631120176604,0.4121402307248326,0.395063,0.521791,7.805810019373889,unweighted_total_prob,0.4121402307248326,87.0,1501.0,932.0,1260.0,-0.15352485899999996,0.003051150999999974,2.1845928573738886,True,False,False,1
nintedanib,Nintedanib,3.0652809208724627,7.74567554891109,3.0652809208724627,100.0,0.311172,0.523335,0.311172,0.523335,3.0652809208724627,0.3779939291284442,0.5614711033274973,0.0843413561436707,0.3926542842111107,0.311172,0.523335,7.74567554891109,unweighted_total_prob,0.3926542842111107,88.0,1059.0,1267.0,1115.0,-0.23741585899999995,0.004595150999999964,2.1244583869110896,True,False,False,1
lusutrombopag,Lusutrombopag,2.993964227195828,7.731311667710539,2.993964227195828,100.0,0.373053,0.52197,0.373053,0.52197,2.993964227195828,0.4817706149692265,0.4817863397548205,0.088401050287935,0.4031029919472059,0.373053,0.52197,7.731311667710539,unweighted_total_prob,0.4031029919472059,89.0,1436.0,980.0,1201.0,-0.17553485899999993,0.0032301510000000144,2.1100945057105385,True,False,False,1
tafamidis,Tafamidis,2.8608585762325656,7.719722349196668,2.8608585762325656,100.0,0.391434,0.523217,0.391434,0.523217,2.8608585762325656,0.5125962199600866,0.5545826036193856,0.0965194887113807,0.4461754271740651,0.391434,0.523217,7.719722349196668,unweighted_total_prob,0.4461754271740651,90.0,1490.0,1246.0,1455.0,-0.15715385899999995,0.0044771510000000125,2.0985051871966673,True,False,False,1
tezacaftor,Tezacaftor,2.982149825897066,7.669272869825359,2.982149825897066,100.0,0.236953,0.519092,0.236953,0.519092,2.982149825897066,0.2535259689077462,0.3137769994162303,0.0890923313448103,0.2447396535985527,0.236953,0.519092,7.669272869825359,unweighted_total_prob,0.2447396535985527,91.0,431.0,235.0,38.0,-0.311634859,0.00035215099999996724,2.048055707825358,True,False,False,1
ibudilast,Ibudilast,2.8488421887159334,7.643914576619859,2.8488421887159334,100.0,0.28647,0.52266,0.28647,0.52266,2.8488421887159334,0.3365677774237368,0.522066549912437,0.0972897323983693,0.3629116774141434,0.28647,0.52266,7.643914576619859,unweighted_total_prob,0.3629116774141434,93.0,849.0,1127.0,828.0,-0.26211785899999995,0.003920150999999983,2.0226974146198584,True,False,False,1
riociguat,Riociguat,3.2463453711010497,7.623826365917917,3.2463453711010497,100.0,0.226676,0.525617,0.226676,0.525617,3.2463453711010497,0.2362910664274095,0.6946876824284902,0.0748355885853539,0.3873586172594306,0.226676,0.525617,7.623826365917917,unweighted_total_prob,0.3873586172594306,94.0,373.0,1541.0,1063.0,-0.32191185899999997,0.00687715099999997,2.002609203917916,True,False,False,1
vismodegib,Vismodegib,2.98090854748152,7.604521498084063,2.98090854748152,100.0,0.342103,0.519751,0.342103,0.519751,2.98090854748152,0.4298663402035922,0.3522475189725622,0.0891652787915947,0.3306785994287807,0.342103,0.519751,7.604521498084063,unweighted_total_prob,0.3306785994287807,95.0,1298.0,380.0,463.0,-0.20648485899999997,0.0010111509999999324,1.9833043360840623,True,False,False,1
cefodizime,Cefodizime,3.1085795889608545,7.587042007595296,3.1085795889608545,100.0,0.343262,0.520497,0.343262,0.520497,3.1085795889608545,0.4318100253232488,0.3957968476357277,0.0819674624444821,0.3474362416724871,0.343262,0.520497,7.587042007595296,unweighted_total_prob,0.3474362416724871,96.0,1305.0,571.0,654.0,-0.20532585899999994,0.0017571509999999568,1.9658248455952956,True,False,False,1
imidapril,Imidapril,3.1963475258089584,7.578835118561979,3.1963475258089584,100.0,0.469557,0.520393,0.469557,0.520393,3.1963475258089584,0.6436113300575224,0.3897256275540002,0.0773528109303396,0.4288053452306769,0.469557,0.520393,7.578835118561979,unweighted_total_prob,0.4288053452306769,97.0,1599.0,539.0,1351.0,-0.07903085899999995,0.0016531509999999638,1.957617956561978,True,False,False,1
erdafitinib,Erdafitinib,2.887984162522478,7.500107187777753,2.887984162522478,100.0,0.375886,0.520173,0.375886,0.520173,2.887984162522478,0.4865216589243489,0.3768826619964988,0.0948043196241436,0.3643225922931678,0.375886,0.520173,7.500107187777753,unweighted_total_prob,0.3643225922931678,98.0,1445.0,475.0,843.0,-0.17270185899999996,0.0014331509999999659,1.8788900257777525,True,False,False,1
clothiapine,Clothiapine,2.947973732883109,7.490575615316625,2.947973732883109,100.0,0.411653,0.520842,0.411653,0.520842,2.947973732883109,0.5465042177463986,0.4159369527145392,0.0911232304492869,0.4032011142742325,0.411653,0.520842,7.490575615316625,unweighted_total_prob,0.4032011142742325,99.0,1532.0,667.0,1203.0,-0.13693485899999996,0.0021021509999999966,1.8693584533166243,True,False,False,1
enzalutamide,Enzalutamide,3.066532371379433,7.485236816108223,3.066532371379433,100.0,0.445884,0.521568,0.445884,0.521568,3.066532371379433,0.6039108487480924,0.4583187390542943,0.0842718033070885,0.4417461957823724,0.445884,0.521568,7.485236816108223,unweighted_total_prob,0.4417461957823724,100.0,1583.0,879.0,1424.0,-0.10270385899999995,0.002828151000000001,1.8640196541082226,True,False,False,1
abemaciclib,Abemaciclib,2.8993787152227,7.473851386457677,2.8993787152227,100.0,0.415124,0.519555,0.415124,0.519555,2.8993787152227,0.55232521088732,0.3408056042031533,0.0940934065006759,0.3760710073363246,0.415124,0.519555,7.473851386457677,unweighted_total_prob,0.3760710073363246,101.0,1539.0,329.0,964.0,-0.13346385899999996,0.0008151509999999584,1.8526342244576766,True,False,False,1
dacomitinib,Dacomitinib,2.6983425237238388,7.426844350993628,2.6983425237238388,100.0,0.231472,0.526582,0.231472,0.526582,2.6983425237238388,0.2443341327206561,0.7510215995329849,0.1075176934857688,0.4196458315986102,0.231472,0.526582,7.426844350993628,unweighted_total_prob,0.4196458315986102,102.0,400.0,1587.0,1300.0,-0.31711585899999994,0.007842150999999964,1.8056271889936273,True,False,False,1
sitaxentan,Sitaxentan,3.07429834930226,7.39256656914949,3.07429834930226,100.0,0.346803,0.523679,0.346803,0.523679,3.07429834930226,0.4377484110080665,0.5815528312901366,0.0838414535226505,0.4244887876238113,0.346803,0.523679,7.39256656914949,unweighted_total_prob,0.4244887876238113,103.0,1325.0,1326.0,1330.0,-0.20178485899999998,0.004939150999999975,1.771349407149489,True,False,False,1
ivosidenib,Ivosidenib,3.060610164143143,7.366698950529094,3.060610164143143,100.0,0.448611,0.523021,0.448611,0.523021,3.060610164143143,0.6084841268510288,0.5431406888499702,0.0846014487182285,0.4775702160240453,0.448611,0.523021,7.366698950529094,unweighted_total_prob,0.4775702160240453,104.0,1587.0,1200.0,1539.0,-0.09997685899999997,0.0042811509999999275,1.7454817885290934,True,False,False,1
iprindole,Iprindole,2.874869338469578,7.335451722145076,2.874869338469578,100.0,0.320296,0.520303,0.320296,0.520303,2.874869338469578,0.3932952087071727,0.3844716870986567,0.0956295373609607,0.330232665794524,0.320296,0.520303,7.335451722145076,unweighted_total_prob,0.330232665794524,105.0,1144.0,513.0,457.0,-0.22829185899999993,0.0015631509999999293,1.7142345601450755,True,False,False,1
tucatinib,Tucatinib,2.752314609102903,7.31218539923429,2.752314609102903,100.0,0.31401,0.519672,0.31401,0.519672,2.752314609102903,0.3827533582652736,0.3476357267950993,0.1037211091685826,0.3128998558578658,0.31401,0.519672,7.31218539923429,unweighted_total_prob,0.3128998558578658,106.0,1086.0,348.0,307.0,-0.23457785899999994,0.0009321509999999922,1.690968237234289,True,False,False,1
thenalidine,Thenalidine,2.86066185585223,7.310685712844129,2.86066185585223,100.0,0.30247,0.520148,0.30247,0.520148,2.86066185585223,0.3634003588857771,0.3754232340922407,0.0965320462766608,0.3148358464465393,0.30247,0.520148,7.310685712844129,unweighted_total_prob,0.3148358464465393,107.0,985.0,470.0,318.0,-0.24611785899999994,0.0014081510000000241,1.6894685508441283,True,False,False,1
nikethamide,Nikethamide,2.9823688805103283,7.294688317924733,2.9823688805103283,100.0,0.340584,0.521132,0.340584,0.521132,2.9823688805103283,0.4273189220010397,0.4328663164039737,0.0890794642473826,0.3618899882114819,0.340584,0.521132,7.294688317924733,unweighted_total_prob,0.3618899882114819,108.0,1290.0,756.0,815.0,-0.20800385899999996,0.002392151000000009,1.673471155924732,True,False,False,1
edaravone,Edaravone,2.9450076680630426,7.25748941674828,2.9450076680630426,100.0,0.327315,0.523807,0.327315,0.523807,2.9450076680630426,0.4050663267873015,0.5890251021599565,0.0913017104676721,0.4158969136724377,0.327315,0.523807,7.25748941674828,unweighted_total_prob,0.4158969136724377,109.0,1197.0,1355.0,1283.0,-0.22127285899999993,0.005067150999999992,1.6362722547482793,True,False,False,1
picotamide,Picotamide,2.9038650444243084,7.226929314434524,2.9038650444243084,100.0,0.344558,0.520226,0.344558,0.520226,2.9038650444243084,0.433983464421674,0.3799766491535315,0.0938150324385668,0.3443470519177956,0.344558,0.520226,7.226929314434524,unweighted_total_prob,0.3443470519177956,110.0,1315.0,487.0,621.0,-0.20402985899999998,0.0014861509999999356,1.6057121524345233,True,False,False,1
roxadustat,Roxadustat,2.839993270719422,7.180180862545963,2.839993270719422,100.0,0.395175,0.523239,0.395175,0.523239,2.839993270719422,0.5188700129131799,0.5558669001751338,0.0978611103409572,0.449466987303517,0.395175,0.523239,7.180180862545963,unweighted_total_prob,0.449466987303517,111.0,1502.0,1252.0,1472.0,-0.15341285899999996,0.004499150999999979,1.558963700545962,True,False,False,1
lomitapide,Lomitapide,2.65890780421905,7.174105919897552,2.65890780421905,100.0,0.295641,0.522259,0.295641,0.522259,2.65890780421905,0.35194787771051,0.4986573263280829,0.1103891179976712,0.3623199052149714,0.295641,0.522259,7.174105919897552,unweighted_total_prob,0.3623199052149714,112.0,925.0,1044.0,820.0,-0.25294685899999997,0.003519150999999998,1.5528887578975512,True,False,False,1
sirolimus,Sirolimus,2.968793214438481,7.1688755210489,2.968793214438481,100.0,0.269061,0.52568,0.269061,0.52568,2.968793214438481,0.3073722517566956,0.6983654407472313,0.0898804759161858,0.4202711721848079,0.269061,0.52568,7.1688755210489,unweighted_total_prob,0.4202711721848079,113.0,683.0,1544.0,1303.0,-0.27952685899999996,0.0069401510000000055,1.5476583590488993,True,False,False,1
benoxaprofen,Benoxaprofen,2.893879560101776,7.166396174579854,2.893879560101776,100.0,0.37082,0.519068,0.37082,0.519068,2.893879560101776,0.4780257928189304,0.3123759486281378,0.0944358032047196,0.3350478572197712,0.37082,0.519068,7.166396174579854,unweighted_total_prob,0.3350478572197712,114.0,1428.0,229.0,506.0,-0.17776785899999997,0.00032815099999994324,1.5451790125798537,True,False,False,1
pasireotide,Pasireotide,2.8986576268915067,7.157154381275173,2.8986576268915067,100.0,0.423112,0.524129,0.423112,0.524129,2.8986576268915067,0.5657213771822436,0.6078225335668412,0.0941382299839659,0.4882452102964272,0.423112,0.524129,7.157154381275173,unweighted_total_prob,0.4882452102964272,115.0,1549.0,1397.0,1557.0,-0.12547585899999997,0.005389150999999925,1.535937219275172,True,False,False,1
dibenzepin,Dibenzepin,2.860290161147712,7.1295540705323175,2.860290161147712,100.0,0.310849,0.520419,0.310849,0.520419,2.860290161147712,0.3774522463901792,0.3912434325744305,0.0965557779717684,0.3267894271801976,0.310849,0.520419,7.1295540705323175,unweighted_total_prob,0.3267894271801976,116.0,1054.0,549.0,410.0,-0.23773885899999997,0.0016791509999999343,1.5083369085323168,True,False,False,1
rotigotine,Rotigotine,2.9395995306782403,7.125317864120002,2.9395995306782403,100.0,0.357134,0.524919,0.357134,0.524919,2.9395995306782403,0.4550738734508378,0.6539404553415096,0.0916280668572556,0.46193134488839,0.357134,0.524919,7.125317864120002,unweighted_total_prob,0.46193134488839,117.0,1373.0,1502.0,1510.0,-0.19145385899999995,0.006179150999999994,1.5041007021200015,True,False,False,1
olmutinib,Olmutinib,2.687788748275487,7.11368295922875,2.687788748275487,100.0,0.248079,0.518913,0.248079,0.518913,2.687788748275487,0.2721846752419125,0.3033274956217154,0.1082779053515664,0.2518604494157644,0.248079,0.518913,7.11368295922875,unweighted_total_prob,0.2518604494157644,118.0,516.0,203.0,51.0,-0.30050885899999996,0.000173150999999927,1.492465797228749,True,False,False,1
muzolimine,Muzolimine,2.985773323010652,7.104631092399354,2.985773323010652,100.0,0.360347,0.520418,0.360347,0.520418,2.985773323010652,0.4604621912156835,0.3911850554582648,0.0888797326319116,0.3584348451959617,0.360347,0.520418,7.104631092399354,unweighted_total_prob,0.3584348451959617,119.0,1390.0,548.0,769.0,-0.18824085899999998,0.0016781510000000166,1.4834139303993537,True,False,False,1
ataluren,Ataluren,2.785909538576378,7.095075879245993,2.785909538576378,100.0,0.267564,0.524736,0.267564,0.524736,2.785909538576378,0.3048617283536535,0.6432574430823126,0.1014322047808519,0.3995341095305568,0.267564,0.524736,7.095075879245993,unweighted_total_prob,0.3995341095305568,120.0,670.0,1480.0,1165.0,-0.28102385899999993,0.00599615099999995,1.4738587172459923,True,False,False,1
